x	rho	u	v	p	e	uMax
0.115	0.985452	0.0216105	0.0819842	0.739087	1.87499	0.0847846
0.125	0.998074	0.0220447	0.0847361	0.739132	1.85139	0.0875567
0.135	1.00719	0.0222665	0.0871713	0.739229	1.83488	0.0899702
0.145	1.01355	0.0223653	0.0893126	0.739349	1.82367	0.0920703
0.155	1.01786	0.0224005	0.0911788	0.73948	1.81627	0.0938901
0.165	1.02071	0.0224055	0.0927881	0.739604	1.81149	0.0954549
0.175	1.02257	0.0223976	0.0941603	0.739718	1.80847	0.0967874
0.185	1.02377	0.0223855	0.0953165	0.739819	1.80661	0.0979099
0.195	1.02453	0.0223734	0.0962795	0.739911	1.80548	0.0988449
0.205	1.02502	0.0223637	0.0970723	0.739993	1.80483	0.0996151
0.215	1.02533	0.0223565	0.0977177	0.740068	1.80445	0.100242
0.225	1.02554	0.0223512	0.0982373	0.740136	1.80426	0.100748
0.235	1.02568	0.0223478	0.0986512	0.740197	1.80416	0.101151
0.245	1.02578	0.0223459	0.0989774	0.740254	1.80412	0.101469
0.255	1.02586	0.022345	0.0992319	0.740305	1.80411	0.101717
0.265	1.02592	0.0223447	0.0994285	0.740352	1.80412	0.101908
0.275	1.02597	0.0223446	0.0995789	0.740394	1.80414	0.102055
0.285	1.02601	0.0223441	0.0996927	0.740431	1.80416	0.102166
0.295	1.02604	0.0223426	0.0997779	0.740464	1.80418	0.102249
0.305	1.02607	0.0223394	0.0998412	0.740491	1.8042	0.10231
0.315	1.02609	0.0223342	0.0998877	0.740513	1.80421	0.102354
0.325	1.02611	0.022327	0.0999214	0.740531	1.80423	0.102385
0.335	1.02612	0.0223179	0.0999457	0.740545	1.80424	0.102407
0.345	1.02613	0.0223071	0.0999629	0.740556	1.80424	0.102422
0.355	1.02614	0.0222949	0.0999749	0.740563	1.80425	0.102431
0.365	1.02614	0.0222812	0.0999831	0.740568	1.80425	0.102436
0.375	1.02614	0.022266	0.0999885	0.74057	1.80425	0.102438
0.385	1.02615	0.0222497	0.0999918	0.740571	1.80426	0.102437
0.395	1.02614	0.0222326	0.0999936	0.740571	1.80426	0.102435
0.405	1.02614	0.0222149	0.0999943	0.740568	1.80425	0.102432
0.415	1.02614	0.0221955	0.0999945	0.740561	1.80425	0.102428
0.425	1.02613	0.0221741	0.0999928	0.740552	1.80424	0.102422
0.435	1.02612	0.0221512	0.0999883	0.74054	1.80423	0.102413
0.445	1.0261	0.0221278	0.0999806	0.740526	1.80422	0.1024
0.455	1.02608	0.0221021	0.0999689	0.740507	1.80421	0.102383
0.465	1.02604	0.0220607	0.0999488	0.740468	1.80419	0.102354
0.475	1.02587	0.0219452	0.0999146	0.740306	1.80409	0.102296
0.485	1.02503	0.0213452	0.0998795	0.73948	1.80355	0.102135
0.495	1.01673	0.0156009	0.0999237	0.731146	1.7978	0.101134
