x	rho	u	v	p	e	uMax
-0.4495	1.02241	-0.0156928	-0.0997623	0.736798	1.80163	0.100989
-0.4485	1.02241	-0.0157012	-0.0997617	0.736803	1.80163	0.10099
-0.4475	1.02242	-0.0157095	-0.099761	0.736808	1.80163	0.10099
-0.4465	1.02242	-0.0157178	-0.0997601	0.736813	1.80164	0.100991
-0.4455	1.02243	-0.0157261	-0.0997592	0.736818	1.80164	0.100991
-0.4445	1.02243	-0.0157344	-0.0997581	0.736822	1.80164	0.100991
-0.4435	1.02244	-0.0157427	-0.099757	0.736827	1.80165	0.100992
-0.4425	1.02244	-0.015751	-0.0997557	0.736832	1.80165	0.100992
-0.4415	1.02245	-0.0157593	-0.0997543	0.736837	1.80165	0.100991
-0.4405	1.02245	-0.0157675	-0.0997528	0.736841	1.80166	0.100991
-0.4395	1.02245	-0.0157757	-0.0997512	0.736846	1.80166	0.100991
-0.4385	1.02246	-0.015784	-0.0997494	0.736851	1.80166	0.100991
-0.4375	1.02246	-0.0157922	-0.0997476	0.736855	1.80167	0.10099
-0.4365	1.02247	-0.0158004	-0.0997456	0.73686	1.80167	0.100989
-0.4355	1.02247	-0.0158086	-0.0997434	0.736864	1.80167	0.100988
-0.4345	1.02248	-0.0158167	-0.0997412	0.736869	1.80168	0.100988
-0.4335	1.02248	-0.0158249	-0.0997388	0.736873	1.80168	0.100986
-0.4325	1.02249	-0.0158331	-0.0997363	0.736878	1.80168	0.100985
-0.4315	1.02249	-0.0158412	-0.0997337	0.736882	1.80168	0.100984
-0.4305	1.02249	-0.0158494	-0.0997309	0.736887	1.80169	0.100982
-0.4295	1.0225	-0.0158575	-0.099728	0.736891	1.80169	0.100981
-0.4285	1.0225	-0.0158656	-0.0997249	0.736895	1.80169	0.100979
-0.4275	1.02251	-0.0158737	-0.0997217	0.7369	1.8017	0.100977
-0.4265	1.02251	-0.0158818	-0.0997184	0.736904	1.8017	0.100975
-0.4255	1.02252	-0.0158899	-0.0997149	0.736908	1.8017	0.100973
-0.4245	1.02252	-0.015898	-0.0997112	0.736912	1.80171	0.100971
-0.4235	1.02252	-0.015906	-0.0997074	0.736917	1.80171	0.100968
-0.4225	1.02253	-0.0159141	-0.0997034	0.736921	1.80171	0.100966
-0.4215	1.02253	-0.0159221	-0.0996993	0.736925	1.80171	0.100963
-0.4205	1.02254	-0.0159302	-0.099695	0.736929	1.80172	0.10096
-0.4195	1.02254	-0.0159382	-0.0996906	0.736933	1.80172	0.100957
-0.4185	1.02255	-0.0159462	-0.099686	0.736937	1.80172	0.100953
-0.4175	1.02255	-0.0159542	-0.0996812	0.736941	1.80173	0.10095
-0.4165	1.02255	-0.0159622	-0.0996763	0.736945	1.80173	0.100946
-0.4155	1.02256	-0.0159702	-0.0996711	0.736949	1.80173	0.100942
-0.4145	1.02256	-0.0159782	-0.0996658	0.736953	1.80173	0.100938
-0.4135	1.02257	-0.0159862	-0.0996603	0.736957	1.80174	0.100934
-0.4125	1.02257	-0.0159942	-0.0996546	0.736961	1.80174	0.10093
-0.4115	1.02257	-0.0160021	-0.0996488	0.736965	1.80174	0.100925
-0.4105	1.02258	-0.0160101	-0.0996427	0.736969	1.80174	0.100921
-0.4095	1.02258	-0.016018	-0.0996365	0.736973	1.80175	0.100916
-0.4085	1.02258	-0.016026	-0.09963	0.736976	1.80175	0.100911
-0.4075	1.02259	-0.0160339	-0.0996234	0.73698	1.80175	0.100905
-0.4065	1.02259	-0.0160418	-0.0996165	0.736984	1.80175	0.1009
-0.4055	1.0226	-0.0160498	-0.0996095	0.736988	1.80176	0.100894
-0.4045	1.0226	-0.0160577	-0.0996022	0.736991	1.80176	0.100888
-0.4035	1.0226	-0.0160656	-0.0995947	0.736995	1.80176	0.100882
-0.4025	1.02261	-0.0160735	-0.099587	0.736999	1.80177	0.100876
-0.4015	1.02261	-0.0160814	-0.0995791	0.737002	1.80177	0.100869
-0.4005	1.02261	-0.0160892	-0.099571	0.737006	1.80177	0.100862
-0.3995	1.02262	-0.0160971	-0.0995626	0.737009	1.80177	0.100855
-0.3985	1.02262	-0.016105	-0.099554	0.737013	1.80178	0.100848
-0.3975	1.02262	-0.0161129	-0.0995452	0.737016	1.80178	0.100841
-0.3965	1.02263	-0.0161207	-0.0995361	0.73702	1.80178	0.100833
-0.3955	1.02263	-0.0161286	-0.0995267	0.737023	1.80178	0.100825
-0.3945	1.02263	-0.0161364	-0.0995172	0.737027	1.80178	0.100817
-0.3935	1.02264	-0.0161443	-0.0995073	0.73703	1.80179	0.100808
-0.3925	1.02264	-0.0161521	-0.0994972	0.737034	1.80179	0.1008
-0.3915	1.02264	-0.0161599	-0.0994869	0.737037	1.80179	0.100791
-0.3905	1.02265	-0.0161678	-0.0994763	0.73704	1.80179	0.100782
-0.3895	1.02265	-0.0161756	-0.0994654	0.737043	1.8018	0.100772
-0.3885	1.02265	-0.0161834	-0.0994542	0.737047	1.8018	0.100762
-0.3875	1.02266	-0.0161912	-0.0994428	0.73705	1.8018	0.100752
-0.3865	1.02266	-0.016199	-0.0994311	0.737053	1.8018	0.100742
-0.3855	1.02266	-0.0162068	-0.099419	0.737056	1.80181	0.100731
-0.3845	1.02267	-0.0162146	-0.0994067	0.737059	1.80181	0.10072
-0.3835	1.02267	-0.0162224	-0.0993941	0.737063	1.80181	0.100709
-0.3825	1.02267	-0.0162302	-0.0993812	0.737066	1.80181	0.100698
-0.3815	1.02268	-0.016238	-0.099368	0.737069	1.80182	0.100686
-0.3805	1.02268	-0.0162457	-0.0993545	0.737072	1.80182	0.100674
-0.3795	1.02268	-0.0162535	-0.0993407	0.737075	1.80182	0.100662
-0.3785	1.02268	-0.0162613	-0.0993265	0.737078	1.80182	0.100649
-0.3775	1.02269	-0.016269	-0.099312	0.737081	1.80182	0.100636
-0.3765	1.02269	-0.0162768	-0.0992972	0.737084	1.80183	0.100622
-0.3755	1.02269	-0.0162846	-0.099282	0.737087	1.80183	0.100609
-0.3745	1.0227	-0.0162923	-0.0992665	0.73709	1.80183	0.100595
-0.3735	1.0227	-0.0163001	-0.0992506	0.737092	1.80183	0.10058
-0.3725	1.0227	-0.0163078	-0.0992344	0.737095	1.80184	0.100565
-0.3715	1.0227	-0.0163156	-0.0992178	0.737098	1.80184	0.10055
-0.3705	1.02271	-0.0163233	-0.0992009	0.737101	1.80184	0.100535
-0.3695	1.02271	-0.0163311	-0.0991836	0.737104	1.80184	0.100519
-0.3685	1.02271	-0.0163388	-0.0991659	0.737106	1.80184	0.100503
-0.3675	1.02271	-0.0163465	-0.0991478	0.737109	1.80185	0.100486
-0.3665	1.02272	-0.0163543	-0.0991293	0.737112	1.80185	0.100469
-0.3655	1.02272	-0.016362	-0.0991105	0.737114	1.80185	0.100452
-0.3645	1.02272	-0.0163697	-0.0990912	0.737117	1.80185	0.100434
-0.3635	1.02272	-0.0163774	-0.0990715	0.73712	1.80186	0.100416
-0.3625	1.02273	-0.0163851	-0.0990514	0.737122	1.80186	0.100397
-0.3615	1.02273	-0.0163929	-0.0990309	0.737125	1.80186	0.100379
-0.3605	1.02273	-0.0164006	-0.09901	0.737127	1.80186	0.100359
-0.3595	1.02273	-0.0164083	-0.0989886	0.73713	1.80186	0.100339
-0.3585	1.02273	-0.016416	-0.0989667	0.737132	1.80187	0.100319
-0.3575	1.02274	-0.0164237	-0.0989445	0.737135	1.80187	0.100298
-0.3565	1.02274	-0.0164314	-0.0989217	0.737137	1.80187	0.100277
-0.3555	1.02274	-0.0164391	-0.0988986	0.73714	1.80187	0.100256
-0.3545	1.02274	-0.0164468	-0.0988749	0.737142	1.80188	0.100233
-0.3535	1.02274	-0.0164545	-0.0988508	0.737144	1.80188	0.100211
-0.3525	1.02275	-0.0164622	-0.0988262	0.737147	1.80188	0.100188
-0.3515	1.02275	-0.0164699	-0.098801	0.737149	1.80188	0.100164
-0.3505	1.02275	-0.0164776	-0.0987754	0.737151	1.80189	0.10014
-0.3495	1.02275	-0.0164853	-0.0987493	0.737153	1.80189	0.100116
-0.3485	1.02275	-0.016493	-0.0987227	0.737156	1.80189	0.100091
-0.3475	1.02276	-0.0165007	-0.0986955	0.737158	1.80189	0.100065
-0.3465	1.02276	-0.0165084	-0.0986679	0.73716	1.80189	0.100039
-0.3455	1.02276	-0.0165161	-0.0986396	0.737162	1.8019	0.100013
-0.3445	1.02276	-0.0165237	-0.0986109	0.737164	1.8019	0.0999857
-0.3435	1.02276	-0.0165314	-0.0985816	0.737166	1.8019	0.0999581
-0.3425	1.02276	-0.0165391	-0.0985517	0.737168	1.8019	0.0999299
-0.3415	1.02276	-0.0165468	-0.0985213	0.73717	1.80191	0.0999011
-0.3405	1.02277	-0.0165545	-0.0984902	0.737172	1.80191	0.0998718
-0.3395	1.02277	-0.0165621	-0.0984586	0.737174	1.80191	0.0998419
-0.3385	1.02277	-0.0165698	-0.0984265	0.737176	1.80192	0.0998114
-0.3375	1.02277	-0.0165775	-0.0983937	0.737178	1.80192	0.0997804
-0.3365	1.02277	-0.0165851	-0.0983603	0.73718	1.80192	0.0997487
-0.3355	1.02277	-0.0165928	-0.0983262	0.737182	1.80192	0.0997165
-0.3345	1.02277	-0.0166005	-0.0982916	0.737184	1.80193	0.0996836
-0.3335	1.02277	-0.0166081	-0.0982563	0.737186	1.80193	0.0996501
-0.3325	1.02277	-0.0166158	-0.0982204	0.737188	1.80193	0.0996159
-0.3315	1.02277	-0.0166234	-0.0981838	0.737189	1.80194	0.0995811
-0.3305	1.02277	-0.0166311	-0.0981466	0.737191	1.80194	0.0995457
-0.3295	1.02277	-0.0166387	-0.0981086	0.737193	1.80194	0.0995096
-0.3285	1.02277	-0.0166464	-0.09807	0.737195	1.80195	0.0994728
-0.3275	1.02277	-0.016654	-0.0980308	0.737196	1.80195	0.0994353
-0.3265	1.02277	-0.0166617	-0.0979908	0.737198	1.80196	0.0993972
-0.3255	1.02277	-0.0166693	-0.0979501	0.7372	1.80196	0.0993584
-0.3245	1.02277	-0.0166769	-0.0979087	0.737201	1.80196	0.0993188
-0.3235	1.02277	-0.0166846	-0.0978665	0.737203	1.80197	0.0992786
-0.3225	1.02277	-0.0166922	-0.0978236	0.737204	1.80197	0.0992376
-0.3215	1.02277	-0.0166998	-0.09778	0.737206	1.80198	0.0991958
-0.3205	1.02277	-0.0167074	-0.0977356	0.737208	1.80198	0.0991534
-0.3195	1.02277	-0.016715	-0.0976905	0.737209	1.80198	0.0991102
-0.3185	1.02277	-0.0167227	-0.0976446	0.737211	1.80199	0.0990662
-0.3175	1.02277	-0.0167303	-0.0975978	0.737212	1.80199	0.0990214
-0.3165	1.02277	-0.0167378	-0.0975503	0.737213	1.802	0.0989759
-0.3155	1.02277	-0.0167454	-0.097502	0.737215	1.802	0.0989295
-0.3145	1.02277	-0.016753	-0.0974529	0.737216	1.80201	0.0988824
-0.3135	1.02277	-0.0167606	-0.0974029	0.737218	1.80201	0.0988344
-0.3125	1.02277	-0.0167682	-0.0973521	0.737219	1.80202	0.0987857
-0.3115	1.02277	-0.0167757	-0.0973005	0.73722	1.80203	0.098736
-0.3105	1.02276	-0.0167833	-0.097248	0.737222	1.80203	0.0986856
-0.3095	1.02276	-0.0167908	-0.0971946	0.737223	1.80204	0.0986343
-0.3085	1.02276	-0.0167984	-0.0971403	0.737224	1.80204	0.0985821
-0.3075	1.02276	-0.0168059	-0.0970852	0.737225	1.80205	0.098529
-0.3065	1.02276	-0.0168134	-0.0970291	0.737227	1.80206	0.0984751
-0.3055	1.02275	-0.0168209	-0.0969722	0.737228	1.80207	0.0984202
-0.3045	1.02275	-0.0168284	-0.0969143	0.737229	1.80207	0.0983645
-0.3035	1.02275	-0.0168359	-0.0968554	0.73723	1.80208	0.0983078
-0.3025	1.02275	-0.0168434	-0.0967957	0.737231	1.80209	0.0982502
-0.3015	1.02274	-0.0168509	-0.096735	0.737232	1.8021	0.0981917
-0.3005	1.02274	-0.0168583	-0.0966733	0.737233	1.80211	0.0981322
-0.2995	1.02274	-0.0168658	-0.0966106	0.737235	1.80211	0.0980717
-0.2985	1.02273	-0.0168732	-0.0965469	0.737236	1.80212	0.0980103
-0.2975	1.02273	-0.0168806	-0.0964822	0.737237	1.80213	0.0979478
-0.2965	1.02272	-0.016888	-0.0964166	0.737238	1.80214	0.0978844
-0.2955	1.02272	-0.0168954	-0.0963499	0.737239	1.80215	0.09782
-0.2945	1.02271	-0.0169028	-0.0962821	0.73724	1.80216	0.0977545
-0.2935	1.02271	-0.0169101	-0.0962133	0.737241	1.80217	0.097688
-0.2925	1.0227	-0.0169174	-0.0961435	0.737241	1.80219	0.0976205
-0.2915	1.0227	-0.0169248	-0.0960725	0.737242	1.8022	0.0975519
-0.2905	1.02269	-0.016932	-0.0960005	0.737243	1.80221	0.0974823
-0.2895	1.02269	-0.0169393	-0.0959274	0.737244	1.80222	0.0974115
-0.2885	1.02268	-0.0169466	-0.0958532	0.737245	1.80224	0.0973397
-0.2875	1.02267	-0.0169538	-0.0957779	0.737246	1.80225	0.0972668
-0.2865	1.02267	-0.016961	-0.0957014	0.737247	1.80226	0.0971928
-0.2855	1.02266	-0.0169682	-0.0956238	0.737248	1.80228	0.0971176
-0.2845	1.02265	-0.0169753	-0.095545	0.737248	1.80229	0.0970413
-0.2835	1.02264	-0.0169824	-0.0954651	0.737249	1.80231	0.0969638
-0.2825	1.02264	-0.0169895	-0.095384	0.73725	1.80233	0.0968852
-0.2815	1.02263	-0.0169966	-0.0953016	0.737251	1.80234	0.0968054
-0.2805	1.02262	-0.0170036	-0.0952181	0.737252	1.80236	0.0967244
-0.2795	1.02261	-0.0170106	-0.0951334	0.737252	1.80238	0.0966423
-0.2785	1.0226	-0.0170176	-0.0950474	0.737253	1.8024	0.0965589
-0.2775	1.02259	-0.0170245	-0.0949602	0.737254	1.80242	0.0964743
-0.2765	1.02258	-0.0170314	-0.0948718	0.737254	1.80244	0.0963884
-0.2755	1.02257	-0.0170383	-0.0947821	0.737255	1.80246	0.0963013
-0.2745	1.02256	-0.0170451	-0.0946911	0.737256	1.80248	0.0962129
-0.2735	1.02254	-0.0170519	-0.0945988	0.737256	1.80251	0.0961233
-0.2725	1.02253	-0.0170586	-0.0945052	0.737257	1.80253	0.0960324
-0.2715	1.02252	-0.0170653	-0.0944102	0.737258	1.80255	0.0959402
-0.2705	1.0225	-0.0170719	-0.094314	0.737258	1.80258	0.0958467
-0.2695	1.02249	-0.0170785	-0.0942164	0.737259	1.80261	0.0957518
-0.2685	1.02248	-0.0170851	-0.0941175	0.73726	1.80263	0.0956556
-0.2675	1.02246	-0.0170916	-0.0940172	0.73726	1.80266	0.0955581
-0.2665	1.02245	-0.017098	-0.0939155	0.737261	1.80269	0.0954592
-0.2655	1.02243	-0.0171044	-0.0938124	0.737262	1.80272	0.0953589
-0.2645	1.02241	-0.0171107	-0.0937079	0.737262	1.80275	0.0952573
-0.2635	1.02239	-0.017117	-0.093602	0.737263	1.80279	0.0951542
-0.2625	1.02238	-0.0171232	-0.0934946	0.737263	1.80282	0.0950497
-0.2615	1.02236	-0.0171294	-0.0933859	0.737264	1.80286	0.0949439
-0.2605	1.02234	-0.0171354	-0.0932756	0.737265	1.80289	0.0948365
-0.2595	1.02232	-0.0171415	-0.0931639	0.737265	1.80293	0.0947278
-0.2585	1.02229	-0.0171474	-0.0930507	0.737266	1.80297	0.0946175
-0.2575	1.02227	-0.0171533	-0.0929361	0.737266	1.80301	0.0945058
-0.2565	1.02225	-0.017159	-0.0928199	0.737267	1.80305	0.0943926
-0.2555	1.02223	-0.0171648	-0.0927022	0.737267	1.80309	0.0942779
-0.2545	1.0222	-0.0171704	-0.0925829	0.737268	1.80314	0.0941617
-0.2535	1.02217	-0.0171759	-0.0924621	0.737269	1.80319	0.0940439
-0.2525	1.02215	-0.0171814	-0.0923398	0.737269	1.80324	0.0939247
-0.2515	1.02212	-0.0171867	-0.0922159	0.73727	1.80329	0.0938038
-0.2505	1.02209	-0.017192	-0.0920904	0.73727	1.80334	0.0936814
-0.2495	1.02206	-0.0171972	-0.0919633	0.737271	1.80339	0.0935574
-0.2485	1.02203	-0.0172023	-0.0918346	0.737272	1.80345	0.0934319
-0.2475	1.022	-0.0172072	-0.0917043	0.737272	1.8035	0.0933047
-0.2465	1.02197	-0.0172121	-0.0915724	0.737273	1.80356	0.0931759
-0.2455	1.02193	-0.0172168	-0.0914388	0.737274	1.80362	0.0930455
-0.2445	1.0219	-0.0172215	-0.0913035	0.737274	1.80369	0.0929135
-0.2435	1.02186	-0.017226	-0.0911666	0.737275	1.80375	0.0927797
-0.2425	1.02182	-0.0172304	-0.091028	0.737276	1.80382	0.0926444
-0.2415	1.02178	-0.0172347	-0.0908877	0.737276	1.80389	0.0925073
-0.2405	1.02174	-0.0172388	-0.0907457	0.737277	1.80397	0.0923686
-0.2395	1.0217	-0.0172428	-0.090602	0.737278	1.80404	0.0922281
-0.2385	1.02166	-0.0172467	-0.0904565	0.737279	1.80412	0.092086
-0.2375	1.02161	-0.0172504	-0.0903093	0.737279	1.8042	0.0919421
-0.2365	1.02157	-0.017254	-0.0901603	0.73728	1.80428	0.0917964
-0.2355	1.02152	-0.0172574	-0.0900096	0.737281	1.80437	0.0916491
-0.2345	1.02147	-0.0172607	-0.0898571	0.737282	1.80446	0.0914999
-0.2335	1.02142	-0.0172638	-0.0897028	0.737283	1.80455	0.091349
-0.2325	1.02137	-0.0172668	-0.0895467	0.737283	1.80465	0.0911963
-0.2315	1.02131	-0.0172696	-0.0893888	0.737284	1.80475	0.0910417
-0.2305	1.02126	-0.0172722	-0.0892291	0.737285	1.80485	0.0908854
-0.2295	1.0212	-0.0172746	-0.0890675	0.737286	1.80495	0.0907272
-0.2285	1.02114	-0.0172768	-0.0889041	0.737287	1.80506	0.0905672
-0.2275	1.02108	-0.0172789	-0.0887388	0.737288	1.80517	0.0904053
-0.2265	1.02101	-0.0172807	-0.0885716	0.737289	1.80529	0.0902416
-0.2255	1.02095	-0.0172824	-0.0884025	0.73729	1.80541	0.090076
-0.2245	1.02088	-0.0172838	-0.0882316	0.737291	1.80553	0.0899085
-0.2235	1.02081	-0.017285	-0.0880587	0.737292	1.80566	0.0897391
-0.2225	1.02073	-0.0172861	-0.087884	0.737294	1.80579	0.0895679
-0.2215	1.02066	-0.0172868	-0.0877073	0.737295	1.80593	0.0893946
-0.2205	1.02058	-0.0172874	-0.0875286	0.737296	1.80607	0.0892195
-0.2195	1.0205	-0.0172877	-0.087348	0.737297	1.80622	0.0890424
-0.2185	1.02042	-0.0172877	-0.0871655	0.737299	1.80637	0.0888633
-0.2175	1.02033	-0.0172875	-0.086981	0.7373	1.80652	0.0886823
-0.2165	1.02024	-0.0172871	-0.0867945	0.737301	1.80668	0.0884993
-0.2155	1.02015	-0.0172864	-0.086606	0.737303	1.80685	0.0883143
-0.2145	1.02006	-0.0172854	-0.0864155	0.737304	1.80702	0.0881273
-0.2135	1.01996	-0.0172841	-0.0862229	0.737306	1.80719	0.0879382
-0.2125	1.01986	-0.0172825	-0.0860284	0.737308	1.80737	0.0877472
-0.2115	1.01976	-0.0172807	-0.0858318	0.737309	1.80756	0.0875541
-0.2105	1.01965	-0.0172785	-0.0856332	0.737311	1.80775	0.087359
-0.2095	1.01954	-0.017276	-0.0854325	0.737313	1.80795	0.0871618
-0.2085	1.01943	-0.0172732	-0.0852298	0.737315	1.80815	0.0869625
-0.2075	1.01931	-0.0172701	-0.085025	0.737316	1.80837	0.0867612
-0.2065	1.01919	-0.0172666	-0.0848181	0.737318	1.80858	0.0865578
-0.2055	1.01907	-0.0172628	-0.0846091	0.73732	1.80881	0.0863522
-0.2045	1.01894	-0.0172586	-0.0843981	0.737323	1.80904	0.0861446
-0.2035	1.01881	-0.0172541	-0.0841849	0.737325	1.80928	0.0859348
-0.2025	1.01867	-0.0172491	-0.0839696	0.737327	1.80952	0.0857229
-0.2015	1.01854	-0.0172438	-0.0837522	0.737329	1.80978	0.0855089
-0.2005	1.01839	-0.0172381	-0.0835326	0.737332	1.81004	0.0852927
-0.1995	1.01824	-0.0172321	-0.0833109	0.737334	1.81031	0.0850744
-0.1985	1.01809	-0.0172255	-0.083087	0.737336	1.81059	0.0848538
-0.1975	1.01793	-0.0172186	-0.082861	0.737339	1.81087	0.0846311
-0.1965	1.01777	-0.0172113	-0.0826328	0.737342	1.81117	0.0844062
-0.1955	1.01761	-0.0172034	-0.0824025	0.737344	1.81147	0.0841791
-0.1945	1.01743	-0.0171952	-0.0821699	0.737347	1.81178	0.0839498
-0.1935	1.01726	-0.0171865	-0.0819352	0.73735	1.8121	0.0837183
-0.1925	1.01708	-0.0171773	-0.0816983	0.737353	1.81243	0.0834846
-0.1915	1.01689	-0.0171676	-0.0814592	0.737356	1.81277	0.0832486
-0.1905	1.0167	-0.0171574	-0.0812178	0.737359	1.81312	0.0830103
-0.1895	1.0165	-0.0171467	-0.0809743	0.737363	1.81349	0.0827698
-0.1885	1.0163	-0.0171355	-0.0807285	0.737366	1.81386	0.0825271
-0.1875	1.01609	-0.0171237	-0.0804805	0.737369	1.81424	0.082282
-0.1865	1.01587	-0.0171114	-0.0802303	0.737373	1.81463	0.0820347
-0.1855	1.01565	-0.0170986	-0.0799778	0.737377	1.81504	0.0817851
-0.1845	1.01542	-0.0170851	-0.079723	0.73738	1.81545	0.0815332
-0.1835	1.01519	-0.0170711	-0.079466	0.737384	1.81588	0.081279
-0.1825	1.01495	-0.0170565	-0.0792068	0.737388	1.81632	0.0810225
-0.1815	1.0147	-0.0170413	-0.0789453	0.737392	1.81678	0.0807636
-0.1805	1.01444	-0.0170255	-0.0786815	0.737396	1.81724	0.0805025
-0.1795	1.01418	-0.017009	-0.0784154	0.737401	1.81772	0.0802389
-0.1785	1.01391	-0.0169919	-0.0781471	0.737405	1.81822	0.0799731
-0.1775	1.01364	-0.0169741	-0.0778765	0.73741	1.81872	0.0797049
-0.1765	1.01335	-0.0169556	-0.0776036	0.737414	1.81925	0.0794343
-0.1755	1.01306	-0.0169365	-0.0773284	0.737419	1.81978	0.0791614
-0.1745	1.01276	-0.0169166	-0.0770509	0.737424	1.82033	0.0788861
-0.1735	1.01245	-0.0168961	-0.0767711	0.737429	1.8209	0.0786084
-0.1725	1.01214	-0.0168748	-0.076489	0.737434	1.82148	0.0783283
-0.1715	1.01181	-0.0168527	-0.0762046	0.737439	1.82208	0.0780459
-0.1705	1.01148	-0.0168299	-0.0759179	0.737444	1.82269	0.077761
-0.1695	1.01113	-0.0168063	-0.0756289	0.73745	1.82332	0.0774737
-0.1685	1.01078	-0.0167819	-0.0753375	0.737455	1.82397	0.077184
-0.1675	1.01042	-0.0167567	-0.0750439	0.737461	1.82464	0.076892
-0.1665	1.01005	-0.0167307	-0.0747479	0.737467	1.82532	0.0765974
-0.1655	1.00967	-0.0167039	-0.0744496	0.737473	1.82602	0.0763005
-0.1645	1.00928	-0.0166762	-0.074149	0.737479	1.82674	0.0760011
-0.1635	1.00888	-0.0166476	-0.0738461	0.737485	1.82748	0.0756993
-0.1625	1.00847	-0.0166181	-0.0735408	0.737491	1.82824	0.075395
-0.1615	1.00805	-0.0165878	-0.0732332	0.737498	1.82902	0.0750883
-0.1605	1.00762	-0.0165565	-0.0729233	0.737504	1.82982	0.0747792
-0.1595	1.00718	-0.0165243	-0.0726111	0.737511	1.83064	0.0744676
-0.1585	1.00672	-0.0164912	-0.0722965	0.737518	1.83148	0.0741535
-0.1575	1.00626	-0.016457	-0.0719796	0.737525	1.83234	0.073837
-0.1565	1.00578	-0.0164219	-0.0716604	0.737532	1.83323	0.0735179
-0.1555	1.0053	-0.0163858	-0.0713388	0.737539	1.83414	0.0731965
-0.1545	1.0048	-0.0163487	-0.0710149	0.737546	1.83507	0.0728725
