x	rho	u	v	p	e	uMax
-0.14125	0.992681	-0.0166383	-0.0646825	0.739007	1.86114	0.0667882
-0.13875	0.990664	-0.0164735	-0.0637833	0.739036	1.865	0.0658763
-0.13625	0.988546	-0.0163003	-0.0628711	0.739065	1.86907	0.0649498
-0.13375	0.986324	-0.0161184	-0.0619459	0.739095	1.87336	0.0640086
-0.13125	0.983998	-0.0159276	-0.0610079	0.739125	1.87786	0.0630528
-0.12875	0.981564	-0.0157279	-0.0600572	0.739155	1.8826	0.0620824
-0.12625	0.979022	-0.0155191	-0.0590938	0.739186	1.88756	0.0610976
-0.12375	0.976372	-0.0153014	-0.0581181	0.739216	1.89276	0.0600987
-0.12125	0.973612	-0.0150746	-0.0571304	0.739245	1.8982	0.0590857
-0.11875	0.970742	-0.0148386	-0.0561305	0.739275	1.90389	0.0580588
-0.11625	0.967764	-0.0145936	-0.0551187	0.739303	1.90982	0.0570179
-0.11375	0.964678	-0.0143396	-0.0540951	0.739331	1.91601	0.0559634
-0.11125	0.961485	-0.0140767	-0.05306	0.739358	1.92244	0.0548955
-0.10875	0.958189	-0.0138051	-0.0520135	0.739384	1.92912	0.0538144
-0.10625	0.95479	-0.0135249	-0.0509559	0.739409	1.93605	0.0527203
-0.10375	0.95129	-0.0132364	-0.0498873	0.739433	1.94324	0.0516134
-0.10125	0.947693	-0.0129398	-0.0488078	0.739455	1.95067	0.050494
-0.09875	0.944	-0.0126353	-0.0477177	0.739476	1.95836	0.0493622
-0.09625	0.940214	-0.0123233	-0.0466171	0.739495	1.96629	0.0482184
-0.09375	0.936336	-0.012004	-0.0455061	0.739512	1.97448	0.0470627
-0.09125	0.932371	-0.0116778	-0.0443849	0.739527	1.98292	0.0458954
-0.08875	0.928322	-0.0113451	-0.0432536	0.739541	1.99161	0.0447167
-0.08625	0.924194	-0.0110062	-0.0421123	0.739553	2.00053	0.0435268
-0.08375	0.919996	-0.0106615	-0.040961	0.739563	2.00969	0.0423258
-0.08125	0.915734	-0.0103114	-0.0398	0.739572	2.01907	0.0411141
-0.07875	0.911417	-0.00995649	-0.0386293	0.739577	2.02865	0.0398918
-0.07625	0.90705	-0.00959713	-0.0374493	0.739578	2.03841	0.0386595
-0.07375	0.902633	-0.00923431	-0.0362609	0.73957	2.04837	0.0374182
-0.07125	0.898158	-0.00887085	-0.0350652	0.739549	2.05852	0.0361699
-0.06875	0.893614	-0.00851004	-0.0338645	0.739513	2.06888	0.0349175
-0.06625	0.889004	-0.00815165	-0.0326612	0.739475	2.0795	0.0336631
-0.06375	0.884364	-0.00779283	-0.0314561	0.739445	2.09033	0.032407
-0.06125	0.879752	-0.00743632	-0.0302491	0.739418	2.10121	0.0311497
-0.05875	0.875205	-0.00708378	-0.0290398	0.739394	2.11206	0.0298913
-0.05625	0.870744	-0.00673594	-0.0278283	0.739367	2.1228	0.028632
-0.05375	0.866395	-0.0063924	-0.0266146	0.739337	2.13337	0.0273715
-0.05125	0.862179	-0.00605369	-0.0253986	0.739304	2.14371	0.0261101
-0.04875	0.85812	-0.00572042	-0.0241807	0.73927	2.15375	0.0248482
-0.04625	0.854235	-0.00539303	-0.022961	0.739235	2.16344	0.0235858
-0.04375	0.850542	-0.0050718	-0.0217394	0.739201	2.17273	0.0223232
-0.04125	0.847054	-0.00475687	-0.0205161	0.739167	2.18158	0.0210603
-0.03875	0.843784	-0.00444829	-0.019291	0.739134	2.18994	0.0197972
-0.03625	0.840741	-0.00414598	-0.0180641	0.739103	2.19777	0.0185338
-0.03375	0.837932	-0.00384978	-0.0168354	0.739074	2.20505	0.01727
-0.03125	0.835362	-0.00355941	-0.0156047	0.739047	2.21176	0.0160055
-0.02875	0.833033	-0.00327452	-0.014372	0.739023	2.21787	0.0147403
-0.02625	0.830946	-0.00299465	-0.0131369	0.739001	2.22337	0.0134739
-0.02375	0.829099	-0.00271926	-0.0118994	0.738983	2.22827	0.0122062
-0.02125	0.827489	-0.00244773	-0.0106593	0.73897	2.23257	0.0109367
-0.01875	0.826111	-0.00217933	-0.00941628	0.738961	2.23626	0.00966519
-0.01625	0.824956	-0.00191322	-0.00816991	0.738957	2.23938	0.00839094
-0.01375	0.824016	-0.00164852	-0.00691957	0.738958	2.24194	0.00711323
-0.01125	0.823278	-0.00138431	-0.00566505	0.738965	2.24397	0.00583173
-0.00875	0.822725	-0.00111986	-0.00440635	0.738975	2.24551	0.00454643
-0.00625	0.822338	-0.000854673	-0.00314318	0.738987	2.24661	0.00325731
-0.00375	0.822094	-0.000588012	-0.00187395	0.738999	2.24731	0.00196404
-0.00125	0.821965	-0.000318268	-0.0005948	0.739009	2.24769	0.000674597
0.00125	0.821919	-4.52688e-05	0.000694772	0.739015	2.24783	0.000696245
0.00375	0.821916	0.00022652	0.00198208	0.739014	2.24784	0.00199498
0.00625	0.821958	0.000490555	0.00324985	0.739002	2.24769	0.00328666
0.00875	0.82212	0.000743553	0.00449159	0.738949	2.24709	0.00455272
0.01125	0.822606	0.000989076	0.00571451	0.738895	2.24559	0.00579947
0.01375	0.823534	0.00123849	0.00693474	0.738893	2.24305	0.00704447
0.01625	0.824833	0.0014919	0.0081613	0.738923	2.23961	0.00829654
0.01875	0.826451	0.00175018	0.0093951	0.73897	2.23537	0.00955672
0.02125	0.828351	0.00201511	0.0106327	0.739019	2.23039	0.0108219
0.02375	0.830506	0.00228738	0.0118719	0.739065	2.22474	0.0120903
0.02625	0.832897	0.00256684	0.0131122	0.739107	2.21848	0.0133611
0.02875	0.835509	0.00285329	0.0143534	0.739148	2.21167	0.0146342
0.03125	0.838326	0.00314663	0.0155951	0.739189	2.20436	0.0159094
0.03375	0.841333	0.00344686	0.0168371	0.739231	2.19661	0.0171863
0.03625	0.844515	0.00375396	0.018079	0.739275	2.18846	0.0184647
0.03875	0.847857	0.00406786	0.0193205	0.739318	2.17996	0.0197441
0.04125	0.851347	0.00438836	0.0205613	0.739362	2.17115	0.0210244
0.04375	0.854971	0.00471515	0.0218008	0.739405	2.16208	0.0223049
0.04625	0.858716	0.0050477	0.0230388	0.739445	2.15276	0.0235853
0.04875	0.862568	0.00538536	0.0242747	0.739482	2.14326	0.0248649
0.05125	0.866515	0.00572764	0.0255082	0.739516	2.13359	0.0261433
0.05375	0.870544	0.0060743	0.0267386	0.739548	2.12381	0.0274199
0.05625	0.874644	0.00642449	0.0279655	0.73958	2.11395	0.0286939
0.05875	0.878803	0.00677745	0.029188	0.739614	2.10404	0.0299646
0.06125	0.883008	0.00713277	0.0304057	0.739647	2.09411	0.0312311
0.06375	0.887246	0.00748978	0.031618	0.739678	2.0842	0.0324929
0.06625	0.891504	0.00784743	0.0328245	0.739707	2.07432	0.0337495
0.06875	0.895768	0.0082054	0.0340248	0.739733	2.06452	0.0350002
0.07125	0.900026	0.00856386	0.0352182	0.739755	2.05482	0.0362445
0.07375	0.904272	0.00892155	0.0364043	0.73977	2.04521	0.0374816
0.07625	0.9085	0.0092773	0.0375826	0.739782	2.03572	0.0387108
0.07875	0.912703	0.00963031	0.038753	0.73979	2.02637	0.0399317
0.08125	0.916872	0.00997987	0.0399153	0.739796	2.01717	0.041144
0.08375	0.921001	0.0103254	0.0410691	0.739798	2.00814	0.0423472
0.08625	0.925082	0.0106663	0.042214	0.739797	1.99928	0.0435407
0.08875	0.929107	0.0110019	0.0433499	0.739794	1.99061	0.0447242
0.09125	0.93307	0.0113319	0.0444764	0.739789	1.98214	0.0458973
0.09375	0.936965	0.0116557	0.0455933	0.739781	1.97387	0.0470596
0.09625	0.940786	0.0119727	0.0467004	0.73977	1.96583	0.0482107
0.09875	0.944527	0.0122827	0.0477974	0.739757	1.95801	0.0493503
0.10125	0.948182	0.0125851	0.0488841	0.739743	1.95042	0.0504781
0.10375	0.951748	0.0128797	0.0499603	0.739726	1.94307	0.0515937
0.10625	0.95522	0.0131661	0.0510257	0.739708	1.93596	0.0526969
0.10875	0.958595	0.013444	0.0520801	0.739688	1.9291	0.0537874
0.11125	0.961869	0.0137133	0.0531234	0.739667	1.92247	0.0548649
0.11375	0.965041	0.0139737	0.0541553	0.739645	1.9161	0.0559291
0.11625	0.968108	0.0142251	0.0551756	0.739622	1.90997	0.0569798
0.11875	0.971069	0.0144674	0.0561843	0.739599	1.90408	0.058017
0.12125	0.973922	0.0147006	0.0571812	0.739574	1.89844	0.0590406
0.12375	0.976669	0.0149246	0.0581659	0.739549	1.89304	0.0600501
0.12625	0.979307	0.0151393	0.0591381	0.739524	1.88788	0.0610452
0.12875	0.981838	0.0153448	0.060098	0.739499	1.88295	0.0620261
0.13125	0.984262	0.0155413	0.0610454	0.739474	1.87824	0.0629926
0.13375	0.986581	0.0157289	0.0619801	0.739449	1.87377	0.0639448
0.13625	0.988797	0.0159076	0.0629021	0.739424	1.8695	0.0648824
0.13875	0.990911	0.0160775	0.0638112	0.739399	1.86545	0.0658054
0.14125	0.992925	0.016239	0.0647072	0.739375	1.86161	0.0667138
0.14375	0.994841	0.016392	0.0655901	0.739352	1.85796	0.0676074
0.14625	0.996663	0.0165369	0.0664598	0.739329	1.85451	0.0684863
0.14875	0.998393	0.0166739	0.0673162	0.739306	1.85124	0.0693505
0.15125	1.00003	0.0168031	0.0681593	0.739285	1.84815	0.0702
0.15375	1.00159	0.0169249	0.068989	0.739264	1.84523	0.0710347
0.15625	1.00306	0.0170393	0.0698051	0.739244	1.84248	0.0718547
0.15875	1.00445	0.0171468	0.0706078	0.739224	1.83988	0.07266
0.16125	1.00576	0.0172474	0.0713969	0.739206	1.83743	0.0734506
0.16375	1.007	0.0173416	0.0721725	0.739188	1.83513	0.0742266
0.16625	1.00816	0.0174295	0.0729344	0.739171	1.83296	0.0749881
0.16875	1.00926	0.0175113	0.0736827	0.739155	1.83093	0.075735
0.17125	1.0103	0.0175874	0.0744175	0.73914	1.82901	0.0764675
0.17375	1.01127	0.0176579	0.0751386	0.739125	1.82722	0.0771856
0.17625	1.01219	0.0177231	0.0758461	0.739112	1.82553	0.0778893
0.17875	1.01304	0.0177833	0.0765401	0.739099	1.82396	0.0785789
0.18125	1.01385	0.0178387	0.0772206	0.739086	1.82248	0.0792543
0.18375	1.0146	0.0178894	0.0778876	0.739075	1.8211	0.0799156
0.18625	1.01531	0.0179358	0.0785411	0.739064	1.8198	0.080563
0.18875	1.01597	0.017978	0.0791812	0.739054	1.81859	0.0811965
0.19125	1.01659	0.0180162	0.0798081	0.739045	1.81746	0.0818163
0.19375	1.01717	0.0180507	0.0804216	0.739036	1.81641	0.0824225
0.19625	1.01771	0.0180816	0.081022	0.739028	1.81543	0.0830151
0.19875	1.01821	0.0181092	0.0816093	0.73902	1.81451	0.0835944
0.20125	1.01868	0.0181335	0.0821836	0.739013	1.81365	0.0841603
0.20375	1.01912	0.0181549	0.0827449	0.739007	1.81286	0.0847132
0.20625	1.01953	0.0181734	0.0832935	0.739001	1.81212	0.085253
0.20875	1.01991	0.0181892	0.0838294	0.738995	1.81143	0.08578
0.21125	1.02026	0.0182024	0.0843527	0.73899	1.81079	0.0862943
0.21375	1.02059	0.0182133	0.0848635	0.738985	1.81019	0.0867959
0.21625	1.0209	0.0182219	0.085362	0.738981	1.80964	0.0872852
0.21875	1.02118	0.0182285	0.0858482	0.738977	1.80912	0.0877621
0.22125	1.02144	0.018233	0.0863224	0.738973	1.80865	0.088227
0.22375	1.02169	0.0182357	0.0867847	0.73897	1.80821	0.0886799
0.22625	1.02191	0.0182367	0.0872352	0.738966	1.8078	0.089121
0.22875	1.02212	0.0182358	0.087674	0.738963	1.80742	0.0895504
0.23125	1.02232	0.0182333	0.0881013	0.73896	1.80707	0.0899683
0.23375	1.0225	0.0182299	0.0885173	0.738958	1.80675	0.090375
0.23625	1.02266	0.0182252	0.0889222	0.738956	1.80645	0.0907706
0.23875	1.02282	0.0182189	0.089316	0.738954	1.80617	0.0911552
0.24125	1.02296	0.0182115	0.0896989	0.738952	1.80592	0.091529
0.24375	1.02309	0.018203	0.0900712	0.73895	1.80568	0.0918922
0.24625	1.02321	0.0181936	0.090433	0.738949	1.80546	0.092245
0.24875	1.02332	0.0181832	0.0907845	0.738947	1.80526	0.0925876
0.25125	1.02343	0.018172	0.0911257	0.738946	1.80508	0.09292
0.25375	1.02352	0.0181599	0.091457	0.738944	1.80491	0.0932425
0.25625	1.02361	0.0181472	0.0917784	0.738943	1.80475	0.0935553
0.25875	1.02369	0.0181337	0.0920903	0.738941	1.80461	0.0938587
0.26125	1.02376	0.0181196	0.0923927	0.73894	1.80448	0.0941527
0.26375	1.02383	0.0181049	0.0926858	0.738939	1.80436	0.0944375
0.26625	1.02389	0.0180897	0.0929699	0.738937	1.80425	0.0947134
0.26875	1.02394	0.018074	0.093245	0.738936	1.80414	0.0949805
0.27125	1.02399	0.0180578	0.0935114	0.738935	1.80405	0.095239
0.27375	1.02404	0.0180413	0.0937693	0.738933	1.80396	0.0954891
0.27625	1.02408	0.0180243	0.0940188	0.738932	1.80388	0.095731
0.27875	1.02412	0.018007	0.0942602	0.73893	1.80381	0.0959648
0.28125	1.02416	0.0179894	0.0944936	0.738929	1.80375	0.0961907
0.28375	1.02419	0.0179715	0.0947192	0.738927	1.80368	0.096409
0.28625	1.02422	0.0179533	0.0949371	0.738925	1.80363	0.0966197
0.28875	1.02425	0.0179348	0.0951476	0.738923	1.80358	0.0968231
0.29125	1.02427	0.0179162	0.0953508	0.738921	1.80353	0.0970194
0.29375	1.02429	0.0178974	0.095547	0.738919	1.80349	0.0972087
0.29625	1.02431	0.0178783	0.0957362	0.738917	1.80345	0.0973912
0.29875	1.02433	0.0178592	0.0959187	0.738915	1.80341	0.0975671
0.30125	1.02434	0.0178398	0.0960946	0.738912	1.80338	0.0977365
0.30375	1.02436	0.0178204	0.0962641	0.73891	1.80335	0.0978997
0.30625	1.02437	0.0178008	0.0964274	0.738907	1.80332	0.0980567
0.30875	1.02438	0.0177811	0.0965847	0.738904	1.8033	0.0982078
0.31125	1.02439	0.0177613	0.096736	0.738901	1.80328	0.0983531
0.31375	1.02439	0.0177415	0.0968817	0.738898	1.80326	0.0984928
0.31625	1.0244	0.0177215	0.0970218	0.738895	1.80324	0.098627
0.31875	1.02441	0.0177015	0.0971565	0.738891	1.80322	0.0987559
0.32125	1.02441	0.0176815	0.0972859	0.738888	1.80321	0.0988796
0.32375	1.02441	0.0176614	0.0974102	0.738884	1.80319	0.0989984
0.32625	1.02441	0.0176412	0.0975296	0.73888	1.80318	0.0991122
0.32875	1.02442	0.017621	0.0976442	0.738876	1.80316	0.0992214
0.33125	1.02442	0.0176008	0.0977541	0.738872	1.80315	0.099326
0.33375	1.02442	0.0175805	0.0978596	0.738867	1.80314	0.0994262
0.33625	1.02442	0.0175602	0.0979606	0.738863	1.80313	0.0995221
0.33875	1.02442	0.0175398	0.0980575	0.738858	1.80311	0.0996138
0.34125	1.02442	0.0175195	0.0981502	0.738853	1.8031	0.0997015
0.34375	1.02442	0.0174991	0.098239	0.738848	1.80309	0.0997854
0.34625	1.02442	0.0174786	0.098324	0.738843	1.80308	0.0998655
0.34875	1.02442	0.017458	0.0984052	0.738837	1.80307	0.0999418
0.35125	1.02441	0.0174376	0.0984829	0.738832	1.80306	0.100015
0.35375	1.02441	0.0174171	0.0985572	0.738827	1.80306	0.100084
0.35625	1.0244	0.0173967	0.0986281	0.738821	1.80306	0.100151
0.35875	1.0244	0.0173762	0.0986958	0.738814	1.80305	0.100214
0.36125	1.02439	0.0173557	0.0987604	0.738808	1.80304	0.100274
0.36375	1.02438	0.0173352	0.0988219	0.738802	1.80304	0.100331
0.36625	1.02438	0.0173147	0.0988806	0.738795	1.80303	0.100385
0.36875	1.02437	0.0172941	0.0989365	0.738788	1.80303	0.100437
0.37125	1.02437	0.0172735	0.0989897	0.738781	1.80302	0.100485
0.37375	1.02436	0.0172529	0.0990403	0.738774	1.80301	0.100532
0.37625	1.02435	0.0172323	0.0990883	0.738767	1.80301	0.100576
0.37875	1.02435	0.0172117	0.099134	0.738759	1.803	0.100617
0.38125	1.02434	0.017191	0.0991774	0.738752	1.80299	0.100656
0.38375	1.02433	0.0171703	0.0992185	0.738744	1.80299	0.100693
0.38625	1.02433	0.0171495	0.0992575	0.738736	1.80298	0.100728
0.38875	1.02432	0.0171288	0.0992945	0.738727	1.80298	0.100761
