x	rho	u	v	p	e	uMax
-0.3735	1.01803	-0.0130513	-0.0999999	0.732388	1.79853	0.100848
-0.3725	1.01802	-0.0130314	-0.0999999	0.732371	1.79852	0.100845
-0.3715	1.018	-0.0130115	-0.0999999	0.732355	1.79851	0.100843
-0.3705	1.01798	-0.0129915	-0.0999999	0.732338	1.7985	0.10084
-0.3695	1.01797	-0.0129716	-0.0999999	0.732321	1.79849	0.100838
-0.3685	1.01795	-0.0129516	-0.0999999	0.732304	1.79848	0.100835
-0.3675	1.01793	-0.0129317	-0.0999999	0.732287	1.79846	0.100833
-0.3665	1.01792	-0.0129117	-0.0999999	0.732271	1.79845	0.10083
-0.3655	1.0179	-0.0128917	-0.0999999	0.732254	1.79844	0.100827
-0.3645	1.01788	-0.0128718	-0.0999999	0.732237	1.79843	0.100825
-0.3635	1.01787	-0.0128518	-0.0999999	0.73222	1.79842	0.100822
-0.3625	1.01785	-0.0128318	-0.0999999	0.732203	1.7984	0.10082
-0.3615	1.01783	-0.0128118	-0.0999999	0.732186	1.79839	0.100817
-0.3605	1.01782	-0.0127918	-0.0999999	0.73217	1.79838	0.100815
-0.3595	1.0178	-0.0127718	-0.0999999	0.732153	1.79837	0.100812
-0.3585	1.01778	-0.0127518	-0.0999999	0.732136	1.79836	0.10081
-0.3575	1.01777	-0.0127318	-0.0999999	0.732119	1.79834	0.100807
-0.3565	1.01775	-0.0127118	-0.0999999	0.732102	1.79833	0.100805
-0.3555	1.01773	-0.0126918	-0.0999999	0.732085	1.79832	0.100802
-0.3545	1.01772	-0.0126718	-0.0999999	0.732068	1.79831	0.1008
-0.3535	1.0177	-0.0126517	-0.0999999	0.732051	1.7983	0.100797
-0.3525	1.01768	-0.0126317	-0.0999999	0.732034	1.79829	0.100795
-0.3515	1.01767	-0.0126117	-0.0999999	0.732017	1.79827	0.100792
-0.3505	1.01765	-0.0125916	-0.0999999	0.732	1.79826	0.10079
-0.3495	1.01763	-0.0125716	-0.0999999	0.731983	1.79825	0.100787
-0.3485	1.01762	-0.0125515	-0.0999999	0.731966	1.79824	0.100785
-0.3475	1.0176	-0.0125315	-0.0999999	0.731949	1.79823	0.100782
-0.3465	1.01758	-0.0125114	-0.0999999	0.731932	1.79821	0.10078
-0.3455	1.01756	-0.0124914	-0.0999999	0.731915	1.7982	0.100777
-0.3445	1.01755	-0.0124713	-0.0999999	0.731898	1.79819	0.100775
-0.3435	1.01753	-0.0124512	-0.0999999	0.73188	1.79818	0.100772
-0.3425	1.01751	-0.0124311	-0.0999999	0.731863	1.79817	0.10077
-0.3415	1.0175	-0.0124111	-0.0999999	0.731846	1.79815	0.100767
-0.3405	1.01748	-0.012391	-0.0999999	0.731829	1.79814	0.100765
-0.3395	1.01746	-0.0123709	-0.0999999	0.731812	1.79813	0.100762
-0.3385	1.01745	-0.0123508	-0.0999999	0.731795	1.79812	0.10076
-0.3375	1.01743	-0.0123307	-0.0999999	0.731778	1.79811	0.100757
-0.3365	1.01741	-0.0123106	-0.0999999	0.73176	1.79809	0.100755
-0.3355	1.01739	-0.0122905	-0.0999999	0.731743	1.79808	0.100752
-0.3345	1.01738	-0.0122705	-0.0999999	0.731726	1.79807	0.10075
-0.3335	1.01736	-0.0122503	-0.0999999	0.731709	1.79806	0.100747
-0.3325	1.01734	-0.0122302	-0.0999999	0.731691	1.79805	0.100745
-0.3315	1.01733	-0.0122101	-0.0999999	0.731674	1.79803	0.100743
-0.3305	1.01731	-0.01219	-0.0999999	0.731657	1.79802	0.10074
-0.3295	1.01729	-0.0121699	-0.0999999	0.73164	1.79801	0.100738
-0.3285	1.01727	-0.0121498	-0.0999999	0.731622	1.798	0.100735
-0.3275	1.01726	-0.0121297	-0.0999999	0.731605	1.79798	0.100733
-0.3265	1.01724	-0.0121096	-0.0999999	0.731588	1.79797	0.10073
-0.3255	1.01722	-0.0120894	-0.0999999	0.73157	1.79796	0.100728
-0.3245	1.01721	-0.0120693	-0.0999999	0.731553	1.79795	0.100726
-0.3235	1.01719	-0.0120492	-0.0999999	0.731536	1.79794	0.100723
-0.3225	1.01717	-0.0120291	-0.0999999	0.731518	1.79792	0.100721
-0.3215	1.01715	-0.0120089	-0.0999999	0.731501	1.79791	0.100718
-0.3205	1.01714	-0.0119888	-0.0999999	0.731484	1.7979	0.100716
-0.3195	1.01712	-0.0119687	-0.0999999	0.731466	1.79789	0.100714
-0.3185	1.0171	-0.0119485	-0.0999999	0.731449	1.79787	0.100711
-0.3175	1.01708	-0.0119284	-0.0999999	0.731431	1.79786	0.100709
-0.3165	1.01707	-0.0119083	-0.0999999	0.731414	1.79785	0.100706
-0.3155	1.01705	-0.0118881	-0.0999999	0.731397	1.79784	0.100704
-0.3145	1.01703	-0.011868	-0.0999999	0.731379	1.79783	0.100702
-0.3135	1.01702	-0.0118478	-0.0999999	0.731362	1.79781	0.100699
-0.3125	1.017	-0.0118277	-0.0999999	0.731344	1.7978	0.100697
-0.3115	1.01698	-0.0118075	-0.0999999	0.731327	1.79779	0.100695
-0.3105	1.01696	-0.0117874	-0.0999999	0.731309	1.79778	0.100692
-0.3095	1.01695	-0.0117673	-0.0999999	0.731292	1.79776	0.10069
-0.3085	1.01693	-0.0117471	-0.0999999	0.731274	1.79775	0.100688
-0.3075	1.01691	-0.011727	-0.0999999	0.731257	1.79774	0.100685
-0.3065	1.01689	-0.0117068	-0.0999999	0.731239	1.79773	0.100683
-0.3055	1.01688	-0.0116867	-0.0999999	0.731222	1.79772	0.100681
-0.3045	1.01686	-0.0116665	-0.0999999	0.731204	1.7977	0.100678
-0.3035	1.01684	-0.0116464	-0.0999999	0.731186	1.79769	0.100676
-0.3025	1.01682	-0.0116262	-0.0999999	0.731169	1.79768	0.100674
-0.3015	1.01681	-0.0116061	-0.0999999	0.731151	1.79767	0.100671
-0.3005	1.01679	-0.0115859	-0.0999999	0.731134	1.79765	0.100669
-0.2995	1.01677	-0.0115658	-0.0999999	0.731116	1.79764	0.100667
-0.2985	1.01675	-0.0115456	-0.0999999	0.731098	1.79763	0.100664
-0.2975	1.01674	-0.0115255	-0.0999999	0.731081	1.79762	0.100662
-0.2965	1.01672	-0.0115053	-0.0999999	0.731063	1.7976	0.10066
-0.2955	1.0167	-0.0114852	-0.0999999	0.731045	1.79759	0.100657
-0.2945	1.01668	-0.011465	-0.0999999	0.731028	1.79758	0.100655
-0.2935	1.01667	-0.0114449	-0.0999999	0.73101	1.79757	0.100653
-0.2925	1.01665	-0.0114247	-0.0999999	0.730992	1.79755	0.10065
-0.2915	1.01663	-0.0114046	-0.0999999	0.730974	1.79754	0.100648
-0.2905	1.01661	-0.0113844	-0.0999999	0.730957	1.79753	0.100646
-0.2895	1.0166	-0.0113643	-0.0999999	0.730939	1.79752	0.100644
-0.2885	1.01658	-0.0113441	-0.0999999	0.730921	1.7975	0.100641
-0.2875	1.01656	-0.011324	-0.0999999	0.730904	1.79749	0.100639
-0.2865	1.01654	-0.0113038	-0.0999999	0.730886	1.79748	0.100637
-0.2855	1.01653	-0.0112837	-0.0999999	0.730868	1.79747	0.100635
-0.2845	1.01651	-0.0112636	-0.0999999	0.73085	1.79745	0.100632
-0.2835	1.01649	-0.0112434	-0.0999999	0.730832	1.79744	0.10063
-0.2825	1.01647	-0.0112233	-0.0999999	0.730815	1.79743	0.100628
-0.2815	1.01645	-0.0112032	-0.0999999	0.730797	1.79742	0.100626
-0.2805	1.01644	-0.011183	-0.0999999	0.730779	1.7974	0.100623
-0.2795	1.01642	-0.0111629	-0.0999999	0.730761	1.79739	0.100621
-0.2785	1.0164	-0.0111428	-0.0999999	0.730743	1.79738	0.100619
-0.2775	1.01638	-0.0111226	-0.0999999	0.730725	1.79737	0.100617
-0.2765	1.01637	-0.0111025	-0.0999999	0.730707	1.79735	0.100614
-0.2755	1.01635	-0.0110824	-0.0999999	0.730689	1.79734	0.100612
-0.2745	1.01633	-0.0110623	-0.0999999	0.730672	1.79733	0.10061
-0.2735	1.01631	-0.0110422	-0.0999999	0.730654	1.79732	0.100608
-0.2725	1.01629	-0.0110221	-0.0999999	0.730636	1.7973	0.100606
-0.2715	1.01628	-0.011002	-0.0999999	0.730618	1.79729	0.100603
-0.2705	1.01626	-0.0109819	-0.0999999	0.7306	1.79728	0.100601
-0.2695	1.01624	-0.0109618	-0.0999999	0.730582	1.79727	0.100599
-0.2685	1.01622	-0.0109417	-0.0999999	0.730564	1.79725	0.100597
-0.2675	1.0162	-0.0109216	-0.0999999	0.730546	1.79724	0.100595
-0.2665	1.01619	-0.0109015	-0.0999999	0.730528	1.79723	0.100592
-0.2655	1.01617	-0.0108814	-0.0999999	0.73051	1.79722	0.10059
-0.2645	1.01615	-0.0108613	-0.0999999	0.730492	1.7972	0.100588
-0.2635	1.01613	-0.0108412	-0.0999999	0.730474	1.79719	0.100586
-0.2625	1.01612	-0.0108212	-0.0999999	0.730456	1.79718	0.100584
-0.2615	1.0161	-0.0108011	-0.0999999	0.730438	1.79716	0.100582
-0.2605	1.01608	-0.010781	-0.0999999	0.73042	1.79715	0.100579
-0.2595	1.01606	-0.010761	-0.0999999	0.730401	1.79714	0.100577
-0.2585	1.01604	-0.0107409	-0.0999999	0.730383	1.79713	0.100575
-0.2575	1.01603	-0.0107209	-0.0999999	0.730365	1.79711	0.100573
-0.2565	1.01601	-0.0107008	-0.0999999	0.730347	1.7971	0.100571
-0.2555	1.01599	-0.0106808	-0.0999999	0.730329	1.79709	0.100569
-0.2545	1.01597	-0.0106607	-0.0999999	0.730311	1.79708	0.100567
-0.2535	1.01595	-0.0106407	-0.0999999	0.730293	1.79706	0.100564
-0.2525	1.01594	-0.0106207	-0.0999999	0.730275	1.79705	0.100562
-0.2515	1.01592	-0.0106007	-0.0999999	0.730256	1.79704	0.10056
-0.2505	1.0159	-0.0105807	-0.0999999	0.730238	1.79702	0.100558
-0.2495	1.01588	-0.0105607	-0.0999999	0.73022	1.79701	0.100556
-0.2485	1.01586	-0.0105407	-0.0999999	0.730202	1.797	0.100554
-0.2475	1.01585	-0.0105207	-0.0999999	0.730184	1.79699	0.100552
-0.2465	1.01583	-0.0105007	-0.0999999	0.730165	1.79697	0.10055
-0.2455	1.01581	-0.0104808	-0.0999999	0.730147	1.79696	0.100548
-0.2445	1.01579	-0.0104608	-0.0999999	0.730129	1.79695	0.100546
-0.2435	1.01577	-0.0104408	-0.0999999	0.730111	1.79693	0.100544
-0.2425	1.01575	-0.0104209	-0.0999999	0.730093	1.79692	0.100541
-0.2415	1.01574	-0.010401	-0.0999999	0.730074	1.79691	0.100539
-0.2405	1.01572	-0.010381	-0.0999999	0.730056	1.7969	0.100537
-0.2395	1.0157	-0.0103611	-0.0999999	0.730038	1.79688	0.100535
-0.2385	1.01568	-0.0103412	-0.0999999	0.730019	1.79687	0.100533
-0.2375	1.01566	-0.0103213	-0.0999999	0.730001	1.79686	0.100531
-0.2365	1.01565	-0.0103014	-0.0999999	0.729983	1.79684	0.100529
-0.2355	1.01563	-0.0102815	-0.0999999	0.729964	1.79683	0.100527
-0.2345	1.01561	-0.0102617	-0.0999999	0.729946	1.79682	0.100525
-0.2335	1.01559	-0.0102418	-0.0999999	0.729928	1.79681	0.100523
-0.2325	1.01557	-0.010222	-0.0999999	0.729909	1.79679	0.100521
-0.2315	1.01555	-0.0102021	-0.0999999	0.729891	1.79678	0.100519
-0.2305	1.01554	-0.0101823	-0.0999999	0.729873	1.79677	0.100517
-0.2295	1.01552	-0.0101625	-0.0999999	0.729854	1.79675	0.100515
-0.2285	1.0155	-0.0101427	-0.0999999	0.729836	1.79674	0.100513
-0.2275	1.01548	-0.0101229	-0.0999999	0.729817	1.79673	0.100511
-0.2265	1.01546	-0.0101032	-0.0999999	0.729799	1.79672	0.100509
-0.2255	1.01544	-0.0100834	-0.0999999	0.729781	1.7967	0.100507
-0.2245	1.01543	-0.0100637	-0.0999999	0.729762	1.79669	0.100505
-0.2235	1.01541	-0.0100439	-0.0999998	0.729744	1.79668	0.100503
-0.2225	1.01539	-0.0100242	-0.0999998	0.729725	1.79666	0.100501
-0.2215	1.01537	-0.0100045	-0.0999998	0.729707	1.79665	0.100499
-0.2205	1.01535	-0.00998486	-0.0999998	0.729688	1.79664	0.100497
-0.2195	1.01533	-0.0099652	-0.0999998	0.72967	1.79662	0.100495
-0.2185	1.01532	-0.00994556	-0.0999998	0.729651	1.79661	0.100493
-0.2175	1.0153	-0.00992593	-0.0999997	0.729633	1.7966	0.100491
-0.2165	1.01528	-0.00990633	-0.0999997	0.729615	1.79659	0.100489
-0.2155	1.01526	-0.00988674	-0.0999997	0.729596	1.79657	0.100487
-0.2145	1.01524	-0.00986718	-0.0999997	0.729578	1.79656	0.100485
-0.2135	1.01522	-0.00984763	-0.0999996	0.729559	1.79655	0.100483
-0.2125	1.01521	-0.00982811	-0.0999996	0.729541	1.79653	0.100481
-0.2115	1.01519	-0.00980861	-0.0999995	0.729522	1.79652	0.100479
-0.2105	1.01517	-0.00978913	-0.0999995	0.729504	1.79651	0.100477
-0.2095	1.01515	-0.00976968	-0.0999994	0.729485	1.79649	0.100476
-0.2085	1.01513	-0.00975025	-0.0999994	0.729467	1.79648	0.100474
-0.2075	1.01511	-0.00973085	-0.0999993	0.729448	1.79647	0.100472
-0.2065	1.0151	-0.00971147	-0.0999992	0.729429	1.79646	0.10047
-0.2055	1.01508	-0.00969212	-0.0999991	0.729411	1.79644	0.100468
-0.2045	1.01506	-0.00967279	-0.099999	0.729392	1.79643	0.100466
-0.2035	1.01504	-0.0096535	-0.0999989	0.729374	1.79642	0.100464
-0.2025	1.01502	-0.00963424	-0.0999988	0.729355	1.7964	0.100462
-0.2015	1.015	-0.009615	-0.0999987	0.729337	1.79639	0.10046
-0.2005	1.01498	-0.0095958	-0.0999986	0.729318	1.79638	0.100458
-0.1995	1.01497	-0.00957663	-0.0999984	0.7293	1.79636	0.100456
-0.1985	1.01495	-0.0095575	-0.0999982	0.729281	1.79635	0.100454
-0.1975	1.01493	-0.0095384	-0.099998	0.729263	1.79634	0.100452
-0.1965	1.01491	-0.00951933	-0.0999978	0.729244	1.79633	0.10045
-0.1955	1.01489	-0.00950031	-0.0999976	0.729226	1.79631	0.100448
-0.1945	1.01487	-0.00948132	-0.0999973	0.729207	1.7963	0.100446
-0.1935	1.01486	-0.00946237	-0.099997	0.729189	1.79629	0.100444
-0.1925	1.01484	-0.00944346	-0.0999967	0.72917	1.79627	0.100442
-0.1915	1.01482	-0.00942459	-0.0999963	0.729152	1.79626	0.100439
-0.1905	1.0148	-0.00940577	-0.099996	0.729133	1.79625	0.100437
-0.1895	1.01478	-0.00938699	-0.0999955	0.729115	1.79623	0.100435
-0.1885	1.01476	-0.00936826	-0.099995	0.729096	1.79622	0.100433
-0.1875	1.01475	-0.00934958	-0.0999945	0.729078	1.79621	0.100431
-0.1865	1.01473	-0.00933094	-0.099994	0.72906	1.7962	0.100428
-0.1855	1.01471	-0.00931235	-0.0999933	0.729041	1.79618	0.100426
-0.1845	1.01469	-0.00929382	-0.0999926	0.729023	1.79617	0.100424
-0.1835	1.01467	-0.00927534	-0.0999919	0.729004	1.79616	0.100421
-0.1825	1.01465	-0.00925691	-0.099991	0.728986	1.79614	0.100419
-0.1815	1.01464	-0.00923854	-0.0999901	0.728968	1.79613	0.100416
-0.1805	1.01462	-0.00922022	-0.0999891	0.728949	1.79612	0.100413
-0.1795	1.0146	-0.00920197	-0.099988	0.728931	1.7961	0.100411
-0.1785	1.01458	-0.00918377	-0.0999868	0.728913	1.79609	0.100408
-0.1775	1.01456	-0.00916564	-0.0999855	0.728894	1.79608	0.100405
-0.1765	1.01455	-0.00914756	-0.0999841	0.728876	1.79607	0.100402
-0.1755	1.01453	-0.00912956	-0.0999825	0.728858	1.79605	0.100398
-0.1745	1.01451	-0.00911162	-0.0999808	0.72884	1.79604	0.100395
-0.1735	1.01449	-0.00909374	-0.0999789	0.728821	1.79603	0.100392
-0.1725	1.01447	-0.00907594	-0.0999769	0.728803	1.79601	0.100388
-0.1715	1.01445	-0.00905821	-0.0999746	0.728785	1.796	0.100384
-0.1705	1.01444	-0.00904055	-0.0999722	0.728767	1.79599	0.10038
-0.1695	1.01442	-0.00902296	-0.0999696	0.728749	1.79598	0.100376
-0.1685	1.0144	-0.00900545	-0.0999667	0.728731	1.79596	0.100372
-0.1675	1.01438	-0.00898801	-0.0999636	0.728713	1.79595	0.100367
-0.1665	1.01436	-0.00897065	-0.0999602	0.728694	1.79594	0.100362
-0.1655	1.01435	-0.00895337	-0.0999566	0.728676	1.79593	0.100357
-0.1645	1.01433	-0.00893617	-0.0999526	0.728658	1.79591	0.100351
-0.1635	1.01431	-0.00891905	-0.0999483	0.72864	1.7959	0.100345
-0.1625	1.01429	-0.00890202	-0.0999436	0.728622	1.79589	0.100339
-0.1615	1.01428	-0.00888507	-0.0999385	0.728605	1.79587	0.100333
-0.1605	1.01426	-0.0088682	-0.099933	0.728587	1.79586	0.100326
-0.1595	1.01424	-0.00885142	-0.0999271	0.728569	1.79585	0.100318
-0.1585	1.01422	-0.00883473	-0.0999207	0.728551	1.79584	0.10031
-0.1575	1.0142	-0.00881813	-0.0999137	0.728533	1.79582	0.100302
-0.1565	1.01419	-0.00880162	-0.0999062	0.728515	1.79581	0.100293
-0.1555	1.01417	-0.0087852	-0.0998982	0.728497	1.7958	0.100284
-0.1545	1.01415	-0.00876886	-0.0998894	0.72848	1.79579	0.100274
-0.1535	1.01413	-0.00875263	-0.0998801	0.728462	1.79577	0.100263
-0.1525	1.01412	-0.00873648	-0.0998699	0.728444	1.79576	0.100251
-0.1515	1.0141	-0.00872043	-0.0998591	0.728426	1.79575	0.100239
-0.1505	1.01408	-0.00870447	-0.0998474	0.728409	1.79574	0.100226
