x	rho	u	v	p	e	uMax
-0.35125	1.02026	-0.0160803	-0.0999998	0.734635	1.80011	0.101284
-0.34875	1.02023	-0.0160439	-0.0999998	0.734601	1.80009	0.101279
-0.34625	1.0202	-0.0160075	-0.0999998	0.734568	1.80006	0.101273
-0.34375	1.02017	-0.0159711	-0.0999998	0.734535	1.80004	0.101267
-0.34125	1.02013	-0.0159346	-0.0999998	0.734502	1.80002	0.101261
-0.33875	1.0201	-0.0158981	-0.0999998	0.734468	1.79999	0.101256
-0.33625	1.02007	-0.0158615	-0.0999998	0.734434	1.79997	0.10125
-0.33375	1.02003	-0.0158248	-0.0999998	0.734401	1.79994	0.101244
-0.33125	1.02	-0.0157882	-0.0999998	0.734367	1.79992	0.101238
-0.32875	1.01997	-0.0157514	-0.0999998	0.734333	1.7999	0.101233
-0.32625	1.01993	-0.0157146	-0.0999998	0.734299	1.79987	0.101227
-0.32375	1.0199	-0.0156778	-0.0999998	0.734265	1.79985	0.101221
-0.32125	1.01986	-0.0156409	-0.0999998	0.734231	1.79983	0.101216
-0.31875	1.01983	-0.015604	-0.0999998	0.734196	1.7998	0.10121
-0.31625	1.0198	-0.015567	-0.0999998	0.734162	1.79978	0.101204
-0.31375	1.01976	-0.0155299	-0.0999998	0.734128	1.79975	0.101199
-0.31125	1.01973	-0.0154928	-0.0999998	0.734093	1.79973	0.101193
-0.30875	1.01969	-0.0154557	-0.0999998	0.734058	1.7997	0.101187
-0.30625	1.01966	-0.0154185	-0.0999998	0.734023	1.79968	0.101181
-0.30375	1.01962	-0.0153813	-0.0999998	0.733988	1.79966	0.101176
-0.30125	1.01959	-0.0153441	-0.0999998	0.733953	1.79963	0.10117
-0.29875	1.01955	-0.0153068	-0.0999998	0.733918	1.79961	0.101165
-0.29625	1.01952	-0.0152695	-0.0999998	0.733883	1.79958	0.101159
-0.29375	1.01948	-0.0152322	-0.0999998	0.733848	1.79956	0.101153
-0.29125	1.01945	-0.0151948	-0.0999998	0.733812	1.79953	0.101148
-0.28875	1.01941	-0.0151575	-0.0999998	0.733777	1.79951	0.101142
-0.28625	1.01938	-0.01512	-0.0999998	0.733741	1.79948	0.101136
-0.28375	1.01934	-0.0150826	-0.0999998	0.733706	1.79946	0.101131
-0.28125	1.01931	-0.0150451	-0.0999998	0.73367	1.79943	0.101125
-0.27875	1.01927	-0.0150076	-0.0999998	0.733634	1.79941	0.10112
-0.27625	1.01924	-0.0149701	-0.0999998	0.733598	1.79938	0.101114
-0.27375	1.0192	-0.0149325	-0.0999998	0.733562	1.79936	0.101109
-0.27125	1.01916	-0.0148949	-0.0999998	0.733526	1.79933	0.101103
-0.26875	1.01913	-0.0148573	-0.0999998	0.733489	1.79931	0.101097
-0.26625	1.01909	-0.0148196	-0.0999998	0.733453	1.79928	0.101092
-0.26375	1.01906	-0.014782	-0.0999998	0.733416	1.79926	0.101086
-0.26125	1.01902	-0.0147443	-0.0999998	0.73338	1.79923	0.101081
-0.25875	1.01898	-0.0147067	-0.0999998	0.733343	1.7992	0.101075
-0.25625	1.01895	-0.0146691	-0.0999998	0.733306	1.79918	0.10107
-0.25375	1.01891	-0.0146315	-0.0999998	0.73327	1.79915	0.101065
-0.25125	1.01887	-0.0145939	-0.0999998	0.733233	1.79913	0.101059
-0.24875	1.01884	-0.0145563	-0.0999998	0.733196	1.7991	0.101054
-0.24625	1.0188	-0.0145188	-0.0999998	0.733159	1.79907	0.101048
-0.24375	1.01876	-0.0144812	-0.0999998	0.733121	1.79905	0.101043
-0.24125	1.01873	-0.0144437	-0.0999998	0.733084	1.79902	0.101038
-0.23875	1.01869	-0.0144062	-0.0999998	0.733047	1.799	0.101032
-0.23625	1.01865	-0.0143687	-0.0999998	0.733009	1.79897	0.101027
-0.23375	1.01861	-0.0143312	-0.0999998	0.732972	1.79894	0.101021
-0.23125	1.01858	-0.0142937	-0.0999998	0.732934	1.79892	0.101016
-0.22875	1.01854	-0.0142562	-0.0999998	0.732896	1.79889	0.101011
-0.22625	1.0185	-0.0142188	-0.0999998	0.732858	1.79886	0.101006
-0.22375	1.01846	-0.0141814	-0.0999997	0.73282	1.79884	0.101
-0.22125	1.01843	-0.0141441	-0.0999997	0.732782	1.79881	0.100995
-0.21875	1.01839	-0.0141069	-0.0999997	0.732744	1.79878	0.10099
-0.21625	1.01835	-0.0140698	-0.0999996	0.732706	1.79876	0.100985
-0.21375	1.01831	-0.0140328	-0.0999996	0.732668	1.79873	0.100979
-0.21125	1.01827	-0.0139959	-0.0999995	0.73263	1.7987	0.100974
-0.20875	1.01824	-0.0139592	-0.0999993	0.732591	1.79868	0.100969
-0.20625	1.0182	-0.0139227	-0.0999992	0.732553	1.79865	0.100964
-0.20375	1.01816	-0.0138862	-0.0999989	0.732515	1.79862	0.100958
-0.20125	1.01812	-0.01385	-0.0999986	0.732477	1.7986	0.100953
-0.19875	1.01808	-0.0138138	-0.0999982	0.732438	1.79857	0.100948
-0.19625	1.01805	-0.0137778	-0.0999977	0.7324	1.79854	0.100942
-0.19375	1.01801	-0.013742	-0.099997	0.732361	1.79852	0.100937
-0.19125	1.01797	-0.0137063	-0.0999961	0.732323	1.79849	0.100931
-0.18875	1.01793	-0.0136708	-0.0999949	0.732284	1.79846	0.100925
-0.18625	1.01789	-0.0136354	-0.0999933	0.732245	1.79843	0.100919
-0.18375	1.01785	-0.0136003	-0.0999913	0.732207	1.79841	0.100912
-0.18125	1.01782	-0.0135655	-0.0999888	0.732168	1.79838	0.100905
-0.17875	1.01778	-0.013531	-0.0999856	0.732129	1.79835	0.100897
-0.17625	1.01774	-0.0134968	-0.0999815	0.732091	1.79833	0.100888
-0.17375	1.0177	-0.0134629	-0.0999764	0.732052	1.7983	0.100879
-0.17125	1.01766	-0.0134294	-0.09997	0.732014	1.79827	0.100868
-0.16875	1.01762	-0.0133963	-0.0999619	0.731975	1.79824	0.100856
-0.16625	1.01759	-0.0133636	-0.099952	0.731936	1.79822	0.100841
-0.16375	1.01755	-0.0133313	-0.0999397	0.731898	1.79819	0.100825
-0.16125	1.01751	-0.0132993	-0.0999246	0.731859	1.79816	0.100806
-0.15875	1.01747	-0.0132677	-0.0999062	0.73182	1.79814	0.100783
-0.15625	1.01743	-0.0132363	-0.0998837	0.731781	1.79811	0.100757
-0.15375	1.01739	-0.0132053	-0.0998566	0.731742	1.79808	0.100726
-0.15125	1.01735	-0.0131745	-0.0998238	0.731702	1.79805	0.100689
-0.14875	1.01731	-0.0131441	-0.0997845	0.731662	1.79803	0.100646
-0.14625	1.01727	-0.0131139	-0.0997376	0.731622	1.798	0.100596
-0.14375	1.01723	-0.0130841	-0.0996818	0.731581	1.79798	0.100537
-0.14125	1.01718	-0.0130546	-0.0996159	0.731539	1.79795	0.100468
-0.13875	1.01714	-0.0130254	-0.0995383	0.731497	1.79793	0.100387
-0.13625	1.01709	-0.0129967	-0.0994474	0.731455	1.79791	0.100293
-0.13375	1.01704	-0.0129682	-0.0993415	0.731412	1.7979	0.100184
-0.13125	1.01698	-0.0129401	-0.0992185	0.731368	1.79789	0.100059
-0.12875	1.01692	-0.0129122	-0.0990762	0.731323	1.79789	0.0999141
-0.12625	1.01684	-0.0128844	-0.0989119	0.731277	1.79791	0.0997475
-0.12375	1.01675	-0.0128565	-0.0987238	0.73123	1.79795	0.0995574
-0.12125	1.01665	-0.0128282	-0.098509	0.731181	1.79802	0.0993408
-0.11875	1.01652	-0.0127993	-0.0982634	0.731131	1.79813	0.0990935
-0.11625	1.01635	-0.0127692	-0.0979834	0.731078	1.79829	0.0988119
-0.11375	1.01614	-0.0127373	-0.0976647	0.731023	1.79853	0.0984918
-0.11125	1.01586	-0.0127026	-0.0973017	0.730964	1.79888	0.0981274
-0.10875	1.01549	-0.0126639	-0.096888	0.730901	1.79938	0.0977121
-0.10625	1.01498	-0.0126191	-0.0964154	0.730833	1.80011	0.0972377
-0.10375	1.01429	-0.0125658	-0.0958747	0.730758	1.80115	0.0966946
-0.10125	1.01333	-0.0124999	-0.095255	0.730676	1.80266	0.0960716
-0.09875	1.01197	-0.012416	-0.0945446	0.730584	1.80485	0.0953563
-0.09625	1.01005	-0.0123063	-0.0937318	0.730481	1.80803	0.0945362
-0.09375	1.00732	-0.0121605	-0.0928065	0.730366	1.81265	0.0935998
-0.09125	1.00345	-0.0119648	-0.091762	0.73024	1.81932	0.0925387
-0.08875	0.99804	-0.0117023	-0.090597	0.730104	1.82884	0.0913497
-0.08625	0.990615	-0.0113522	-0.0893172	0.729966	1.8422	0.0900357
-0.08375	0.980712	-0.0108913	-0.0879344	0.729837	1.86048	0.0886063
-0.08125	0.967968	-0.0102947	-0.0864652	0.729734	1.88471	0.0870759
-0.07875	0.95225	-0.0095398	-0.0849274	0.72967	1.91565	0.0854615
-0.07625	0.933749	-0.00861212	-0.0833357	0.729647	1.95354	0.0837795
-0.07375	0.913004	-0.00751859	-0.0817002	0.729633	1.99789	0.0820454
-0.07125	0.890821	-0.00632311	-0.0800425	0.729536	2.04737	0.0802919
-0.06875	0.868348	-0.00514336	-0.0783836	0.72943	2.10005	0.0785522
-0.06625	0.846762	-0.00393857	-0.0767007	0.729405	2.15351	0.0768017
-0.06375	0.826776	-0.00275103	-0.0749481	0.72937	2.20546	0.0749985
-0.06125	0.808782	-0.00160246	-0.0731026	0.729304	2.25433	0.0731202
-0.05875	0.792991	-0.000525989	-0.0711563	0.72922	2.29895	0.0711582
-0.05625	0.779456	0.000458463	-0.0691056	0.729126	2.33857	0.0691071
-0.05375	0.768107	0.00132614	-0.0669455	0.729022	2.37279	0.0669586
-0.05125	0.758802	0.00207045	-0.0646717	0.728917	2.40154	0.0647048
-0.04875	0.751373	0.00268378	-0.062284	0.728821	2.42496	0.0623418
-0.04625	0.745641	0.00316763	-0.0597851	0.728738	2.44333	0.059869
-0.04375	0.741426	0.00352751	-0.057178	0.728672	2.45699	0.0572867
-0.04125	0.738577	0.00377945	-0.0544652	0.728646	2.46638	0.0545962
-0.03875	0.736962	0.00396053	-0.0516508	0.728705	2.47199	0.0518024
-0.03625	0.736388	0.00410591	-0.0487462	0.728799	2.47423	0.0489188
-0.03375	0.736458	0.00421131	-0.0457729	0.728618	2.47339	0.0459662
-0.03125	0.737171	0.00407277	-0.0427253	0.728463	2.47047	0.042919
-0.02875	0.738518	0.00388931	-0.0395964	0.728544	2.46624	0.0397869
-0.02625	0.740187	0.00367324	-0.0364012	0.728598	2.46086	0.036586
-0.02375	0.742065	0.00342269	-0.0331456	0.728642	2.45478	0.0333218
-0.02125	0.744059	0.00314213	-0.0298346	0.728699	2.44839	0.0299996
-0.01875	0.746064	0.00284415	-0.0264736	0.728752	2.44199	0.0266259
-0.01625	0.747971	0.00252231	-0.0230672	0.728787	2.43588	0.0232047
-0.01375	0.749696	0.00217756	-0.0196181	0.728816	2.43037	0.0197386
-0.01125	0.751169	0.00181169	-0.0161276	0.728837	2.42568	0.016229
-0.00875	0.75234	0.00142682	-0.0125948	0.728851	2.42195	0.0126753
-0.00625	0.753185	0.00102402	-0.00901597	0.728857	2.41925	0.00907394
-0.00375	0.753709	0.000603264	-0.005381	0.728855	2.41756	0.00541471
-0.00125	0.753956	0.000164721	-0.00167505	0.72885	2.41675	0.00168313
0.00125	0.754016	-0.000282533	0.00206388	0.728849	2.41656	0.00208313
0.00375	0.753931	-0.000717863	0.00571509	0.728864	2.41688	0.00576
0.00625	0.753488	-0.00112214	0.00921131	0.728881	2.41835	0.00927941
0.00875	0.752503	-0.00150493	0.0126201	0.728865	2.42147	0.0127095
0.01125	0.751066	-0.00188515	0.0160454	0.728827	2.42598	0.0161557
0.01375	0.749304	-0.00225778	0.0194769	0.728788	2.43155	0.0196074
0.01625	0.747306	-0.00261632	0.0228908	0.728745	2.43791	0.0230398
0.01875	0.745157	-0.00295856	0.0262753	0.728685	2.44474	0.0264414
0.02125	0.742958	-0.00329144	0.0296225	0.728617	2.45174	0.0298048
0.02375	0.740848	-0.00360079	0.0329249	0.728563	2.45854	0.0331212
0.02625	0.738976	-0.00387732	0.0361749	0.728526	2.46465	0.0363821
0.02875	0.737511	-0.00408807	0.0393643	0.728549	2.46962	0.039576
0.03125	0.736643	-0.00419008	0.0424841	0.728699	2.47304	0.0426903
0.03375	0.736387	-0.00413697	0.0455391	0.728784	2.47419	0.0457266
0.03625	0.736829	-0.00403391	0.0485334	0.728559	2.47194	0.0487007
0.03875	0.738423	-0.00403046	0.0514386	0.728458	2.46626	0.0515963
0.04125	0.741314	-0.00386119	0.0542407	0.728599	2.45712	0.0543779
0.04375	0.74549	-0.00354975	0.0569476	0.728692	2.44367	0.0570581
0.04625	0.751204	-0.00310971	0.0595542	0.72878	2.42537	0.0596354
0.04875	0.758702	-0.0025368	0.0620582	0.728882	2.40174	0.06211
0.05125	0.768177	-0.00183286	0.0644619	0.728996	2.37249	0.064488
0.05375	0.779757	-0.00099375	0.0667682	0.72912	2.33765	0.0667756
0.05625	0.793482	-3.1721e-05	0.0689763	0.729253	2.29764	0.0689763
0.05875	0.809287	0.00104553	0.071089	0.729386	2.25317	0.0710967
0.06125	0.826963	0.0022201	0.0731197	0.7295	2.20536	0.0731534
0.06375	0.846109	0.00345315	0.0750818	0.729601	2.15575	0.0751612
0.06625	0.866154	0.00470866	0.0769726	0.729752	2.1063	0.0771165
0.06875	0.886362	0.0060007	0.0787796	0.729886	2.05866	0.0790078
0.07125	0.906006	0.00722762	0.0804989	0.729927	2.01414	0.0808227
0.07375	0.924494	0.00831884	0.082134	0.729932	1.97387	0.0825542
0.07625	0.941333	0.00925162	0.0836874	0.729937	1.93857	0.0841973
0.07875	0.956181	0.01002	0.08516	0.729954	1.90852	0.0857474
0.08125	0.968881	0.0106333	0.0865508	0.729993	1.8836	0.0872015
0.08375	0.979448	0.0111109	0.087858	0.730054	1.86343	0.0885578
0.08625	0.988028	0.0114765	0.0890794	0.730132	1.84745	0.0898156
0.08875	0.994852	0.0117535	0.0902133	0.730224	1.835	0.0909757
0.09125	1.00019	0.0119631	0.0912593	0.730321	1.82546	0.0920401
0.09375	1.0043	0.0121222	0.0922183	0.73042	1.81823	0.0930117
0.09625	1.00745	0.0122444	0.0930927	0.730517	1.8128	0.0938945
0.09875	1.00982	0.0123398	0.093886	0.73061	1.80875	0.0946935
0.10125	1.01162	0.0124158	0.0946027	0.730698	1.80576	0.0954139
0.10375	1.01297	0.0124779	0.0952476	0.73078	1.80356	0.0960615
0.10625	1.01398	0.0125299	0.0958261	0.730857	1.80195	0.0966419
0.10875	1.01474	0.0125747	0.0963435	0.730929	1.80078	0.0971607
0.11125	1.01531	0.0126144	0.096805	0.730997	1.79993	0.0976234
0.11375	1.01575	0.0126503	0.0972155	0.731061	1.79932	0.0980351
0.11625	1.01608	0.0126836	0.0975797	0.731122	1.79888	0.0984005
0.11875	1.01633	0.0127149	0.0979019	0.73118	1.79857	0.0987241
0.12125	1.01653	0.0127449	0.0981867	0.731234	1.79835	0.0990104
0.12375	1.01669	0.0127741	0.0984379	0.731287	1.79821	0.0992633
0.12625	1.01681	0.0128026	0.0986573	0.731338	1.79811	0.0994845
0.12875	1.01692	0.0128308	0.0988492	0.731387	1.79805	0.0996785
0.13125	1.017	0.0128589	0.0990171	0.731434	1.79802	0.0998486
0.13375	1.01707	0.012887	0.0991631	0.73148	1.798	0.099997
0.13625	1.01714	0.0129153	0.0992898	0.731525	1.798	0.100126
0.13875	1.01719	0.0129438	0.0993992	0.731569	1.79801	0.100238
0.14125	1.01725	0.0129726	0.0994935	0.731612	1.79802	0.100336
0.14375	1.01729	0.0130018	0.0995744	0.731654	1.79804	0.10042
0.14625	1.01734	0.0130314	0.0996436	0.731696	1.79806	0.100492
0.14875	1.01738	0.0130614	0.0997026	0.731737	1.79809	0.100554
0.15125	1.01743	0.0130918	0.0997527	0.731778	1.79811	0.100608
0.15375	1.01747	0.0131226	0.099795	0.731819	1.79814	0.100654
0.15625	1.01751	0.0131538	0.0998307	0.731859	1.79816	0.100694
0.15875	1.01755	0.0131854	0.0998607	0.731899	1.79819	0.100727
0.16125	1.01759	0.0132173	0.0998858	0.731939	1.79822	0.100756
0.16375	1.01763	0.0132496	0.0999067	0.731979	1.79825	0.100781
0.16625	1.01767	0.0132822	0.099924	0.732018	1.79827	0.100803
0.16875	1.01771	0.013315	0.0999384	0.732057	1.7983	0.100821
0.17125	1.01775	0.0133481	0.0999502	0.732096	1.79833	0.100838
0.17375	1.01778	0.0133815	0.0999599	0.732135	1.79836	0.100852
0.17625	1.01782	0.0134152	0.0999678	0.732174	1.79838	0.100864
0.17875	1.01786	0.0134491	0.0999743	0.732213	1.79841	0.100875
0.18125	1.0179	0.0134834	0.0999795	0.732251	1.79844	0.100885
0.18375	1.01794	0.0135179	0.0999837	0.73229	1.79847	0.100893
0.18625	1.01798	0.0135527	0.0999871	0.732329	1.79849	0.100901
0.18875	1.01801	0.0135877	0.0999898	0.732367	1.79852	0.100909
0.19125	1.01805	0.0136231	0.099992	0.732406	1.79855	0.100916
0.19375	1.01809	0.0136586	0.0999937	0.732445	1.79857	0.100922
0.19625	1.01813	0.0136944	0.0999951	0.732483	1.7986	0.100928
0.19875	1.01817	0.0137304	0.0999961	0.732522	1.79863	0.100934
0.20125	1.01821	0.0137666	0.099997	0.73256	1.79866	0.10094
0.20375	1.01824	0.0138029	0.0999976	0.732599	1.79868	0.100946
0.20625	1.01828	0.0138394	0.0999982	0.732637	1.79871	0.100951
0.20875	1.01832	0.013876	0.0999986	0.732676	1.79874	0.100957
0.21125	1.01836	0.0139127	0.0999989	0.732714	1.79876	0.100962
0.21375	1.0184	0.0139495	0.0999991	0.732752	1.79879	0.100967
0.21625	1.01843	0.0139864	0.0999993	0.732791	1.79882	0.100973
0.21875	1.01847	0.0140233	0.0999994	0.732829	1.79884	0.100978
0.22125	1.01851	0.0140603	0.0999995	0.732867	1.79887	0.100983
0.22375	1.01855	0.0140974	0.0999996	0.732904	1.7989	0.100988
0.22625	1.01858	0.0141345	0.0999996	0.732942	1.79892	0.100994
0.22875	1.01862	0.0141717	0.0999997	0.73298	1.79895	0.100999
0.23125	1.01866	0.014209	0.0999997	0.733018	1.79898	0.101004
0.23375	1.0187	0.0142463	0.0999997	0.733055	1.799	0.101009
0.23625	1.01873	0.0142837	0.0999998	0.733093	1.79903	0.101015
0.23875	1.01877	0.0143212	0.0999998	0.73313	1.79905	0.10102
0.24125	1.01881	0.0143587	0.0999998	0.733168	1.79908	0.101025
0.24375	1.01885	0.0143962	0.0999998	0.733205	1.79911	0.101031
0.24625	1.01888	0.0144338	0.0999998	0.733242	1.79913	0.101036
0.24875	1.01892	0.0144713	0.0999998	0.733279	1.79916	0.101041
0.25125	1.01896	0.0145089	0.0999998	0.733316	1.79919	0.101047
0.25375	1.01899	0.0145465	0.0999998	0.733353	1.79921	0.101052
0.25625	1.01903	0.0145841	0.0999998	0.73339	1.79924	0.101058
0.25875	1.01907	0.0146217	0.0999998	0.733427	1.79926	0.101063
0.26125	1.0191	0.0146593	0.0999998	0.733463	1.79929	0.101069
0.26375	1.01914	0.0146968	0.0999998	0.7335	1.79931	0.101074
0.26625	1.01917	0.0147343	0.0999998	0.733536	1.79934	0.101079
0.26875	1.01921	0.0147719	0.0999998	0.733572	1.79936	0.101085
0.27125	1.01925	0.0148094	0.0999998	0.733609	1.79939	0.10109
0.27375	1.01928	0.0148469	0.0999998	0.733645	1.79942	0.101096
0.27625	1.01932	0.0148844	0.0999998	0.733681	1.79944	0.101101
0.27875	1.01935	0.0149219	0.0999998	0.733717	1.79947	0.101107
0.28125	1.01939	0.0149594	0.0999998	0.733752	1.79949	0.101113
0.28375	1.01942	0.0149969	0.0999998	0.733788	1.79952	0.101118
0.28625	1.01946	0.0150343	0.0999998	0.733824	1.79954	0.101124
0.28875	1.0195	0.0150718	0.0999998	0.733859	1.79957	0.101129
0.29125	1.01953	0.0151092	0.0999998	0.733895	1.79959	0.101135
0.29375	1.01957	0.0151466	0.0999998	0.73393	1.79962	0.10114
0.29625	1.0196	0.0151839	0.0999998	0.733965	1.79964	0.101146
0.29875	1.01964	0.0152212	0.0999998	0.734	1.79966	0.101152
0.30125	1.01967	0.0152585	0.0999998	0.734035	1.79969	0.101157
0.30375	1.0197	0.0152957	0.0999998	0.73407	1.79971	0.101163
0.30625	1.01974	0.0153329	0.0999998	0.734105	1.79974	0.101168
0.30875	1.01977	0.0153701	0.0999998	0.73414	1.79976	0.101174
0.31125	1.01981	0.0154072	0.0999998	0.734174	1.79979	0.10118
0.31375	1.01984	0.0154443	0.0999998	0.734209	1.79981	0.101185
0.31625	1.01988	0.0154813	0.0999998	0.734243	1.79983	0.101191
0.31875	1.01991	0.0155184	0.0999998	0.734278	1.79986	0.101197
0.32125	1.01994	0.0155553	0.0999998	0.734312	1.79988	0.101202
0.32375	1.01998	0.0155923	0.0999998	0.734346	1.79991	0.101208
0.32625	1.02001	0.0156292	0.0999998	0.73438	1.79993	0.101214
0.32875	1.02005	0.0156661	0.0999998	0.734414	1.79995	0.101219
0.33125	1.02008	0.0157029	0.0999998	0.734448	1.79998	0.101225
0.33375	1.02011	0.0157397	0.0999998	0.734482	1.8	0.101231
0.33625	1.02015	0.0157765	0.0999998	0.734515	1.80003	0.101237
0.33875	1.02018	0.0158132	0.0999998	0.734549	1.80005	0.101242
0.34125	1.02021	0.0158499	0.0999998	0.734582	1.80007	0.101248
0.34375	1.02025	0.0158865	0.0999998	0.734616	1.8001	0.101254
0.34625	1.02028	0.0159231	0.0999998	0.734649	1.80012	0.10126
0.34875	1.02031	0.0159597	0.0999998	0.734682	1.80014	0.101265
0.35125	1.02034	0.0159962	0.0999998	0.734716	1.80017	0.101271
0.35375	1.02038	0.0160327	0.0999998	0.734749	1.80019	0.101277
0.35625	1.02041	0.0160691	0.0999998	0.734782	1.80021	0.101283
0.35875	1.02044	0.0161055	0.0999998	0.734815	1.80023	0.101288
0.36125	1.02048	0.0161418	0.0999998	0.734847	1.80026	0.101294
0.36375	1.02051	0.0161781	0.0999998	0.73488	1.80028	0.1013
0.36625	1.02054	0.0162144	0.0999998	0.734913	1.8003	0.101306
0.36875	1.02057	0.0162505	0.0999998	0.734945	1.80033	0.101312
0.37125	1.0206	0.0162867	0.0999998	0.734978	1.80035	0.101317
0.37375	1.02064	0.0163227	0.0999998	0.73501	1.80037	0.101323
0.37625	1.02067	0.0163587	0.0999998	0.735042	1.80039	0.101329
0.37875	1.0207	0.0163947	0.0999998	0.735074	1.80042	0.101335
0.38125	1.02073	0.0164306	0.0999998	0.735106	1.80044	0.101341
0.38375	1.02076	0.0164664	0.0999998	0.735138	1.80046	0.101346
0.38625	1.0208	0.0165021	0.0999998	0.73517	1.80048	0.101352
0.38875	1.02083	0.0165378	0.0999998	0.735202	1.80051	0.101358
0.39125	1.02086	0.0165734	0.0999998	0.735233	1.80053	0.101364
0.39375	1.02089	0.016609	0.0999998	0.735265	1.80055	0.10137
0.39625	1.02092	0.0166445	0.0999998	0.735296	1.80057	0.101376
0.39875	1.02095	0.0166799	0.0999998	0.735328	1.80059	0.101381
