x	rho	u	v	p	e	uMax
-0.4735	0.999902	1.24552e-05	-0.0999896	0.71419	1.78565	0.0999896
-0.4725	0.999921	-7.00258e-06	-0.0999907	0.714209	1.78566	0.0999907
-0.4715	0.99994	-2.66074e-05	-0.0999918	0.714228	1.78568	0.0999918
-0.4705	0.99996	-4.63558e-05	-0.0999927	0.714248	1.78569	0.0999927
-0.4695	0.99998	-6.62439e-05	-0.0999936	0.714268	1.7857	0.0999936
-0.4685	1	-8.62675e-05	-0.0999944	0.714288	1.78572	0.0999944
-0.4675	1.00002	-0.000106422	-0.0999951	0.714308	1.78573	0.0999952
-0.4665	1.00004	-0.000126703	-0.0999958	0.714328	1.78575	0.0999958
-0.4655	1.00006	-0.000147104	-0.0999963	0.714349	1.78576	0.0999965
-0.4645	1.00008	-0.000167621	-0.0999969	0.714369	1.78578	0.099997
-0.4635	1.0001	-0.000188248	-0.0999973	0.71439	1.78579	0.0999975
-0.4625	1.00012	-0.000208979	-0.0999977	0.714411	1.78581	0.099998
-0.4615	1.00014	-0.000229809	-0.0999981	0.714432	1.78582	0.0999984
-0.4605	1.00017	-0.000250733	-0.0999984	0.714454	1.78584	0.0999987
-0.4595	1.00019	-0.000271747	-0.0999987	0.714475	1.78585	0.0999991
-0.4585	1.00021	-0.000292844	-0.0999989	0.714497	1.78587	0.0999993
-0.4575	1.00023	-0.000314021	-0.0999991	0.714518	1.78588	0.0999996
-0.4565	1.00025	-0.000335271	-0.0999993	0.71454	1.7859	0.0999998
-0.4555	1.00027	-0.00035659	-0.0999994	0.714562	1.78592	0.1
-0.4545	1.0003	-0.000377971	-0.0999996	0.714584	1.78593	0.1
-0.4535	1.00032	-0.000399411	-0.0999997	0.714607	1.78595	0.1
-0.4525	1.00034	-0.000420902	-0.0999997	0.714629	1.78596	0.100001
-0.4515	1.00036	-0.000442441	-0.0999998	0.714652	1.78598	0.100001
-0.4505	1.00039	-0.000464022	-0.0999999	0.714674	1.786	0.100001
-0.4495	1.00041	-0.00048564	-0.0999999	0.714697	1.78601	0.100001
-0.4485	1.00043	-0.000507292	-0.0999999	0.71472	1.78603	0.100001
-0.4475	1.00045	-0.000528971	-0.1	0.714742	1.78604	0.100001
-0.4465	1.00048	-0.000550674	-0.1	0.714765	1.78606	0.100002
-0.4455	1.0005	-0.000572396	-0.1	0.714788	1.78608	0.100002
-0.4445	1.00052	-0.000594133	-0.1	0.714812	1.78609	0.100002
-0.4435	1.00055	-0.000615879	-0.1	0.714835	1.78611	0.100002
-0.4425	1.00057	-0.000637628	-0.1	0.714858	1.78613	0.100002
-0.4415	1.00059	-0.000659371	-0.1	0.714881	1.78614	0.100002
-0.4405	1.00062	-0.0006811	-0.1	0.714905	1.78616	0.100002
-0.4395	1.00064	-0.00070281	-0.1	0.714928	1.78618	0.100003
-0.4385	1.00066	-0.000724495	-0.1	0.714952	1.78619	0.100003
-0.4375	1.00069	-0.000746148	-0.1	0.714975	1.78621	0.100003
-0.4365	1.00071	-0.000767763	-0.1	0.714999	1.78623	0.100003
-0.4355	1.00073	-0.000789336	-0.1	0.715022	1.78624	0.100003
-0.4345	1.00076	-0.000810862	-0.1	0.715046	1.78626	0.100003
-0.4335	1.00078	-0.000832336	-0.1	0.71507	1.78628	0.100004
-0.4325	1.00081	-0.000853756	-0.1	0.715093	1.78629	0.100004
-0.4315	1.00083	-0.00087512	-0.1	0.715117	1.78631	0.100004
-0.4305	1.00085	-0.000896426	-0.1	0.715141	1.78633	0.100004
-0.4295	1.00088	-0.000917672	-0.1	0.715164	1.78635	0.100004
-0.4285	1.0009	-0.000938858	-0.1	0.715188	1.78636	0.100004
-0.4275	1.00092	-0.000959985	-0.1	0.715212	1.78638	0.100005
-0.4265	1.00095	-0.000981052	-0.1	0.715235	1.7864	0.100005
-0.4255	1.00097	-0.00100206	-0.1	0.715259	1.78641	0.100005
-0.4245	1.00099	-0.00102301	-0.1	0.715283	1.78643	0.100005
-0.4235	1.00102	-0.0010439	-0.1	0.715307	1.78645	0.100006
-0.4225	1.00104	-0.00106473	-0.1	0.71533	1.78646	0.100006
-0.4215	1.00107	-0.0010855	-0.1	0.715354	1.78648	0.100006
-0.4205	1.00109	-0.00110621	-0.1	0.715378	1.7865	0.100006
-0.4195	1.00111	-0.00112685	-0.1	0.715402	1.78651	0.100006
-0.4185	1.00114	-0.00114742	-0.1	0.715426	1.78653	0.100007
-0.4175	1.00116	-0.00116792	-0.1	0.715449	1.78655	0.100007
-0.4165	1.00119	-0.00118834	-0.1	0.715473	1.78657	0.100007
-0.4155	1.00121	-0.00120867	-0.1	0.715497	1.78658	0.100007
-0.4145	1.00123	-0.00122891	-0.1	0.71552	1.7866	0.100008
-0.4135	1.00126	-0.00124905	-0.1	0.715544	1.78662	0.100008
-0.4125	1.00128	-0.00126909	-0.1	0.715568	1.78663	0.100008
-0.4115	1.0013	-0.00128902	-0.1	0.715591	1.78665	0.100008
-0.4105	1.00133	-0.00130882	-0.1	0.715614	1.78667	0.100009
-0.4095	1.00135	-0.0013285	-0.1	0.715638	1.78668	0.100009
-0.4085	1.00137	-0.00134805	-0.1	0.715661	1.7867	0.100009
-0.4075	1.0014	-0.00136747	-0.1	0.715684	1.78672	0.100009
-0.4065	1.00142	-0.00138674	-0.1	0.715708	1.78673	0.10001
-0.4055	1.00144	-0.00140587	-0.1	0.715731	1.78675	0.10001
-0.4045	1.00147	-0.00142486	-0.1	0.715754	1.78677	0.10001
-0.4035	1.00149	-0.0014437	-0.1	0.715777	1.78678	0.100011
-0.4025	1.00151	-0.0014624	-0.1	0.7158	1.7868	0.100011
-0.4015	1.00153	-0.00148096	-0.1	0.715823	1.78682	0.100011
-0.4005	1.00156	-0.00149937	-0.1	0.715846	1.78683	0.100011
-0.3995	1.00158	-0.00151765	-0.1	0.715869	1.78685	0.100012
-0.3985	1.0016	-0.00153578	-0.1	0.715892	1.78686	0.100012
-0.3975	1.00163	-0.00155377	-0.1	0.715914	1.78688	0.100012
-0.3965	1.00165	-0.00157162	-0.1	0.715937	1.7869	0.100012
-0.3955	1.00167	-0.00158933	-0.1	0.715959	1.78691	0.100013
-0.3945	1.00169	-0.00160689	-0.1	0.715982	1.78693	0.100013
-0.3935	1.00172	-0.00162431	-0.1	0.716004	1.78694	0.100013
-0.3925	1.00174	-0.00164158	-0.1	0.716027	1.78696	0.100014
-0.3915	1.00176	-0.0016587	-0.1	0.716049	1.78698	0.100014
-0.3905	1.00178	-0.00167567	-0.1	0.716071	1.78699	0.100014
-0.3895	1.0018	-0.00169249	-0.1	0.716093	1.78701	0.100014
-0.3885	1.00183	-0.00170916	-0.1	0.716115	1.78702	0.100015
-0.3875	1.00185	-0.00172567	-0.1	0.716137	1.78704	0.100015
-0.3865	1.00187	-0.00174203	-0.1	0.716159	1.78705	0.100015
-0.3855	1.00189	-0.00175823	-0.1	0.71618	1.78707	0.100016
-0.3845	1.00191	-0.00177427	-0.1	0.716202	1.78709	0.100016
-0.3835	1.00193	-0.00179015	-0.1	0.716223	1.7871	0.100016
-0.3825	1.00196	-0.00180587	-0.1	0.716245	1.78712	0.100016
-0.3815	1.00198	-0.00182142	-0.1	0.716266	1.78713	0.100017
-0.3805	1.002	-0.00183681	-0.1	0.716287	1.78715	0.100017
-0.3795	1.00202	-0.00185203	-0.1	0.716308	1.78716	0.100017
-0.3785	1.00204	-0.00186709	-0.1	0.716329	1.78718	0.100017
-0.3775	1.00206	-0.00188196	-0.1	0.71635	1.78719	0.100018
-0.3765	1.00208	-0.00189667	-0.1	0.71637	1.78721	0.100018
-0.3755	1.0021	-0.0019112	-0.1	0.716391	1.78722	0.100018
-0.3745	1.00212	-0.00192555	-0.1	0.716412	1.78723	0.100019
-0.3735	1.00214	-0.00193971	-0.1	0.716432	1.78725	0.100019
-0.3725	1.00216	-0.0019537	-0.1	0.716452	1.78726	0.100019
-0.3715	1.00218	-0.0019675	-0.1	0.716472	1.78728	0.100019
-0.3705	1.0022	-0.00198112	-0.1	0.716492	1.78729	0.10002
-0.3695	1.00222	-0.00199455	-0.1	0.716512	1.78731	0.10002
-0.3685	1.00224	-0.00200781	-0.1	0.716532	1.78732	0.10002
-0.3675	1.00226	-0.00202088	-0.1	0.716551	1.78733	0.10002
-0.3665	1.00228	-0.00203378	-0.1	0.716571	1.78735	0.100021
-0.3655	1.0023	-0.00204649	-0.1	0.71659	1.78736	0.100021
-0.3645	1.00232	-0.00205904	-0.1	0.71661	1.78738	0.100021
-0.3635	1.00234	-0.00207141	-0.1	0.716629	1.78739	0.100022
-0.3625	1.00236	-0.00208361	-0.1	0.716648	1.7874	0.100022
-0.3615	1.00238	-0.00209565	-0.1	0.716667	1.78742	0.100022
-0.3605	1.0024	-0.00210752	-0.1	0.716686	1.78743	0.100022
-0.3595	1.00242	-0.00211922	-0.1	0.716704	1.78744	0.100023
-0.3585	1.00243	-0.00213076	-0.1	0.716723	1.78746	0.100023
-0.3575	1.00245	-0.00214214	-0.1	0.716741	1.78747	0.100023
-0.3565	1.00247	-0.00215335	-0.1	0.71676	1.78748	0.100023
-0.3555	1.00249	-0.00216439	-0.1	0.716778	1.7875	0.100023
-0.3545	1.00251	-0.00217527	-0.1	0.716796	1.78751	0.100024
-0.3535	1.00253	-0.00218598	-0.1	0.716814	1.78752	0.100024
-0.3525	1.00254	-0.00219652	-0.1	0.716832	1.78753	0.100024
-0.3515	1.00256	-0.00220689	-0.1	0.71685	1.78755	0.100024
-0.3505	1.00258	-0.00221709	-0.1	0.716868	1.78756	0.100025
-0.3495	1.0026	-0.00222711	-0.1	0.716885	1.78757	0.100025
-0.3485	1.00261	-0.00223695	-0.1	0.716902	1.78758	0.100025
-0.3475	1.00263	-0.00224662	-0.1	0.71692	1.7876	0.100025
-0.3465	1.00265	-0.00225611	-0.1	0.716937	1.78761	0.100025
-0.3455	1.00266	-0.00226542	-0.1	0.716954	1.78762	0.100026
-0.3445	1.00268	-0.00227455	-0.1	0.716971	1.78763	0.100026
-0.3435	1.0027	-0.00228349	-0.1	0.716988	1.78765	0.100026
-0.3425	1.00271	-0.00229226	-0.1	0.717004	1.78766	0.100026
-0.3415	1.00273	-0.00230084	-0.1	0.717021	1.78767	0.100027
-0.3405	1.00275	-0.00230923	-0.1	0.717037	1.78768	0.100027
-0.3395	1.00276	-0.00231744	-0.1	0.717053	1.78769	0.100027
-0.3385	1.00278	-0.00232547	-0.1	0.717069	1.7877	0.100027
-0.3375	1.0028	-0.00233332	-0.1	0.717085	1.78771	0.100027
-0.3365	1.00281	-0.00234098	-0.1	0.717101	1.78773	0.100027
-0.3355	1.00283	-0.00234846	-0.1	0.717117	1.78774	0.100028
-0.3345	1.00284	-0.00235576	-0.1	0.717132	1.78775	0.100028
-0.3335	1.00286	-0.0023629	-0.1	0.717148	1.78776	0.100028
-0.3325	1.00287	-0.00236986	-0.1	0.717163	1.78777	0.100028
-0.3315	1.00289	-0.00237665	-0.1	0.717178	1.78778	0.100028
-0.3305	1.0029	-0.00238328	-0.1	0.717194	1.78779	0.100028
-0.3295	1.00292	-0.00238976	-0.1	0.717208	1.7878	0.100029
-0.3285	1.00293	-0.00239608	-0.1	0.717223	1.78781	0.100029
-0.3275	1.00295	-0.00240225	-0.1	0.717238	1.78782	0.100029
-0.3265	1.00296	-0.00240827	-0.1	0.717253	1.78783	0.100029
-0.3255	1.00298	-0.00241413	-0.1	0.717267	1.78784	0.100029
-0.3245	1.00299	-0.00241985	-0.1	0.717282	1.78785	0.100029
-0.3235	1.00301	-0.00242541	-0.1	0.717296	1.78787	0.100029
-0.3225	1.00302	-0.00243081	-0.1	0.71731	1.78788	0.10003
-0.3215	1.00303	-0.00243604	-0.1	0.717324	1.78789	0.10003
-0.3205	1.00305	-0.00244109	-0.1	0.717338	1.7879	0.10003
-0.3195	1.00306	-0.00244596	-0.1	0.717352	1.78791	0.10003
-0.3185	1.00308	-0.00245063	-0.1	0.717366	1.78791	0.10003
-0.3175	1.00309	-0.0024551	-0.1	0.717379	1.78792	0.10003
-0.3165	1.0031	-0.00245936	-0.1	0.717393	1.78793	0.10003
-0.3155	1.00312	-0.0024634	-0.1	0.717406	1.78794	0.10003
-0.3145	1.00313	-0.00246721	-0.1	0.717419	1.78795	0.10003
-0.3135	1.00314	-0.00247079	-0.1	0.717431	1.78796	0.100031
-0.3125	1.00315	-0.00247415	-0.1	0.717444	1.78797	0.100031
-0.3115	1.00317	-0.00247729	-0.1	0.717456	1.78798	0.100031
-0.3105	1.00318	-0.00248021	-0.1	0.717469	1.78799	0.100031
-0.3095	1.00319	-0.00248293	-0.1	0.717481	1.788	0.100031
-0.3085	1.0032	-0.00248547	-0.1	0.717492	1.788	0.100031
-0.3075	1.00321	-0.00248785	-0.1	0.717504	1.78801	0.100031
-0.3065	1.00323	-0.00249007	-0.1	0.717516	1.78802	0.100031
-0.3055	1.00324	-0.00249217	-0.1	0.717527	1.78803	0.100031
-0.3045	1.00325	-0.00249415	-0.1	0.717539	1.78804	0.100031
-0.3035	1.00326	-0.00249603	-0.1	0.71755	1.78805	0.100031
-0.3025	1.00327	-0.00249781	-0.1	0.717561	1.78805	0.100031
-0.3015	1.00328	-0.0024995	-0.1	0.717572	1.78806	0.100031
-0.3005	1.00329	-0.0025011	-0.1	0.717584	1.78807	0.100031
-0.2995	1.0033	-0.00250261	-0.1	0.717595	1.78808	0.100031
-0.2985	1.00332	-0.00250401	-0.1	0.717606	1.78809	0.100031
-0.2975	1.00333	-0.0025053	-0.1	0.717617	1.78809	0.100031
-0.2965	1.00334	-0.00250647	-0.1	0.717627	1.7881	0.100031
-0.2955	1.00335	-0.00250752	-0.1	0.717638	1.78811	0.100031
-0.2945	1.00336	-0.00250842	-0.1	0.717649	1.78812	0.100031
-0.2935	1.00337	-0.00250917	-0.1	0.717659	1.78812	0.100031
-0.2925	1.00338	-0.00250976	-0.1	0.71767	1.78813	0.100031
-0.2915	1.00339	-0.00251019	-0.1	0.71768	1.78814	0.100032
-0.2905	1.0034	-0.00251045	-0.1	0.71769	1.78815	0.100032
-0.2895	1.00341	-0.00251052	-0.1	0.7177	1.78815	0.100032
-0.2885	1.00342	-0.00251045	-0.1	0.71771	1.78816	0.100032
-0.2875	1.00343	-0.00251017	-0.1	0.71772	1.78817	0.100032
-0.2865	1.00344	-0.00250962	-0.1	0.717729	1.78817	0.100031
-0.2855	1.00345	-0.00250885	-0.1	0.717738	1.78818	0.100031
-0.2845	1.00346	-0.00250788	-0.1	0.717747	1.78819	0.100031
-0.2835	1.00347	-0.00250674	-0.1	0.717756	1.78819	0.100031
-0.2825	1.00347	-0.00250545	-0.1	0.717765	1.7882	0.100031
-0.2815	1.00348	-0.00250403	-0.1	0.717773	1.7882	0.100031
-0.2805	1.00349	-0.00250249	-0.1	0.717782	1.78821	0.100031
-0.2795	1.0035	-0.00250087	-0.1	0.71779	1.78822	0.100031
-0.2785	1.00351	-0.00249916	-0.1	0.717798	1.78822	0.100031
-0.2775	1.00352	-0.0024974	-0.1	0.717807	1.78823	0.100031
-0.2765	1.00352	-0.00249557	-0.1	0.717815	1.78823	0.100031
-0.2755	1.00353	-0.00249369	-0.1	0.717823	1.78824	0.100031
-0.2745	1.00354	-0.00249173	-0.1	0.717831	1.78825	0.100031
-0.2735	1.00355	-0.0024897	-0.1	0.71784	1.78825	0.100031
-0.2725	1.00356	-0.00248757	-0.1	0.717848	1.78826	0.100031
-0.2715	1.00357	-0.00248532	-0.1	0.717856	1.78826	0.100031
-0.2705	1.00357	-0.00248292	-0.1	0.717863	1.78827	0.100031
-0.2695	1.00358	-0.00248036	-0.1	0.717871	1.78827	0.100031
-0.2685	1.00359	-0.0024776	-0.1	0.717879	1.78828	0.100031
-0.2675	1.0036	-0.00247463	-0.1	0.717886	1.78829	0.100031
-0.2665	1.0036	-0.00247144	-0.1	0.717893	1.78829	0.100031
-0.2655	1.00361	-0.00246801	-0.1	0.7179	1.7883	0.10003
-0.2645	1.00362	-0.00246436	-0.1	0.717906	1.7883	0.10003
-0.2635	1.00362	-0.00246049	-0.1	0.717913	1.7883	0.10003
-0.2625	1.00363	-0.00245642	-0.1	0.717919	1.78831	0.10003
-0.2615	1.00363	-0.00245217	-0.1	0.717925	1.78831	0.10003
-0.2605	1.00364	-0.00244778	-0.1	0.717931	1.78832	0.10003
-0.2595	1.00365	-0.00244327	-0.1	0.717937	1.78832	0.10003
-0.2585	1.00365	-0.00243867	-0.1	0.717943	1.78833	0.10003
-0.2575	1.00366	-0.00243403	-0.1	0.717948	1.78833	0.10003
-0.2565	1.00366	-0.00242936	-0.1	0.717954	1.78833	0.100029
-0.2555	1.00367	-0.00242468	-0.1	0.71796	1.78834	0.100029
-0.2545	1.00367	-0.00242001	-0.1	0.717965	1.78834	0.100029
-0.2535	1.00368	-0.00241535	-0.1	0.717971	1.78835	0.100029
-0.2525	1.00369	-0.00241069	-0.1	0.717977	1.78835	0.100029
-0.2515	1.00369	-0.00240603	-0.1	0.717982	1.78835	0.100029
-0.2505	1.0037	-0.00240134	-0.1	0.717988	1.78836	0.100029
-0.2495	1.0037	-0.0023966	-0.1	0.717994	1.78836	0.100029
-0.2485	1.00371	-0.00239176	-0.1	0.717999	1.78837	0.100029
-0.2475	1.00371	-0.0023868	-0.1	0.718005	1.78837	0.100028
-0.2465	1.00372	-0.00238167	-0.1	0.71801	1.78837	0.100028
-0.2455	1.00372	-0.00237637	-0.1	0.718015	1.78838	0.100028
-0.2445	1.00373	-0.00237085	-0.1	0.71802	1.78838	0.100028
-0.2435	1.00373	-0.00236511	-0.1	0.718025	1.78838	0.100028
-0.2425	1.00374	-0.00235914	-0.1	0.718029	1.78839	0.100028
-0.2415	1.00374	-0.00235296	-0.1	0.718033	1.78839	0.100028
-0.2405	1.00375	-0.00234658	-0.1	0.718038	1.78839	0.100028
-0.2395	1.00375	-0.00234002	-0.1	0.718041	1.7884	0.100027
-0.2385	1.00375	-0.00233334	-0.1	0.718045	1.7884	0.100027
-0.2375	1.00376	-0.00232656	-0.1	0.718049	1.7884	0.100027
-0.2365	1.00376	-0.00231972	-0.1	0.718052	1.7884	0.100027
-0.2355	1.00377	-0.00231287	-0.1	0.718056	1.78841	0.100027
-0.2345	1.00377	-0.00230604	-0.1	0.718059	1.78841	0.100027
-0.2335	1.00377	-0.00229925	-0.1	0.718063	1.78841	0.100026
-0.2325	1.00378	-0.00229253	-0.1	0.718067	1.78841	0.100026
-0.2315	1.00378	-0.00228588	-0.1	0.71807	1.78842	0.100026
-0.2305	1.00378	-0.00227929	-0.1	0.718074	1.78842	0.100026
-0.2295	1.00379	-0.00227274	-0.1	0.718078	1.78842	0.100026
-0.2285	1.00379	-0.00226622	-0.1	0.718082	1.78842	0.100026
-0.2275	1.00379	-0.00225967	-0.1	0.718086	1.78843	0.100026
-0.2265	1.0038	-0.00225306	-0.1	0.718089	1.78843	0.100025
-0.2255	1.0038	-0.00224634	-0.1	0.718093	1.78843	0.100025
-0.2245	1.00381	-0.00223947	-0.1	0.718097	1.78844	0.100025
-0.2235	1.00381	-0.00223239	-0.1	0.7181	1.78844	0.100025
-0.2225	1.00381	-0.00222509	-0.1	0.718103	1.78844	0.100025
-0.2215	1.00381	-0.00221754	-0.1	0.718106	1.78844	0.100025
-0.2205	1.00382	-0.00220972	-0.1	0.718108	1.78844	0.100024
-0.2195	1.00382	-0.00220164	-0.1	0.718111	1.78845	0.100024
-0.2185	1.00382	-0.00219333	-0.1	0.718113	1.78845	0.100024
-0.2175	1.00382	-0.00218481	-0.1	0.718115	1.78845	0.100024
-0.2165	1.00383	-0.00217612	-0.1	0.718116	1.78845	0.100024
-0.2155	1.00383	-0.00216733	-0.1	0.718118	1.78845	0.100023
-0.2145	1.00383	-0.00215848	-0.1	0.718119	1.78845	0.100023
-0.2135	1.00383	-0.00214961	-0.1	0.71812	1.78845	0.100023
-0.2125	1.00383	-0.00214079	-0.1	0.718122	1.78845	0.100023
-0.2115	1.00383	-0.00213206	-0.1	0.718123	1.78845	0.100023
-0.2105	1.00383	-0.00212343	-0.1	0.718125	1.78846	0.100023
-0.2095	1.00384	-0.00211494	-0.1	0.718127	1.78846	0.100022
-0.2085	1.00384	-0.00210658	-0.1	0.718129	1.78846	0.100022
-0.2075	1.00384	-0.00209835	-0.1	0.71813	1.78846	0.100022
-0.2065	1.00384	-0.00209022	-0.1	0.718132	1.78846	0.100022
-0.2055	1.00384	-0.00208216	-0.1	0.718135	1.78846	0.100022
-0.2045	1.00385	-0.00207412	-0.1	0.718137	1.78846	0.100021
-0.2035	1.00385	-0.00206605	-0.1	0.718139	1.78847	0.100021
-0.2025	1.00385	-0.00205791	-0.1	0.718141	1.78847	0.100021
-0.2015	1.00385	-0.00204964	-0.1	0.718143	1.78847	0.100021
-0.2005	1.00385	-0.00204122	-0.1	0.718144	1.78847	0.100021
-0.1995	1.00385	-0.0020326	-0.1	0.718146	1.78847	0.100021
-0.1985	1.00386	-0.00202376	-0.1	0.718147	1.78847	0.10002
-0.1975	1.00386	-0.00201471	-0.1	0.718148	1.78847	0.10002
-0.1965	1.00386	-0.00200544	-0.1	0.718149	1.78847	0.10002
-0.1955	1.00386	-0.00199597	-0.1	0.71815	1.78847	0.10002
-0.1945	1.00386	-0.00198633	-0.1	0.71815	1.78847	0.10002
-0.1935	1.00386	-0.00197655	-0.1	0.71815	1.78847	0.10002
-0.1925	1.00386	-0.00196668	-0.1	0.71815	1.78847	0.100019
-0.1915	1.00386	-0.00195676	-0.1	0.71815	1.78847	0.100019
-0.1905	1.00386	-0.00194681	-0.1	0.71815	1.78847	0.100019
-0.1895	1.00386	-0.00193689	-0.1	0.71815	1.78847	0.100019
-0.1885	1.00386	-0.00192701	-0.1	0.71815	1.78847	0.100019
-0.1875	1.00386	-0.00191719	-0.1	0.71815	1.78847	0.100018
-0.1865	1.00386	-0.00190745	-0.1	0.718151	1.78847	0.100018
-0.1855	1.00386	-0.00189777	-0.1	0.718151	1.78847	0.100018
-0.1845	1.00386	-0.00188812	-0.1	0.718151	1.78847	0.100018
-0.1835	1.00386	-0.00187848	-0.1	0.718151	1.78847	0.100018
-0.1825	1.00386	-0.00186884	-0.1	0.718151	1.78847	0.100017
-0.1815	1.00386	-0.00185919	-0.1	0.718151	1.78847	0.100017
-0.1805	1.00386	-0.00184951	-0.1	0.718151	1.78847	0.100017
-0.1795	1.00386	-0.00183975	-0.1	0.718151	1.78847	0.100017
-0.1785	1.00386	-0.00182986	-0.1	0.718151	1.78847	0.100017
-0.1775	1.00386	-0.00181983	-0.1	0.718151	1.78847	0.100017
-0.1765	1.00386	-0.00180965	-0.1	0.71815	1.78847	0.100016
-0.1755	1.00386	-0.00179933	-0.1	0.718149	1.78847	0.100016
-0.1745	1.00386	-0.00178889	-0.1	0.718148	1.78847	0.100016
-0.1735	1.00386	-0.00177835	-0.1	0.718147	1.78847	0.100016
-0.1725	1.00386	-0.00176774	-0.1	0.718146	1.78847	0.100016
-0.1715	1.00385	-0.00175713	-0.1	0.718145	1.78847	0.100015
-0.1705	1.00385	-0.00174657	-0.1	0.718144	1.78847	0.100015
-0.1695	1.00385	-0.00173607	-0.1	0.718143	1.78847	0.100015
-0.1685	1.00385	-0.00172565	-0.1	0.718142	1.78847	0.100015
-0.1675	1.00385	-0.00171531	-0.1	0.718141	1.78847	0.100015
-0.1665	1.00385	-0.00170504	-0.1	0.71814	1.78847	0.100015
-0.1655	1.00385	-0.00169482	-0.1	0.718139	1.78847	0.100014
-0.1645	1.00385	-0.00168464	-0.1	0.718138	1.78846	0.100014
-0.1635	1.00385	-0.00167448	-0.1	0.718137	1.78846	0.100014
-0.1625	1.00384	-0.00166434	-0.1	0.718136	1.78846	0.100014
-0.1615	1.00384	-0.00165417	-0.1	0.718135	1.78846	0.100014
-0.1605	1.00384	-0.00164398	-0.1	0.718134	1.78846	0.100013
-0.1595	1.00384	-0.00163371	-0.1	0.718133	1.78846	0.100013
-0.1585	1.00384	-0.00162336	-0.1	0.718131	1.78846	0.100013
-0.1575	1.00384	-0.0016129	-0.1	0.71813	1.78846	0.100013
-0.1565	1.00384	-0.00160232	-0.1	0.718128	1.78846	0.100013
-0.1555	1.00384	-0.00159163	-0.1	0.718126	1.78846	0.100013
-0.1545	1.00383	-0.00158085	-0.1	0.718125	1.78846	0.100012
-0.1535	1.00383	-0.00157003	-0.1	0.718123	1.78845	0.100012
-0.1525	1.00383	-0.00155927	-0.1	0.718121	1.78845	0.100012
-0.1515	1.00383	-0.0015486	-0.1	0.718119	1.78845	0.100012
-0.1505	1.00383	-0.00153804	-0.1	0.718117	1.78845	0.100012
-0.1495	1.00382	-0.00152761	-0.1	0.718115	1.78845	0.100012
-0.1485	1.00382	-0.0015173	-0.1	0.718113	1.78845	0.100011
-0.1475	1.00382	-0.00150709	-0.1	0.718112	1.78845	0.100011
-0.1465	1.00382	-0.00149696	-0.1	0.71811	1.78845	0.100011
-0.1455	1.00382	-0.00148687	-0.1	0.718109	1.78844	0.100011
-0.1445	1.00382	-0.0014768	-0.1	0.718107	1.78844	0.100011
-0.1435	1.00381	-0.00146671	-0.1	0.718106	1.78844	0.100011
-0.1425	1.00381	-0.00145656	-0.1	0.718104	1.78844	0.100011
-0.1415	1.00381	-0.00144628	-0.1	0.718102	1.78844	0.10001
-0.1405	1.00381	-0.00143582	-0.1	0.7181	1.78844	0.10001
-0.1395	1.00381	-0.00142514	-0.1	0.718098	1.78844	0.10001
-0.1385	1.0038	-0.00141419	-0.1	0.718095	1.78843	0.10001
-0.1375	1.0038	-0.00140299	-0.1	0.718092	1.78843	0.10001
-0.1365	1.0038	-0.00139154	-0.1	0.718089	1.78843	0.10001
