x	y	rho	u	v	w	A11	A12	A13	A21	A22	A23	A31	A32	A33	omega	curlynorm	rho-rho0detA
0.1375 	0 	0.990993 	0.0157082 	0.0645619 	0	0.987337	0.133255	0	-0.136098	0.988164	0	0	0	0.997183	0.371847	0.126775	5.50036e-06

0.1425 	0 	0.994827 	0.0160141 	0.0663925 	0	0.989876	0.124304	0	-0.127045	0.990607	0	0	0	0.998447	0.360313	0.12333	5.14221e-06

0.1475 	0 	0.998275 	0.0162871 	0.068165 	0	0.992137	0.115806	0	-0.118445	0.99278	0	0	0	0.999579	0.348623	0.119546	4.69622e-06

0.1525 	0 	1.00136 	0.0165292 	0.0698787 	0	0.994144	0.107754	0	-0.110293	0.994707	0	0	0	1.00059	0.336827	0.115494	4.20301e-06

0.1575 	0 	1.00411 	0.0167423 	0.0715333 	0	0.995918	0.100143	0	-0.102583	0.996408	0	0	0	1.00149	0.324961	0.111239	3.68648e-06

0.1625 	0 	1.00654 	0.0169285 	0.0731284 	0	0.997481	0.0929598	0	-0.0953035	0.997905	0	0	0	1.00228	0.313065	0.106838	3.16458e-06

0.1675 	0 	1.0087 	0.01709 	0.0746639 	0	0.998853	0.0861937	0	-0.0884421	0.999219	0	0	0	1.00298	0.301172	0.102342	2.65144e-06

0.1725 	0 	1.01059 	0.0172289 	0.0761401 	0	1.00005	0.0798304	0	-0.0819851	1.00037	0	0	0	1.00359	0.289317	0.0977961	2.15767e-06

0.1775 	0 	1.01225 	0.0173471 	0.0775571 	0	1.0011	0.0738548	0	-0.0759173	1.00137	0	0	0	1.00413	0.277531	0.0932376	1.69185e-06

0.1825 	0 	1.0137 	0.0174466 	0.0789154 	0	1.00202	0.0682511	0	-0.070223	1.00224	0	0	0	1.0046	0.265844	0.0886991	1.25932e-06

0.1875 	0 	1.01496 	0.0175293 	0.0802155 	0	1.00281	0.063003	0	-0.064886	1.003	0	0	0	1.00501	0.254285	0.0842078	8.63092e-07

0.1925 	0 	1.01606 	0.0175968 	0.0814582 	0	1.0035	0.0580941	0	-0.05989	1.00365	0	0	0	1.00536	0.24288	0.0797865	5.05558e-07

0.1975 	0 	1.01701 	0.0176508 	0.0826443 	0	1.00409	0.0535079	0	-0.0552186	1.00421	0	0	0	1.00567	0.231652	0.075454	1.87563e-07

0.2025 	0 	1.01783 	0.0176927 	0.0837748 	0	1.0046	0.0492282	0	-0.0508555	1.0047	0	0	0	1.00593	0.220624	0.0712259	-9.15723e-08

0.2075 	0 	1.01854 	0.0177239 	0.0848506 	0	1.00504	0.0452391	0	-0.046785	1.00512	0	0	0	1.00616	0.209817	0.0671147	-3.33124e-07

0.2125 	0 	1.01914 	0.0177456 	0.0858729 	0	1.00542	0.0415249	0	-0.0429915	1.00548	0	0	0	1.00635	0.199249	0.0631305	-5.3869e-07

0.2175 	0 	1.01966 	0.017759 	0.0868431 	0	1.00574	0.0380705	0	-0.0394599	1.00578	0	0	0	1.00652	0.188936	0.0592813	-7.09556e-07

0.2225 	0 	1.02011 	0.017765 	0.0877623 	0	1.00602	0.0348613	0	-0.0361757	1.00604	0	0	0	1.00666	0.178895	0.0555736	-8.46962e-07

0.2275 	0 	1.02048 	0.017764 	0.088632 	0	1.00626	0.031883	0	-0.0331247	1.00626	0	0	0	1.00678	0.169136	0.0520119	-9.61259e-07

0.2325 	0 	1.02081 	0.0177584 	0.0894536 	0	1.00645	0.0291221	0	-0.0302934	1.00645	0	0	0	1.00688	0.159663	0.0486001	-1.04944e-06

0.2375 	0 	1.02108 	0.0177483 	0.0902286 	0	1.00662	0.0265654	0	-0.0276688	1.00661	0	0	0	1.00697	0.150522	0.0453402	-1.10109e-06

0.2425 	0 	1.02131 	0.0177329 	0.0909589 	0	1.00677	0.0242004	0	-0.0252379	1.00674	0	0	0	1.00704	0.141723	0.0422334	-1.11289e-06

0.2475 	0 	1.0215 	0.0177143 	0.0916459 	0	1.00689	0.0220149	0	-0.0229887	1.00686	0	0	0	1.00711	0.133167	0.0392811	-1.12402e-06

0.2525 	0 	1.02166 	0.0176925 	0.0922905 	0	1.00699	0.0199973	0	-0.0209114	1.00695	0	0	0	1.00716	0.124909	0.0364482	-1.28959e-06

0.2575 	0 	1.0218 	0.017668 	0.092895 	0	1.00707	0.0181402	0	-0.0189956	1.00703	0	0	0	1.0072	0.117047	0.033757	-1.18599e-06

0.2625 	0 	1.02191 	0.0176412 	0.093461 	0	1.00714	0.0164303	0	-0.0172299	1.0071	0	0	0	1.00724	0.109522	0.0312379	-1.15529e-06

0.2675 	0 	1.022 	0.0176125 	0.0939902 	0	1.0072	0.014858	0	-0.0156043	1.00715	0	0	0	1.00727	0.102308	0.0288601	-1.12652e-06

0.2725 	0 	1.02208 	0.0175821 	0.0944841 	0	1.00725	0.013414	0	-0.0141094	1.00719	0	0	0	1.00729	0.0954189	0.02662	-1.09075e-06

0.2775 	0 	1.02214 	0.0175504 	0.0949444 	0	1.00729	0.0120894	0	-0.0127365	1.00723	0	0	0	1.00731	0.0888548	0.0245138	-1.04847e-06

0.2825 	0 	1.02219 	0.0175175 	0.0953726 	0	1.00732	0.010876	0	-0.011477	1.00726	0	0	0	1.00733	0.0826119	0.0225376	-1.00081e-06

0.2875 	0 	1.02223 	0.0174836 	0.0957705 	0	1.00735	0.00976583	0	-0.0103233	1.00729	0	0	0	1.00734	0.0766852	0.0206873	-9.48932e-07

