x	rho	u	v	p	e	uMax
0.245	1.02142	0.0190902	0.0892353	0.737943	1.80617	0.0912545
0.255	1.02201	0.0190627	0.0906567	0.73793	1.8051	0.0926392
0.265	1.02243	0.0190151	0.0919244	0.737918	1.80432	0.0938705
0.275	1.02274	0.0189562	0.09305	0.737903	1.80374	0.0949613
0.285	1.02295	0.0188902	0.0940447	0.737887	1.80333	0.0959231
0.295	1.0231	0.0188181	0.0949191	0.737868	1.80302	0.0967665
0.305	1.02319	0.0187412	0.0956839	0.737846	1.8028	0.097502
0.315	1.02325	0.0186606	0.0963492	0.73782	1.80264	0.0981397
0.325	1.02328	0.0185768	0.0969251	0.73779	1.80251	0.0986893
0.335	1.02329	0.01849	0.0974205	0.737757	1.80241	0.0991597
0.345	1.02329	0.0184006	0.0978431	0.737723	1.80232	0.0995583
0.355	1.02328	0.0183112	0.0982019	0.73769	1.80228	0.0998945
0.365	1.02324	0.0182229	0.0985054	0.737653	1.80225	0.100177
0.375	1.02319	0.0181337	0.0987594	0.737607	1.80222	0.10041
0.385	1.02315	0.0180426	0.0989697	0.737558	1.80218	0.100601
0.395	1.0231	0.0179498	0.0991419	0.737506	1.80213	0.100754
0.405	1.02305	0.0178555	0.0992816	0.737451	1.80209	0.100874
0.415	1.02299	0.0177596	0.0993935	0.737393	1.80204	0.100968
0.425	1.02294	0.0176626	0.0994821	0.737333	1.802	0.101038
0.435	1.02288	0.0175658	0.0995509	0.737275	1.80196	0.101089
0.445	1.02282	0.0174708	0.0996024	0.737214	1.80192	0.101123
0.455	1.02273	0.0173763	0.0996378	0.737131	1.80186	0.101142
0.465	1.02258	0.0172545	0.0996624	0.736973	1.80176	0.101145
0.475	1.02213	0.0170132	0.0996922	0.73653	1.80146	0.101133
0.485	1.02045	0.0162718	0.0997509	0.734845	1.8003	0.101069
0.495	1.01164	0.0101926	0.0998812	0.726001	1.79412	0.1004
