x	rho	u	v	p	e	uMax
0.3225	1.02233	0.0172296	0.0978309	0.73676	1.80166	0.0993366
0.3275	1.02233	0.0171919	0.0980388	0.736749	1.80164	0.0995348
0.3325	1.02233	0.0171539	0.0982289	0.736738	1.80161	0.0997155
0.3375	1.02233	0.0171156	0.0984024	0.736727	1.80159	0.0998798
0.3425	1.02231	0.0170774	0.0985606	0.736715	1.80159	0.100029
0.3475	1.0223	0.0170391	0.0987045	0.736701	1.80158	0.100164
0.3525	1.02229	0.0170005	0.098835	0.736687	1.80156	0.100286
0.3575	1.02228	0.0169619	0.098953	0.736672	1.80155	0.100396
0.3625	1.02226	0.016923	0.0990595	0.736656	1.80153	0.100495
0.3675	1.02225	0.016884	0.0991554	0.73664	1.80152	0.100583
0.3725	1.02223	0.0168448	0.0992414	0.736623	1.80151	0.100661
0.3775	1.02222	0.0168055	0.0993183	0.736605	1.80149	0.10073
0.3825	1.0222	0.016766	0.0993868	0.736587	1.80148	0.100791
0.3875	1.02218	0.0167263	0.0994476	0.736568	1.80146	0.100844
0.3925	1.02216	0.0166864	0.0995012	0.736548	1.80145	0.100891
0.3975	1.02214	0.0166463	0.0995482	0.736528	1.80144	0.10093
0.4025	1.02212	0.016606	0.0995892	0.736506	1.80142	0.100964
0.4075	1.0221	0.0165654	0.0996245	0.736484	1.80141	0.100992
0.4125	1.02207	0.0165246	0.0996546	0.736462	1.80139	0.101015
0.4175	1.02205	0.0164835	0.09968	0.736438	1.80137	0.101034
0.4225	1.02203	0.0164422	0.0997008	0.736414	1.80136	0.101047
0.4275	1.022	0.0164005	0.0997175	0.736389	1.80134	0.101057
0.4325	1.02198	0.0163586	0.0997302	0.736364	1.80132	0.101063
0.4375	1.02195	0.0163163	0.0997392	0.736337	1.8013	0.101065
0.4425	1.02192	0.0162737	0.0997444	0.73631	1.80129	0.101063
0.4475	1.02189	0.0162307	0.0997468	0.736282	1.80127	0.101059
0.4525	1.02187	0.0161873	0.0997461	0.736252	1.80124	0.101051
0.4575	1.02184	0.0161435	0.0997419	0.736223	1.80123	0.10104
0.4625	1.02181	0.0160996	0.0997357	0.736194	1.80121	0.101027
0.4675	1.02178	0.0160561	0.0997285	0.736166	1.80119	0.101013
0.4725	1.02175	0.016013	0.0997213	0.736135	1.80117	0.100999
0.4775	1.02169	0.0159691	0.0997153	0.736084	1.80114	0.100986
0.4825	1.02158	0.0159153	0.0997105	0.735972	1.80106	0.100973
0.4875	1.02125	0.0158239	0.0997114	0.735639	1.80084	0.100959
0.4925	1.02002	0.0155577	0.0997462	0.734413	1.79999	0.100952
0.4975	1.01313	0.0119827	0.099883	0.727494	1.79516	0.100599
