x	rho	u	v	p	e	uMax
-0.49875	1.01106	-0.00971941	-0.0998938	0.725408	1.79369	0.100366
-0.49625	1.01569	-0.0135273	-0.0998273	0.730063	1.79696	0.10074
-0.49375	1.016	-0.0137259	-0.0998165	0.730373	1.79718	0.100756
-0.49125	1.01596	-0.0136686	-0.0998189	0.730335	1.79715	0.10075
-0.48875	1.01589	-0.0135739	-0.0998257	0.730252	1.79708	0.100744
-0.48625	1.01582	-0.0134889	-0.0998351	0.730175	1.79701	0.100742
-0.48375	1.01575	-0.0134051	-0.0998482	0.730101	1.79695	0.100744
-0.48125	1.01568	-0.0133212	-0.0998632	0.730027	1.79689	0.100748
-0.47875	1.01561	-0.0132374	-0.0998773	0.729952	1.79683	0.100751
-0.47625	1.01554	-0.0131534	-0.0998895	0.729877	1.79677	0.100752
-0.47375	1.01546	-0.0130693	-0.0999013	0.729802	1.79672	0.100753
-0.47125	1.01539	-0.012985	-0.0999144	0.729727	1.79667	0.100755
-0.46875	1.01532	-0.0129005	-0.0999287	0.729653	1.79661	0.100758
-0.46625	1.01524	-0.012816	-0.0999427	0.729578	1.79656	0.100761
-0.46375	1.01517	-0.0127314	-0.0999554	0.729504	1.79651	0.100763
-0.46125	1.0151	-0.0126468	-0.0999663	0.72943	1.79646	0.100763
-0.45875	1.01502	-0.0125621	-0.0999754	0.729356	1.7964	0.100762
-0.45625	1.01495	-0.0124773	-0.0999832	0.729282	1.79635	0.100759
-0.45375	1.01488	-0.0123925	-0.0999899	0.729208	1.7963	0.100755
-0.45125	1.0148	-0.0123075	-0.0999951	0.729133	1.79625	0.10075
-0.44875	1.01473	-0.0122225	-0.0999986	0.729059	1.79619	0.100743
-0.44625	1.01465	-0.0121375	-0.100001	0.728984	1.79614	0.100735
-0.44375	1.01458	-0.0120523	-0.100002	0.728909	1.79609	0.100726
-0.44125	1.0145	-0.011967	-0.100003	0.728834	1.79604	0.100717
-0.43875	1.01443	-0.0118817	-0.100003	0.728759	1.79598	0.100707
-0.43625	1.01435	-0.0117962	-0.100003	0.728684	1.79593	0.100696
-0.43375	1.01428	-0.0117106	-0.100003	0.728608	1.79588	0.100686
-0.43125	1.0142	-0.011625	-0.100002	0.728532	1.79582	0.100676
-0.42875	1.01413	-0.0115394	-0.100002	0.728457	1.79577	0.100665
-0.42625	1.01405	-0.0114536	-0.100001	0.728381	1.79572	0.100655
-0.42375	1.01398	-0.0113679	-0.100001	0.728305	1.79566	0.100645
-0.42125	1.0139	-0.0112822	-0.1	0.728229	1.79561	0.100635
-0.41875	1.01383	-0.0111964	-0.1	0.728153	1.79556	0.100625
-0.41625	1.01375	-0.0111107	-0.0999999	0.728077	1.7955	0.100615
-0.41375	1.01368	-0.011025	-0.0999997	0.728001	1.79545	0.100606
-0.41125	1.0136	-0.0109393	-0.0999996	0.727925	1.79539	0.100596
-0.40875	1.01352	-0.0108536	-0.0999995	0.727848	1.79534	0.100587
-0.40625	1.01345	-0.0107679	-0.0999994	0.727772	1.79529	0.100578
-0.40375	1.01337	-0.0106822	-0.0999994	0.727696	1.79523	0.100568
-0.40125	1.0133	-0.0105964	-0.0999994	0.727619	1.79518	0.100559
-0.39875	1.01322	-0.0105105	-0.0999994	0.727543	1.79513	0.10055
-0.39625	1.01314	-0.0104246	-0.0999994	0.727466	1.79507	0.100541
-0.39375	1.01307	-0.0103386	-0.0999994	0.72739	1.79502	0.100532
-0.39125	1.01299	-0.0102525	-0.0999994	0.727313	1.79496	0.100524
-0.38875	1.01291	-0.0101664	-0.0999994	0.727236	1.79491	0.100515
-0.38625	1.01284	-0.0100802	-0.0999994	0.727159	1.79485	0.100506
-0.38375	1.01276	-0.00999404	-0.0999994	0.727082	1.7948	0.100498
-0.38125	1.01269	-0.00990792	-0.0999994	0.727005	1.79475	0.100489
-0.37875	1.01261	-0.00982189	-0.0999994	0.726928	1.79469	0.100481
-0.37625	1.01253	-0.009736	-0.0999994	0.726851	1.79464	0.100472
-0.37375	1.01246	-0.00965022	-0.0999994	0.726775	1.79458	0.100464
-0.37125	1.01238	-0.00956457	-0.0999994	0.726698	1.79453	0.100456
-0.36875	1.0123	-0.00947906	-0.0999994	0.726621	1.79448	0.100448
-0.36625	1.01223	-0.00939364	-0.0999994	0.726545	1.79442	0.10044
-0.36375	1.01215	-0.00930831	-0.0999994	0.726469	1.79437	0.100432
-0.36125	1.01208	-0.00922302	-0.0999994	0.726392	1.79431	0.100424
-0.35875	1.012	-0.00913775	-0.0999994	0.726316	1.79426	0.100416
-0.35625	1.01192	-0.00905248	-0.0999994	0.726239	1.79421	0.100408
-0.35375	1.01185	-0.00896717	-0.0999994	0.726163	1.79415	0.100401
-0.35125	1.01177	-0.0088818	-0.0999994	0.726086	1.7941	0.100393
-0.34875	1.01169	-0.00879637	-0.0999994	0.726009	1.79404	0.100386
-0.34625	1.01162	-0.00871087	-0.0999994	0.725932	1.79399	0.100378
-0.34375	1.01154	-0.00862533	-0.0999994	0.725856	1.79393	0.100371
-0.34125	1.01146	-0.00853979	-0.0999994	0.725778	1.79388	0.100363
-0.33875	1.01139	-0.00845431	-0.0999994	0.725701	1.79383	0.100356
-0.33625	1.01131	-0.00836897	-0.0999994	0.725624	1.79377	0.100349
-0.33375	1.01123	-0.00828381	-0.0999994	0.725548	1.79372	0.100342
-0.33125	1.01116	-0.00819888	-0.0999994	0.725471	1.79366	0.100335
-0.32875	1.01108	-0.00811418	-0.0999994	0.725395	1.79361	0.100328
-0.32625	1.01101	-0.00802974	-0.0999994	0.725318	1.79356	0.100321
-0.32375	1.01093	-0.00794552	-0.0999994	0.725242	1.7935	0.100315
-0.32125	1.01086	-0.0078615	-0.0999994	0.725166	1.79345	0.100308
-0.31875	1.01078	-0.00777764	-0.0999995	0.725091	1.79339	0.100301
-0.31625	1.0107	-0.00769388	-0.0999995	0.725015	1.79334	0.100295
-0.31375	1.01063	-0.00761018	-0.0999995	0.724939	1.79329	0.100289
-0.31125	1.01055	-0.00752651	-0.0999995	0.724864	1.79323	0.100282
-0.30875	1.01048	-0.00744283	-0.0999995	0.724788	1.79318	0.100276
-0.30625	1.0104	-0.00735912	-0.0999995	0.724712	1.79313	0.10027
-0.30375	1.01033	-0.00727536	-0.0999995	0.724636	1.79307	0.100264
-0.30125	1.01025	-0.00719156	-0.0999995	0.72456	1.79302	0.100258
-0.29875	1.01018	-0.00710776	-0.0999995	0.724484	1.79297	0.100252
-0.29625	1.0101	-0.00702404	-0.0999995	0.724408	1.79291	0.100246
-0.29375	1.01002	-0.00694048	-0.0999995	0.724332	1.79286	0.10024
-0.29125	1.00995	-0.00685717	-0.0999995	0.724256	1.7928	0.100234
-0.28875	1.00987	-0.00677419	-0.0999995	0.72418	1.79275	0.100229
-0.28625	1.0098	-0.0066916	-0.0999995	0.724105	1.7927	0.100223
-0.28375	1.00972	-0.00660942	-0.0999995	0.72403	1.79264	0.100218
-0.28125	1.00965	-0.00652768	-0.0999995	0.723955	1.79259	0.100212
-0.27875	1.00957	-0.00644634	-0.0999995	0.723881	1.79254	0.100207
-0.27625	1.0095	-0.00636536	-0.0999995	0.723807	1.79249	0.100202
-0.27375	1.00943	-0.00628466	-0.0999995	0.723733	1.79243	0.100197
-0.27125	1.00935	-0.00620418	-0.0999995	0.72366	1.79238	0.100192
-0.26875	1.00928	-0.00612382	-0.0999995	0.723586	1.79233	0.100187
-0.26625	1.00921	-0.00604352	-0.0999995	0.723513	1.79228	0.100182
-0.26375	1.00913	-0.00596324	-0.0999995	0.723439	1.79223	0.100177
-0.26125	1.00906	-0.00588291	-0.0999995	0.723366	1.79217	0.100172
-0.25875	1.00899	-0.00580253	-0.0999995	0.723292	1.79212	0.100168
-0.25625	1.00891	-0.00572206	-0.0999995	0.723218	1.79207	0.100163
-0.25375	1.00884	-0.00564156	-0.0999995	0.723144	1.79202	0.100158
-0.25125	1.00877	-0.00556107	-0.0999995	0.72307	1.79197	0.100154
-0.24875	1.00869	-0.0054807	-0.0999995	0.722996	1.79191	0.10015
-0.24625	1.00862	-0.00540056	-0.0999995	0.722922	1.79186	0.100145
-0.24375	1.00855	-0.00532075	-0.0999995	0.722848	1.79181	0.100141
-0.24125	1.00847	-0.00524137	-0.0999995	0.722774	1.79176	0.100137
-0.23875	1.0084	-0.0051625	-0.0999995	0.722701	1.7917	0.100133
-0.23625	1.00833	-0.0050842	-0.0999995	0.722629	1.79165	0.100129
-0.23375	1.00825	-0.00500648	-0.0999995	0.722556	1.7916	0.100125
-0.23125	1.00818	-0.00492934	-0.0999995	0.722485	1.79155	0.100121
-0.22875	1.00811	-0.00485272	-0.0999995	0.722414	1.7915	0.100117
-0.22625	1.00804	-0.00477654	-0.0999995	0.722343	1.79145	0.100114
-0.22375	1.00797	-0.00470069	-0.0999995	0.722272	1.7914	0.10011
-0.22125	1.0079	-0.00462509	-0.0999995	0.722202	1.79135	0.100106
-0.21875	1.00783	-0.00454962	-0.0999995	0.722131	1.7913	0.100103
-0.21625	1.00776	-0.00447424	-0.0999995	0.722061	1.79125	0.1001
-0.21375	1.00769	-0.00439889	-0.0999995	0.72199	1.7912	0.100096
-0.21125	1.00762	-0.00432354	-0.0999995	0.72192	1.79115	0.100093
-0.20875	1.00755	-0.00424821	-0.0999995	0.721849	1.7911	0.10009
-0.20625	1.00748	-0.00417297	-0.0999995	0.721778	1.79105	0.100087
-0.20375	1.00741	-0.00409789	-0.0999995	0.721707	1.791	0.100083
-0.20125	1.00734	-0.00402309	-0.0999995	0.721637	1.79095	0.10008
-0.19875	1.00727	-0.00394865	-0.0999996	0.721566	1.7909	0.100077
-0.19625	1.0072	-0.00387464	-0.0999996	0.721496	1.79085	0.100075
-0.19375	1.00713	-0.00380114	-0.0999996	0.721426	1.7908	0.100072
-0.19125	1.00706	-0.00372821	-0.0999996	0.721357	1.79075	0.100069
-0.18875	1.00699	-0.00365592	-0.0999996	0.721288	1.7907	0.100066
-0.18625	1.00692	-0.00358431	-0.0999996	0.721219	1.79065	0.100064
-0.18375	1.00685	-0.00351342	-0.0999996	0.721151	1.79061	0.100061
-0.18125	1.00679	-0.00344326	-0.0999996	0.721084	1.79056	0.100059
-0.17875	1.00672	-0.0033738	-0.0999996	0.721017	1.79051	0.100056
-0.17625	1.00665	-0.00330499	-0.0999995	0.720951	1.79046	0.100054
-0.17375	1.00659	-0.00323674	-0.0999994	0.720885	1.79042	0.100052
-0.17125	1.00652	-0.00316896	-0.0999993	0.720819	1.79037	0.100049
