x	rho	u	v	p	e	uMax
-0.2715	1.02379	-0.0182028	-0.0935801	0.738695	1.80383	0.0953341
-0.2705	1.02377	-0.018209	-0.0934755	0.738696	1.80387	0.0952325
-0.2695	1.02375	-0.0182152	-0.0933694	0.738697	1.8039	0.0951296
-0.2685	1.02373	-0.0182212	-0.093262	0.738698	1.80394	0.0950253
-0.2675	1.02371	-0.0182272	-0.0931532	0.738699	1.80398	0.0949197
-0.2665	1.02369	-0.0182332	-0.093043	0.7387	1.80402	0.0948127
-0.2655	1.02366	-0.018239	-0.0929314	0.738701	1.80406	0.0947043
-0.2645	1.02364	-0.0182448	-0.0928183	0.738702	1.80411	0.0945945
-0.2635	1.02362	-0.0182505	-0.0927038	0.738703	1.80415	0.0944832
-0.2625	1.02359	-0.0182561	-0.0925879	0.738703	1.8042	0.0943706
-0.2615	1.02357	-0.0182617	-0.0924705	0.738704	1.80424	0.0942565
-0.2605	1.02354	-0.0182671	-0.0923516	0.738705	1.80429	0.0941409
-0.2595	1.02351	-0.0182725	-0.0922313	0.738706	1.80434	0.0940239
-0.2585	1.02348	-0.0182777	-0.0921094	0.738707	1.8044	0.0939054
-0.2575	1.02345	-0.0182829	-0.091986	0.738708	1.80445	0.0937854
-0.2565	1.02342	-0.0182879	-0.0918611	0.738709	1.80451	0.0936639
-0.2555	1.02339	-0.0182929	-0.0917347	0.73871	1.80457	0.0935408
-0.2545	1.02336	-0.0182977	-0.0916068	0.738711	1.80463	0.0934163
-0.2535	1.02332	-0.0183025	-0.0914772	0.738712	1.80469	0.0932902
-0.2525	1.02329	-0.0183071	-0.0913462	0.738713	1.80475	0.0931626
-0.2515	1.02325	-0.0183116	-0.0912135	0.738715	1.80482	0.0930334
-0.2505	1.02321	-0.018316	-0.0910792	0.738716	1.80489	0.0929027
-0.2495	1.02317	-0.0183202	-0.0909434	0.738717	1.80496	0.0927703
-0.2485	1.02313	-0.0183244	-0.0908059	0.738718	1.80504	0.0926364
-0.2475	1.02309	-0.0183284	-0.0906669	0.738719	1.80511	0.0925009
-0.2465	1.02305	-0.0183322	-0.0905262	0.73872	1.80519	0.0923637
-0.2455	1.02301	-0.0183359	-0.0903838	0.738721	1.80527	0.0922249
-0.2445	1.02296	-0.0183395	-0.0902398	0.738723	1.80536	0.0920845
-0.2435	1.02291	-0.0183429	-0.0900941	0.738724	1.80544	0.0919424
-0.2425	1.02286	-0.0183462	-0.0899467	0.738725	1.80553	0.0917987
-0.2415	1.02281	-0.0183493	-0.0897977	0.738726	1.80562	0.0916533
-0.2405	1.02276	-0.0183522	-0.089647	0.738728	1.80572	0.0915062
-0.2395	1.02271	-0.018355	-0.0894945	0.738729	1.80582	0.0913574
-0.2385	1.02265	-0.0183576	-0.0893403	0.73873	1.80592	0.0912069
-0.2375	1.02259	-0.01836	-0.0891844	0.738732	1.80603	0.0910547
-0.2365	1.02253	-0.0183623	-0.0890268	0.738733	1.80613	0.0909007
-0.2355	1.02247	-0.0183643	-0.0888674	0.738735	1.80625	0.090745
-0.2345	1.02241	-0.0183662	-0.0887062	0.738736	1.80636	0.0905876
-0.2335	1.02234	-0.0183678	-0.0885433	0.738738	1.80648	0.0904284
-0.2325	1.02228	-0.0183692	-0.0883785	0.738739	1.8066	0.0902674
-0.2315	1.02221	-0.0183705	-0.088212	0.738741	1.80673	0.0901046
-0.2305	1.02213	-0.0183716	-0.0880437	0.738742	1.80686	0.08994
-0.2295	1.02206	-0.0183723	-0.0878736	0.738744	1.807	0.0897737
-0.2285	1.02198	-0.0183729	-0.0877016	0.738746	1.80714	0.0896055
-0.2275	1.0219	-0.0183732	-0.0875278	0.738748	1.80728	0.0894354
-0.2265	1.02182	-0.0183733	-0.0873522	0.738749	1.80743	0.0892636
-0.2255	1.02174	-0.0183731	-0.0871747	0.738751	1.80758	0.0890899
-0.2245	1.02165	-0.0183727	-0.0869954	0.738753	1.80774	0.0889143
-0.2235	1.02156	-0.018372	-0.0868142	0.738755	1.8079	0.0887369
-0.2225	1.02147	-0.0183711	-0.0866311	0.738757	1.80807	0.0885575
-0.2215	1.02138	-0.0183698	-0.0864461	0.738759	1.80825	0.0883763
-0.2205	1.02128	-0.0183683	-0.0862592	0.738761	1.80842	0.0881932
-0.2195	1.02118	-0.0183665	-0.0860704	0.738764	1.80861	0.0880082
-0.2185	1.02107	-0.0183644	-0.0858797	0.738766	1.8088	0.0878212
-0.2175	1.02097	-0.018362	-0.085687	0.738768	1.80899	0.0876324
-0.2165	1.02086	-0.0183593	-0.0854924	0.738771	1.80919	0.0874415
-0.2155	1.02074	-0.0183562	-0.0852959	0.738773	1.8094	0.0872488
-0.2145	1.02063	-0.0183528	-0.0850975	0.738775	1.80961	0.087054
-0.2135	1.0205	-0.0183491	-0.084897	0.738778	1.80983	0.0868573
-0.2125	1.02038	-0.018345	-0.0846946	0.738781	1.81006	0.0866586
-0.2115	1.02025	-0.0183406	-0.0844903	0.738783	1.8103	0.086458
-0.2105	1.02012	-0.0183358	-0.0842839	0.738786	1.81054	0.0862553
-0.2095	1.01999	-0.0183307	-0.0840755	0.738789	1.81078	0.0860506
-0.2085	1.01985	-0.0183251	-0.0838652	0.738792	1.81104	0.0858439
-0.2075	1.0197	-0.0183192	-0.0836528	0.738795	1.8113	0.0856352
-0.2065	1.01955	-0.0183128	-0.0834385	0.738798	1.81157	0.0854244
-0.2055	1.0194	-0.0183061	-0.0832221	0.738801	1.81185	0.0852116
-0.2045	1.01925	-0.0182989	-0.0830036	0.738804	1.81214	0.0849968
-0.2035	1.01908	-0.0182913	-0.0827832	0.738808	1.81243	0.0847799
-0.2025	1.01892	-0.0182832	-0.0825607	0.738811	1.81273	0.0845609
-0.2015	1.01875	-0.0182747	-0.0823361	0.738815	1.81305	0.0843398
-0.2005	1.01857	-0.0182658	-0.0821095	0.738818	1.81337	0.0841167
-0.1995	1.01839	-0.0182563	-0.0818809	0.738822	1.8137	0.0838914
-0.1985	1.01821	-0.0182464	-0.0816501	0.738826	1.81404	0.083664
-0.1975	1.01802	-0.018236	-0.0814173	0.73883	1.81439	0.0834346
-0.1965	1.01782	-0.0182251	-0.0811824	0.738834	1.81475	0.083203
-0.1955	1.01762	-0.0182136	-0.0809454	0.738838	1.81512	0.0829693
-0.1945	1.01741	-0.0182016	-0.0807064	0.738842	1.8155	0.0827334
-0.1935	1.0172	-0.0181891	-0.0804652	0.738846	1.81589	0.0824954
-0.1925	1.01698	-0.0181761	-0.080222	0.738851	1.81629	0.0822553
-0.1915	1.01675	-0.0181624	-0.0799766	0.738855	1.8167	0.082013
-0.1905	1.01652	-0.0181482	-0.0797291	0.73886	1.81713	0.0817685
-0.1895	1.01628	-0.0181334	-0.0794795	0.738864	1.81757	0.0815219
-0.1885	1.01604	-0.018118	-0.0792278	0.738869	1.81802	0.081273
-0.1875	1.01579	-0.018102	-0.078974	0.738874	1.81848	0.081022
-0.1865	1.01553	-0.0180854	-0.078718	0.738879	1.81895	0.0807688
-0.1855	1.01526	-0.0180681	-0.0784599	0.738884	1.81944	0.0805134
-0.1845	1.01499	-0.0180501	-0.0781997	0.738889	1.81994	0.0802558
-0.1835	1.01471	-0.0180315	-0.0779373	0.738895	1.82045	0.079996
-0.1825	1.01443	-0.0180123	-0.0776728	0.7389	1.82098	0.0797339
-0.1815	1.01413	-0.0179923	-0.0774061	0.738906	1.82152	0.0794697
-0.1805	1.01383	-0.0179716	-0.0771373	0.738912	1.82208	0.0792032
-0.1795	1.01352	-0.0179502	-0.0768664	0.738918	1.82265	0.0789344
-0.1785	1.0132	-0.0179281	-0.0765932	0.738924	1.82324	0.0786635
-0.1775	1.01287	-0.0179052	-0.076318	0.73893	1.82384	0.0783902
-0.1765	1.01254	-0.0178815	-0.0760405	0.738936	1.82446	0.0781147
-0.1755	1.0122	-0.0178571	-0.075761	0.738942	1.8251	0.077837
-0.1745	1.01184	-0.0178319	-0.0754792	0.738949	1.82575	0.077557
-0.1735	1.01148	-0.0178058	-0.0751953	0.738956	1.82642	0.0772747
-0.1725	1.01111	-0.017779	-0.0749092	0.738962	1.8271	0.0769902
-0.1715	1.01073	-0.0177513	-0.074621	0.738969	1.82781	0.0767033
-0.1705	1.01034	-0.0177227	-0.0743306	0.738976	1.82853	0.0764142
-0.1695	1.00994	-0.0176933	-0.074038	0.738984	1.82927	0.0761228
-0.1685	1.00953	-0.017663	-0.0737433	0.738991	1.83003	0.0758291
-0.1675	1.00911	-0.0176318	-0.0734463	0.738998	1.83081	0.0755331
-0.1665	1.00868	-0.0175997	-0.0731473	0.739006	1.83161	0.0752348
-0.1655	1.00824	-0.0175667	-0.072846	0.739014	1.83243	0.0749342
-0.1645	1.00779	-0.0175327	-0.0725426	0.739022	1.83327	0.0746313
-0.1635	1.00733	-0.0174978	-0.072237	0.73903	1.83413	0.0743261
-0.1625	1.00686	-0.0174619	-0.0719293	0.739038	1.83501	0.0740185
-0.1615	1.00637	-0.017425	-0.0716194	0.739046	1.83592	0.0737087
-0.1605	1.00587	-0.0173871	-0.0713073	0.739054	1.83685	0.0733965
-0.1595	1.00537	-0.0173482	-0.0709931	0.739063	1.8378	0.073082
-0.1585	1.00485	-0.0173082	-0.0706767	0.739072	1.83877	0.0727652
-0.1575	1.00431	-0.0172672	-0.0703581	0.73908	1.83976	0.072446
-0.1565	1.00377	-0.0172251	-0.0700374	0.739089	1.84078	0.0721245
-0.1555	1.00321	-0.0171819	-0.0697146	0.739098	1.84183	0.0718007
-0.1545	1.00264	-0.0171377	-0.0693896	0.739108	1.8429	0.0714746
