x	rho	u	v	p	e	uMax
-0.30625	1.00899	-0.00639611	-0.0999996	0.723291	1.79212	0.100204
-0.30375	1.0089	-0.00629854	-0.0999996	0.723201	1.79206	0.100198
-0.30125	1.00881	-0.00620093	-0.0999996	0.72311	1.79199	0.100192
-0.29875	1.00872	-0.00610345	-0.0999996	0.72302	1.79193	0.100186
-0.29625	1.00863	-0.00600626	-0.0999996	0.72293	1.79187	0.10018
-0.29375	1.00854	-0.0059095	-0.0999996	0.72284	1.7918	0.100174
-0.29125	1.00845	-0.00581326	-0.0999996	0.72275	1.79174	0.100168
-0.28875	1.00836	-0.00571767	-0.0999996	0.722661	1.79168	0.100163
-0.28625	1.00827	-0.00562276	-0.0999996	0.722573	1.79161	0.100158
-0.28375	1.00818	-0.00552857	-0.0999996	0.722485	1.79155	0.100152
-0.28125	1.0081	-0.00543506	-0.0999996	0.722398	1.79149	0.100147
-0.27875	1.00801	-0.00534218	-0.0999996	0.722312	1.79143	0.100142
-0.27625	1.00793	-0.00524984	-0.0999996	0.722226	1.79137	0.100137
-0.27375	1.00784	-0.00515791	-0.0999996	0.72214	1.79131	0.100133
-0.27125	1.00775	-0.00506629	-0.0999996	0.722055	1.79125	0.100128
-0.26875	1.00767	-0.00497484	-0.0999996	0.72197	1.79119	0.100123
-0.26625	1.00758	-0.00488349	-0.0999996	0.721885	1.79113	0.100119
-0.26375	1.0075	-0.00479211	-0.0999996	0.721799	1.79107	0.100114
-0.26125	1.00741	-0.00470063	-0.0999996	0.721714	1.79101	0.10011
-0.25875	1.00733	-0.00460891	-0.0999996	0.721628	1.79094	0.100106
-0.25625	1.00724	-0.00451688	-0.0999996	0.721542	1.79088	0.100102
-0.25375	1.00716	-0.00442451	-0.0999996	0.721456	1.79082	0.100097
-0.25125	1.00707	-0.00433195	-0.0999996	0.721369	1.79076	0.100093
-0.24875	1.00698	-0.00423954	-0.0999996	0.721282	1.7907	0.100089
-0.24625	1.0069	-0.00414763	-0.0999996	0.721196	1.79064	0.100086
-0.24375	1.00681	-0.00405648	-0.0999996	0.72111	1.79058	0.100082
-0.24125	1.00673	-0.00396634	-0.0999996	0.721025	1.79052	0.100078
-0.23875	1.00664	-0.00387736	-0.0999997	0.720941	1.79046	0.100075
-0.23625	1.00656	-0.00378965	-0.0999997	0.720858	1.7904	0.100071
-0.23375	1.00648	-0.00370322	-0.0999997	0.720777	1.79034	0.100068
-0.23125	1.0064	-0.003618	-0.0999997	0.720696	1.79028	0.100065
-0.22875	1.00632	-0.00353385	-0.0999997	0.720617	1.79023	0.100062
-0.22625	1.00624	-0.00345057	-0.0999997	0.720538	1.79017	0.100059
-0.22375	1.00616	-0.00336794	-0.0999997	0.72046	1.79012	0.100056
-0.22125	1.00609	-0.00328574	-0.0999997	0.720383	1.79006	0.100054
-0.21875	1.00601	-0.00320375	-0.0999997	0.720305	1.79001	0.100051
-0.21625	1.00593	-0.00312184	-0.0999997	0.720228	1.78995	0.100048
-0.21375	1.00585	-0.00303982	-0.0999997	0.72015	1.7899	0.100046
-0.21125	1.00578	-0.00295752	-0.0999997	0.720072	1.78984	0.100043
-0.20875	1.0057	-0.00287478	-0.0999997	0.719994	1.78978	0.100041
-0.20625	1.00562	-0.00279149	-0.0999997	0.719915	1.78973	0.100039
-0.20375	1.00554	-0.00270766	-0.0999997	0.719835	1.78967	0.100036
-0.20125	1.00546	-0.00262347	-0.0999997	0.719754	1.78961	0.100034
-0.19875	1.00538	-0.00253942	-0.0999997	0.719674	1.78956	0.100032
-0.19625	1.0053	-0.00245602	-0.0999997	0.719594	1.7895	0.10003
-0.19375	1.00522	-0.00237364	-0.0999997	0.719514	1.78944	0.100028
-0.19125	1.00514	-0.00229264	-0.0999997	0.719436	1.78939	0.100026
-0.18875	1.00507	-0.00221331	-0.0999997	0.71936	1.78933	0.100024
-0.18625	1.00499	-0.00213584	-0.0999996	0.719285	1.78928	0.100022
-0.18375	1.00492	-0.0020603	-0.0999996	0.719212	1.78923	0.100021
-0.18125	1.00485	-0.00198664	-0.0999995	0.719141	1.78918	0.100019
-0.17875	1.00478	-0.00191468	-0.0999993	0.719071	1.78913	0.100018
-0.17625	1.00471	-0.00184414	-0.099999	0.719002	1.78908	0.100016
-0.17375	1.00464	-0.00177466	-0.0999986	0.718935	1.78903	0.100014
-0.17125	1.00457	-0.00170588	-0.0999981	0.718868	1.78898	0.100013
-0.16875	1.00451	-0.00163748	-0.0999974	0.718801	1.78894	0.100011
-0.16625	1.00444	-0.00156919	-0.0999964	0.718734	1.78889	0.100009
-0.16375	1.00438	-0.00150074	-0.0999952	0.718667	1.78884	0.100006
-0.16125	1.00431	-0.00143186	-0.0999936	0.718599	1.78879	0.100004
-0.15875	1.00424	-0.00136237	-0.0999915	0.71853	1.78874	0.100001
-0.15625	1.00417	-0.00129223	-0.0999888	0.718461	1.78869	0.0999972
-0.15375	1.0041	-0.00122166	-0.0999853	0.71839	1.78864	0.0999928
-0.15125	1.00403	-0.00115126	-0.0999809	0.71832	1.78859	0.0999875
-0.14875	1.00396	-0.00108169	-0.0999752	0.71825	1.78855	0.0999811
-0.14625	1.00389	-0.00101338	-0.099968	0.71818	1.7885	0.0999732
-0.14375	1.00382	-0.000946666	-0.099959	0.718112	1.78845	0.0999635
-0.14125	1.00375	-0.000881816	-0.0999476	0.718045	1.7884	0.0999515
-0.13875	1.00369	-0.000818989	-0.0999335	0.71798	1.78836	0.0999369
-0.13625	1.00362	-0.000758254	-0.099916	0.717917	1.78831	0.0999189
-0.13375	1.00356	-0.000699596	-0.0998946	0.717855	1.78827	0.099897
-0.13125	1.0035	-0.000642966	-0.0998684	0.717794	1.78823	0.0998704
-0.12875	1.00344	-0.000588352	-0.0998366	0.717736	1.78819	0.0998383
-0.12625	1.00338	-0.000535797	-0.0997982	0.717678	1.78815	0.0997997
-0.12375	1.00332	-0.000485241	-0.0997522	0.717622	1.78812	0.0997534
-0.12125	1.00326	-0.000436469	-0.0996974	0.717567	1.78809	0.0996983
-0.11875	1.0032	-0.000389109	-0.0996324	0.717512	1.78806	0.0996331
-0.11625	1.00313	-0.000342614	-0.0995558	0.717456	1.78805	0.0995564
-0.11375	1.00305	-0.000296353	-0.0994661	0.717401	1.78804	0.0994665
-0.11125	1.00297	-0.000249681	-0.0993618	0.717344	1.78805	0.0993621
-0.10875	1.00287	-0.000201757	-0.0992411	0.717286	1.78809	0.0992413
-0.10625	1.00275	-0.000151571	-0.0991025	0.717228	1.78816	0.0991026
-0.10375	1.00261	-9.82757e-05	-0.0989442	0.717171	1.78825	0.0989443
-0.10125	1.00247	-4.28286e-05	-0.0987648	0.717113	1.78836	0.0987648
-0.09875	1.00232	1.3078e-05	-0.0985629	0.717053	1.78848	0.0985629
-0.09625	1.00217	6.87832e-05	-0.0983377	0.716994	1.7886	0.0983377
-0.09375	1.00201	0.000125852	-0.0980889	0.716934	1.78873	0.098089
-0.09125	1.00183	0.000187957	-0.097817	0.716872	1.78891	0.0978172
-0.08875	1.00154	0.00025839	-0.0975228	0.716795	1.78923	0.0975232
-0.08625	1.00101	0.000338385	-0.0972053	0.716685	1.7899	0.0972059
-0.08375	0.999889	0.000454703	-0.0968624	0.716525	1.79151	0.0968634
-0.08125	0.997473	0.000702777	-0.0964981	0.716357	1.79543	0.0965006
-0.07875	0.992053	0.00122512	-0.0961642	0.716008	1.80436	0.0961721
-0.07625	0.980959	0.00183294	-0.0959353	0.715384	1.82318	0.0959528
-0.07375	0.961549	0.00240671	-0.0958377	0.714864	1.85863	0.095868
-0.07125	0.932638	0.00321967	-0.0958642	0.71482	1.91613	0.0959182
-0.06875	0.896048	0.00449692	-0.0959595	0.714965	1.99477	0.0960648
-0.06625	0.857248	0.0061218	-0.095978	0.715039	2.08528	0.0961731
-0.06375	0.821836	0.00802274	-0.0957988	0.715176	2.17554	0.0961341
-0.06125	0.792221	0.0101038	-0.0953823	0.715258	2.25713	0.095916
-0.05875	0.768835	0.0121507	-0.0946826	0.71516	2.32547	0.0954591
-0.05625	0.751365	0.0138793	-0.0936804	0.714884	2.37862	0.094703
-0.05375	0.739218	0.015148	-0.0923771	0.714536	2.41653	0.0936108
-0.05125	0.731907	0.0162638	-0.090821	0.714486	2.44049	0.0922657
-0.04875	0.72894	0.0178356	-0.0890813	0.71497	2.45209	0.0908493
-0.04625	0.728984	0.0195389	-0.0873116	0.714569	2.45057	0.0894711
-0.04375	0.73182	0.0194917	-0.0852976	0.713277	2.43665	0.0874963
-0.04125	0.73859	0.0184743	-0.0827409	0.713324	2.41448	0.0847783
-0.03875	0.748291	0.0173596	-0.0796584	0.713648	2.38426	0.081528
-0.03625	0.760117	0.0163636	-0.0761289	0.713773	2.34758	0.0778677
-0.03375	0.773658	0.0152683	-0.0721924	0.713845	2.30672	0.0737894
-0.03125	0.788425	0.0140613	-0.0678837	0.713952	2.26385	0.0693247
-0.02875	0.803852	0.0128461	-0.0632452	0.714142	2.221	0.0645366
-0.02625	0.819263	0.011737	-0.0583364	0.714341	2.17983	0.0595054
-0.02375	0.834026	0.0106353	-0.0532053	0.714471	2.14163	0.0542578
-0.02125	0.847666	0.0094877	-0.0478742	0.714593	2.10753	0.0488053
-0.01875	0.859742	0.0082812	-0.0423561	0.714712	2.07827	0.0431581
-0.01625	0.869938	0.00701904	-0.0366573	0.714825	2.05424	0.0373232
-0.01375	0.878085	0.00570756	-0.0307828	0.714924	2.03546	0.0313075
-0.01125	0.884176	0.00435259	-0.024742	0.715003	2.02166	0.0251219
-0.00875	0.888342	0.00295876	-0.0185545	0.715059	2.01234	0.0187889
-0.00625	0.890847	0.00153184	-0.0122575	0.715094	2.00678	0.0123529
-0.00375	0.892057	8.27332e-05	-0.00592548	0.715112	2.00411	0.00592605
-0.00125	0.892418	-0.00136922	0.000346892	0.715117	2.00331	0.00141248
0.00125	0.892286	-0.00279311	0.00647119	0.715119	2.00362	0.00704825
0.00375	0.8914	-0.00414024	0.0124144	0.715153	2.0057	0.0130866
0.00625	0.888008	-0.00537215	0.0181726	0.715163	2.01339	0.01895
0.00875	0.880651	-0.006486	0.0237964	0.715071	2.02995	0.0246644
0.01125	0.869713	-0.0076689	0.029313	0.714914	2.05503	0.0302996
0.01375	0.856096	-0.00891058	0.0347291	0.714774	2.08731	0.035854
0.01625	0.840593	-0.0101891	0.0400336	0.714654	2.12545	0.0413099
0.01875	0.823931	-0.0115435	0.0452049	0.714497	2.16795	0.0466555
0.02125	0.806866	-0.0130394	0.0502065	0.714311	2.21323	0.0518721
0.02375	0.79019	-0.0145904	0.0549935	0.714182	2.25953	0.056896
0.02625	0.774563	-0.0160592	0.0595298	0.714115	2.3049	0.0616578
0.02875	0.760473	-0.0174448	0.0637904	0.71403	2.34732	0.0661327
0.03125	0.748346	-0.0187683	0.0677559	0.713862	2.3848	0.0703072
0.03375	0.738689	-0.019939	0.0714136	0.713772	2.41567	0.0741449
0.03625	0.732146	-0.0205327	0.0747599	0.714194	2.4387	0.0775283
0.03875	0.729166	-0.0197854	0.0778371	0.715232	2.45223	0.0803124
0.04125	0.729181	-0.0179712	0.0808236	0.715274	2.45232	0.0827975
0.04375	0.732665	-0.0174125	0.0836007	0.714278	2.43726	0.0853948
0.04625	0.741375	-0.0173444	0.0857631	0.714492	2.40935	0.0874994
0.04875	0.754873	-0.0164896	0.0873478	0.715066	2.36817	0.0888906
0.05125	0.772413	-0.0149901	0.0885551	0.715393	2.31545	0.0898148
0.05375	0.793291	-0.013331	0.0894865	0.71563	2.25526	0.090474
0.05625	0.816521	-0.0115649	0.0902199	0.715859	2.1918	0.0909581
0.05875	0.841074	-0.00967175	0.0908056	0.716168	2.12873	0.0913192
0.06125	0.865682	-0.00762688	0.0913106	0.716429	2.06897	0.0916286
0.06375	0.889159	-0.00575165	0.091792	0.716543	2.01466	0.091972
0.06625	0.910672	-0.00422247	0.0922635	0.716607	1.96725	0.0923601
0.06875	0.929625	-0.00305019	0.0927339	0.716653	1.92726	0.092784
0.07125	0.945732	-0.00219694	0.0932068	0.7167	1.89456	0.0932327
0.07375	0.958991	-0.00160086	0.0936817	0.71676	1.86853	0.0936954
0.07625	0.969613	-0.00119553	0.0941554	0.716835	1.84825	0.094163
0.07875	0.977936	-0.000922695	0.0946229	0.716922	1.83274	0.0946274
0.08125	0.984342	-0.0007375	0.0950793	0.717015	1.82105	0.0950822
0.08375	0.989209	-0.0006084	0.0955197	0.717109	1.81233	0.0955216
0.08625	0.992871	-0.000514585	0.0959402	0.7172	1.80587	0.0959416
0.08875	0.99561	-0.000442806	0.0963379	0.717286	1.80112	0.096339
0.09125	0.997651	-0.000384661	0.0967108	0.717366	1.79764	0.0967115
0.09375	0.999171	-0.000334635	0.0970576	0.717441	1.79509	0.0970582
0.09625	1.0003	-0.000288915	0.0973779	0.717512	1.79323	0.0973784
0.09875	1.00115	-0.000244852	0.097672	0.717581	1.79188	0.0976723
0.10125	1.0018	-0.000200728	0.0979403	0.717648	1.79091	0.0979405
0.10375	1.00228	-0.000155331	0.0981839	0.717715	1.7902	0.098184
0.10625	1.00266	-0.00010775	0.098404	0.717783	1.7897	0.098404
0.10875	1.00295	-5.75137e-05	0.0986018	0.717851	1.78934	0.0986018
0.11125	1.00319	-4.55644e-06	0.098779	0.717921	1.7891	0.098779
0.11375	1.00338	5.08613e-05	0.0989369	0.717991	1.78893	0.0989369
0.11625	1.00354	0.000108249	0.0990772	0.718062	1.78882	0.0990772
0.11875	1.00367	0.00016698	0.0992013	0.718133	1.78876	0.0992014
0.12125	1.00379	0.000226419	0.0993106	0.718203	1.78873	0.0993109
0.12375	1.00389	0.000285946	0.0994067	0.718272	1.78871	0.0994072
0.12625	1.00399	0.000345139	0.0994909	0.718339	1.78872	0.0994915
0.12875	1.00407	0.000403805	0.0995642	0.718406	1.78873	0.0995651
0.13125	1.00415	0.000461887	0.0996281	0.71847	1.78876	0.0996291
0.13375	1.00422	0.000519434	0.0996834	0.718534	1.78879	0.0996847
0.13625	1.00429	0.000576583	0.0997312	0.718596	1.78882	0.0997328
0.13875	1.00435	0.000633547	0.0997724	0.718657	1.78885	0.0997744
0.14125	1.00442	0.000690611	0.0998077	0.718718	1.78889	0.0998101
0.14375	1.00448	0.000748164	0.099838	0.718779	1.78893	0.0998408
0.14625	1.00454	0.000806637	0.0998639	0.71884	1.78897	0.0998672
0.14875	1.00461	0.0008664	0.099886	0.718902	1.78901	0.0998897
0.15125	1.00467	0.000927722	0.0999047	0.718965	1.78906	0.099909
0.15375	1.00474	0.000990884	0.0999206	0.71903	1.7891	0.0999255
0.15625	1.0048	0.00105612	0.0999339	0.719096	1.78915	0.0999395
0.15875	1.00487	0.00112355	0.0999452	0.719164	1.7892	0.0999515
0.16125	1.00494	0.00119318	0.0999546	0.719234	1.78925	0.0999618
0.16375	1.00501	0.00126489	0.0999625	0.719306	1.7893	0.0999706
0.16625	1.00509	0.00133844	0.0999691	0.719379	1.78935	0.0999781
0.16875	1.00516	0.0014135	0.0999746	0.719453	1.7894	0.0999846
0.17125	1.00523	0.00148965	0.0999792	0.719528	1.78945	0.0999903
0.17375	1.00531	0.00156646	0.099983	0.719603	1.78951	0.0999952
0.17625	1.00538	0.00164348	0.0999861	0.719678	1.78956	0.0999996
0.17875	1.00546	0.0017204	0.0999887	0.719753	1.78961	0.100003
0.18125	1.00553	0.00179713	0.0999908	0.719827	1.78967	0.100007
0.18375	1.00561	0.00187368	0.0999925	0.7199	1.78972	0.10001
0.18625	1.00568	0.00195009	0.0999939	0.719974	1.78977	0.100013
0.18875	1.00575	0.00202646	0.0999951	0.720047	1.78982	0.100016
0.19125	1.00582	0.00210292	0.099996	0.72012	1.78987	0.100018
0.19375	1.0059	0.0021796	0.0999968	0.720193	1.78993	0.100021
0.19625	1.00597	0.00225671	0.0999974	0.720266	1.78998	0.100023
0.19875	1.00604	0.00233446	0.0999979	0.720339	1.79003	0.100025
0.20125	1.00612	0.00241307	0.0999983	0.720414	1.79008	0.100027
0.20375	1.00619	0.00249276	0.0999986	0.720489	1.79014	0.10003
0.20625	1.00627	0.00257367	0.0999988	0.720565	1.79019	0.100032
0.20875	1.00635	0.00265589	0.099999	0.720642	1.79025	0.100034
0.21125	1.00642	0.00273942	0.0999992	0.720721	1.7903	0.100037
0.21375	1.0065	0.00282418	0.0999993	0.7208	1.79036	0.100039
0.21625	1.00658	0.00291003	0.0999994	0.720881	1.79041	0.100042
0.21875	1.00666	0.00299676	0.0999994	0.720962	1.79047	0.100044
0.22125	1.00675	0.00308411	0.0999995	0.721044	1.79053	0.100047
0.22375	1.00683	0.0031718	0.0999995	0.721125	1.79059	0.10005
0.22625	1.00691	0.00325957	0.0999996	0.721207	1.79065	0.100053
0.22875	1.00699	0.00334726	0.0999996	0.721288	1.7907	0.100056
0.23125	1.00707	0.00343485	0.0999996	0.721369	1.79076	0.100059
0.23375	1.00715	0.00352234	0.0999996	0.72145	1.79082	0.100062
0.23625	1.00723	0.00360979	0.0999996	0.721531	1.79088	0.100065
0.23875	1.00731	0.00369724	0.0999996	0.721611	1.79093	0.100068
0.24125	1.00739	0.00378479	0.0999996	0.721692	1.79099	0.100071
0.24375	1.00747	0.00387252	0.0999996	0.721773	1.79105	0.100075
0.24625	1.00755	0.00396057	0.0999996	0.721854	1.7911	0.100078
0.24875	1.00763	0.00404909	0.0999996	0.721935	1.79116	0.100082
0.25125	1.00772	0.0041382	0.0999996	0.722017	1.79122	0.100085
0.25375	1.0078	0.00422804	0.0999996	0.722099	1.79128	0.100089
0.25625	1.00788	0.00431867	0.0999996	0.722182	1.79134	0.100093
0.25875	1.00797	0.00441013	0.0999996	0.722266	1.7914	0.100097
0.26125	1.00805	0.00450239	0.0999996	0.72235	1.79146	0.100101
0.26375	1.00813	0.00459539	0.0999996	0.722436	1.79152	0.100105
0.26625	1.00822	0.00468902	0.0999996	0.722521	1.79158	0.10011
0.26875	1.00831	0.00478313	0.0999996	0.722607	1.79164	0.100114
0.27125	1.00839	0.00487755	0.0999996	0.722693	1.7917	0.100119
0.27375	1.00848	0.00497215	0.0999996	0.72278	1.79176	0.100123
0.27625	1.00856	0.00506679	0.0999996	0.722866	1.79182	0.100128
0.27875	1.00865	0.00516142	0.0999996	0.722952	1.79188	0.100133
0.28125	1.00873	0.00525602	0.0999996	0.723038	1.79194	0.100138
0.28375	1.00882	0.00535062	0.0999996	0.723124	1.792	0.100143
0.28625	1.00891	0.00544525	0.0999996	0.72321	1.79206	0.100148
0.28875	1.00899	0.00553996	0.0999996	0.723295	1.79213	0.100153
0.29125	1.00908	0.00563481	0.0999996	0.723381	1.79219	0.100158
0.29375	1.00916	0.00572987	0.0999996	0.723467	1.79225	0.100164
0.29625	1.00925	0.00582525	0.0999996	0.723554	1.79231	0.100169
0.29875	1.00933	0.00592101	0.0999996	0.72364	1.79237	0.100175
0.30125	1.00942	0.00601723	0.0999996	0.723727	1.79243	0.10018
0.30375	1.00951	0.00611395	0.0999996	0.723815	1.79249	0.100186
0.30625	1.0096	0.00621119	0.0999996	0.723903	1.79256	0.100192
0.30875	1.00968	0.00630891	0.0999996	0.723991	1.79262	0.100198
0.31125	1.00977	0.00640708	0.0999996	0.72408	1.79268	0.100205
0.31375	1.00986	0.0065056	0.0999996	0.724169	1.79274	0.100211
0.31625	1.00995	0.00660439	0.0999996	0.724258	1.79281	0.100217
0.31875	1.01004	0.00670335	0.0999996	0.724347	1.79287	0.100224
0.32125	1.01013	0.00680237	0.0999996	0.724437	1.79293	0.100231
0.32375	1.01022	0.00690142	0.0999996	0.724526	1.793	0.100237
0.32625	1.01031	0.00700045	0.0999996	0.724615	1.79306	0.100244
0.32875	1.01039	0.0070995	0.0999996	0.724704	1.79312	0.100251
0.33125	1.01048	0.00719856	0.0999996	0.724793	1.79318	0.100258
0.33375	1.01057	0.00729768	0.0999996	0.724882	1.79325	0.100266
0.33625	1.01066	0.00739689	0.0999996	0.724971	1.79331	0.100273
0.33875	1.01075	0.00749624	0.0999996	0.72506	1.79337	0.10028
0.34125	1.01084	0.00759578	0.0999996	0.725149	1.79344	0.100288
0.34375	1.01093	0.00769557	0.0999996	0.725238	1.7935	0.100295
0.34625	1.01102	0.00779566	0.0999996	0.725328	1.79356	0.100303
0.34875	1.0111	0.00789606	0.0999996	0.725418	1.79363	0.100311
0.35125	1.01119	0.00799679	0.0999996	0.725508	1.79369	0.100319
0.35375	1.01128	0.00809781	0.0999996	0.725598	1.79375	0.100327
0.35625	1.01137	0.00819909	0.0999996	0.725689	1.79382	0.100335
0.35875	1.01146	0.00830056	0.0999996	0.725779	1.79388	0.100343
0.36125	1.01155	0.00840212	0.0999996	0.72587	1.79395	0.100352
0.36375	1.01165	0.00850368	0.0999996	0.72596	1.79401	0.10036
0.36625	1.01174	0.00860518	0.0999996	0.726051	1.79407	0.100369
0.36875	1.01183	0.00870661	0.0999996	0.726141	1.79414	0.100378
0.37125	1.01191	0.00880796	0.0999996	0.726232	1.7942	0.100387
0.37375	1.012	0.00890924	0.0999996	0.726322	1.79426	0.100396
0.37625	1.01209	0.00901047	0.0999996	0.726412	1.79433	0.100405
0.37875	1.01218	0.00911167	0.0999996	0.726502	1.79439	0.100414
0.38125	1.01227	0.00921287	0.0999996	0.726591	1.79445	0.100423
0.38375	1.01236	0.00931408	0.0999996	0.726681	1.79452	0.100432
0.38625	1.01245	0.00941534	0.0999996	0.726771	1.79458	0.100442
0.38875	1.01254	0.00951669	0.0999996	0.726861	1.79464	0.100451
0.39125	1.01263	0.00961815	0.0999996	0.726951	1.79471	0.100461
0.39375	1.01272	0.00971975	0.0999996	0.727041	1.79477	0.100471
