x	rho	u	v	p	e	uMax
-0.10125	0.953808	-0.012556	-0.0501996	0.737854	1.93397	0.051746
-0.09875	0.950233	-0.0122706	-0.0490818	0.737875	1.9413	0.0505924
-0.09625	0.94656	-0.0119772	-0.0479526	0.737895	1.94889	0.0494257
-0.09375	0.942791	-0.0116759	-0.0468121	0.737913	1.95672	0.0482462
-0.09125	0.938931	-0.0113672	-0.0456605	0.737929	1.96481	0.0470542
-0.08875	0.934986	-0.0110515	-0.0444983	0.737944	1.97314	0.0458501
-0.08625	0.930958	-0.0107292	-0.0433256	0.737956	1.98171	0.0446343
-0.08375	0.926852	-0.0104009	-0.0421427	0.737967	1.99052	0.0434072
-0.08125	0.922673	-0.0100669	-0.0409499	0.737975	1.99956	0.0421692
-0.07875	0.918428	-0.00972787	-0.0397475	0.737981	2.00882	0.0409206
-0.07625	0.914126	-0.0093843	-0.0385357	0.737985	2.01828	0.0396619
-0.07375	0.909778	-0.00903671	-0.0373149	0.737986	2.02793	0.0383936
-0.07125	0.9054	-0.00868576	-0.0360854	0.737985	2.03773	0.037116
-0.06875	0.901004	-0.0083323	-0.0348475	0.737979	2.04766	0.0358298
-0.06625	0.896598	-0.00797756	-0.0336021	0.737965	2.05768	0.0345362
-0.06375	0.892186	-0.00762338	-0.0323511	0.737941	2.06779	0.0332372
-0.06125	0.88777	-0.00727094	-0.0310958	0.737913	2.07799	0.0319345
-0.05875	0.883366	-0.00692045	-0.0298368	0.737886	2.08828	0.0306289
-0.05625	0.87899	-0.00657258	-0.0285746	0.737861	2.0986	0.0293208
-0.05375	0.87466	-0.00622766	-0.0273101	0.737836	2.10892	0.0280112
-0.05125	0.870394	-0.00588659	-0.026044	0.737809	2.11918	0.026701
-0.04875	0.866215	-0.00554981	-0.0247767	0.737779	2.12932	0.0253906
-0.04625	0.862143	-0.0052181	-0.0235084	0.737747	2.13928	0.0240806
-0.04375	0.858201	-0.0048921	-0.0222397	0.737714	2.14901	0.0227714
-0.04125	0.854412	-0.00457225	-0.0209707	0.737681	2.15845	0.0214634
-0.03875	0.850794	-0.00425882	-0.0197019	0.737648	2.16753	0.0201569
-0.03625	0.847369	-0.00395196	-0.0184333	0.737615	2.17619	0.0188522
-0.03375	0.844152	-0.00365171	-0.0171651	0.737584	2.1844	0.0175493
-0.03125	0.841159	-0.00335796	-0.0158974	0.737555	2.19208	0.0162482
-0.02875	0.838401	-0.00307053	-0.0146301	0.737528	2.19921	0.0149488
-0.02625	0.83589	-0.00278911	-0.0133631	0.737502	2.20574	0.0136511
-0.02375	0.833632	-0.00251331	-0.0120963	0.737479	2.21164	0.0123546
-0.02125	0.831632	-0.00224262	-0.0108294	0.737459	2.2169	0.0110592
-0.01875	0.829894	-0.00197639	-0.00956208	0.737443	2.2215	0.0097642
-0.01625	0.828415	-0.00171384	-0.00829392	0.737431	2.22543	0.00846914
-0.01375	0.827195	-0.00145401	-0.00702432	0.737426	2.2287	0.00717322
-0.01125	0.826225	-0.00119574	-0.00575238	0.737428	2.23132	0.00587535
-0.00875	0.825495	-0.000937776	-0.00447711	0.737437	2.23332	0.00457427
-0.00625	0.824987	-0.000679018	-0.00319741	0.73745	2.23473	0.00326871
-0.00375	0.824674	-0.000418421	-0.00191114	0.737465	2.23562	0.00195641
-0.00125	0.82452	-0.000154566	-0.000613919	0.737475	2.23607	0.000633078
0.00125	0.824474	0.000112474	0.0006932	0.737479	2.23621	0.000702265
0.00375	0.8245	0.000376277	0.00199147	0.737466	2.2361	0.00202671
0.00625	0.824643	0.000629713	0.00326231	0.737414	2.23555	0.00332253
0.00875	0.825111	0.000873582	0.00451244	0.737363	2.23413	0.00459622
0.01125	0.826011	0.0011213	0.00576466	0.737363	2.2317	0.0058727
0.01375	0.827271	0.00137277	0.00702541	0.737393	2.22839	0.00715828
0.01625	0.828839	0.00162959	0.00829139	0.737432	2.22429	0.00845002
0.01875	0.830683	0.00189237	0.00955975	0.737466	2.21946	0.00974525
0.02125	0.832779	0.00216134	0.01083	0.737496	2.21396	0.0110436
0.02375	0.835111	0.00243638	0.012102	0.737524	2.20786	0.0123448
0.02625	0.837662	0.00271754	0.0133757	0.737553	2.20122	0.0136489
0.02875	0.840415	0.00300501	0.0146509	0.737583	2.1941	0.0149559
0.03125	0.843358	0.00329896	0.0159274	0.737616	2.18654	0.0162655
0.03375	0.846476	0.00359948	0.0172051	0.737649	2.17859	0.0175776
0.03625	0.849757	0.00390655	0.0184834	0.737684	2.17028	0.0188918
0.03875	0.853192	0.00422002	0.0197621	0.737718	2.16164	0.0202077
0.04125	0.85677	0.00453966	0.0210407	0.737752	2.15271	0.0215248
0.04375	0.860479	0.00486509	0.0223186	0.737785	2.14353	0.0228427
0.04625	0.864309	0.00519588	0.0235953	0.737816	2.13412	0.0241606
0.04875	0.868247	0.00553137	0.0248703	0.737844	2.12452	0.025478
0.05125	0.872279	0.0058708	0.0261431	0.737869	2.11477	0.0267941
0.05375	0.876392	0.00621373	0.027413	0.737893	2.10492	0.0281084
0.05625	0.880575	0.00655937	0.0286794	0.737916	2.09498	0.0294199
0.05875	0.884811	0.00690727	0.0299413	0.737939	2.08502	0.0307277
0.06125	0.889089	0.00725688	0.0311981	0.73796	2.07505	0.032031
0.06375	0.893392	0.00760756	0.0324496	0.73798	2.0651	0.0333294
0.06625	0.897708	0.00795863	0.0336951	0.737996	2.05522	0.0346222
0.06875	0.90202	0.00830945	0.034934	0.738008	2.04543	0.0359087
0.07125	0.906321	0.00865903	0.0361657	0.738016	2.03575	0.0371879
0.07375	0.910601	0.0090064	0.0373896	0.738019	2.02619	0.038459
0.07625	0.914852	0.00935078	0.0386051	0.73802	2.01677	0.0397214
0.07875	0.919067	0.00969148	0.0398121	0.738018	2.00752	0.0409748
0.08125	0.923235	0.0100279	0.0410102	0.738013	1.99844	0.0422185
0.08375	0.92735	0.0103595	0.042199	0.738006	1.98956	0.0434519
0.08625	0.931403	0.0106856	0.0433781	0.737997	1.98087	0.0446748
0.08875	0.935387	0.0110058	0.0445472	0.737985	1.9724	0.0458866
0.09125	0.939295	0.0113194	0.045706	0.737971	1.96416	0.0470868
0.09375	0.943121	0.0116262	0.0468542	0.737955	1.95615	0.0482751
0.09625	0.946859	0.0119255	0.0479916	0.737937	1.94838	0.0494511
0.09875	0.950503	0.0122171	0.0491177	0.737918	1.94086	0.0506143
0.10125	0.95405	0.0125006	0.0502324	0.737897	1.93359	0.0517644
0.10375	0.957494	0.0127757	0.0513353	0.737875	1.92658	0.0529012
0.10625	0.960833	0.0130421	0.0524263	0.737851	1.91982	0.0540242
0.10875	0.964064	0.0132998	0.053505	0.737827	1.91332	0.0551332
0.11125	0.967185	0.0135484	0.0545713	0.737802	1.90709	0.056228
0.11375	0.970194	0.0137879	0.0556249	0.737777	1.9011	0.0573082
0.11625	0.973091	0.0140182	0.0566655	0.737751	1.89538	0.0583737
0.11875	0.975874	0.0142393	0.0576931	0.737725	1.88991	0.0594243
0.12125	0.978544	0.0144512	0.0587075	0.737698	1.88468	0.06046
0.12375	0.981101	0.014654	0.0597087	0.737672	1.8797	0.0614806
0.12625	0.983547	0.0148475	0.0606959	0.737646	1.87496	0.0624855
0.12875	0.985882	0.015032	0.0616693	0.73762	1.87046	0.0634749
0.13125	0.988108	0.0152077	0.0626289	0.737595	1.86618	0.0644489
0.13375	0.990227	0.0153747	0.0635746	0.73757	1.86212	0.0654072
0.13625	0.992242	0.0155331	0.0645061	0.737546	1.85828	0.06635
0.13875	0.994156	0.0156831	0.0654234	0.737522	1.85464	0.0672769
0.14125	0.995971	0.015825	0.0663264	0.737499	1.85121	0.0681881
0.14375	0.997691	0.0159589	0.0672149	0.737477	1.84796	0.0690835
0.14625	0.999317	0.0160851	0.068089	0.737455	1.8449	0.0699632
0.14875	1.00085	0.0162038	0.0689486	0.737435	1.84201	0.0708271
0.15125	1.00231	0.0163154	0.0697936	0.737415	1.83929	0.0716752
0.15375	1.00368	0.0164199	0.0706239	0.737396	1.83674	0.0725076
0.15625	1.00497	0.0165177	0.0714397	0.737378	1.83434	0.0733243
0.15875	1.00618	0.0166091	0.0722407	0.737361	1.83208	0.0741255
0.16125	1.00732	0.0166942	0.0730271	0.737344	1.82996	0.074911
0.16375	1.00839	0.0167734	0.0737989	0.737329	1.82798	0.075681
0.16625	1.0094	0.0168469	0.0745559	0.737314	1.82612	0.0764356
0.16875	1.01034	0.0169149	0.0752984	0.7373	1.82438	0.0771749
0.17125	1.01123	0.0169778	0.0760262	0.737287	1.82275	0.0778988
0.17375	1.01206	0.0170357	0.0767395	0.737275	1.82123	0.0786077
0.17625	1.01283	0.0170888	0.0774383	0.737263	1.81981	0.0793014
0.17875	1.01356	0.0171375	0.0781226	0.737252	1.81848	0.0799802
0.18125	1.01423	0.0171818	0.0787925	0.737242	1.81724	0.0806441
0.18375	1.01486	0.0172222	0.079448	0.737233	1.81609	0.0812933
0.18625	1.01545	0.0172586	0.0800894	0.737224	1.81501	0.0819278
0.18875	1.016	0.0172915	0.0807166	0.737216	1.81401	0.0825479
0.19125	1.01651	0.0173208	0.0813297	0.737208	1.81308	0.0831536
0.19375	1.01699	0.0173469	0.0819288	0.737201	1.81221	0.0837452
0.19625	1.01743	0.01737	0.0825142	0.737195	1.81141	0.0843226
0.19875	1.01784	0.0173901	0.0830857	0.737189	1.81066	0.0848861
0.20125	1.01823	0.0174075	0.0836437	0.737183	1.80997	0.0854359
0.20375	1.01858	0.0174223	0.0841882	0.737178	1.80932	0.0859721
0.20625	1.01891	0.0174347	0.0847194	0.737173	1.80873	0.0864947
0.20875	1.01922	0.0174448	0.0852373	0.737169	1.80817	0.0870041
0.21125	1.0195	0.0174528	0.0857422	0.737165	1.80766	0.0875004
0.21375	1.01976	0.0174588	0.0862342	0.737161	1.80719	0.0879838
0.21625	1.02001	0.0174629	0.0867134	0.737158	1.80675	0.0884543
0.21875	1.02023	0.0174652	0.08718	0.737155	1.80635	0.0889123
0.22125	1.02044	0.0174659	0.0876342	0.737152	1.80597	0.0893578
0.22375	1.02063	0.0174649	0.0880762	0.737149	1.80563	0.0897911
0.22625	1.0208	0.0174626	0.0885061	0.737147	1.80531	0.0902123
0.22875	1.02097	0.0174591	0.088924	0.737145	1.80502	0.0906217
0.23125	1.02112	0.0174542	0.0893302	0.737143	1.80474	0.0910195
0.23375	1.02126	0.0174481	0.0897249	0.737141	1.8045	0.0914057
0.23625	1.02138	0.017441	0.0901082	0.737139	1.80427	0.0917806
0.23875	1.0215	0.0174329	0.0904804	0.737137	1.80406	0.0921445
0.24125	1.02161	0.0174238	0.0908416	0.737136	1.80386	0.0924975
0.24375	1.02171	0.0174139	0.0911919	0.737134	1.80368	0.0928397
0.24625	1.0218	0.0174031	0.0915318	0.737133	1.80352	0.0931715
0.24875	1.02188	0.0173917	0.0918613	0.737131	1.80337	0.0934931
0.25125	1.02196	0.0173795	0.0921804	0.73713	1.80323	0.0938045
0.25375	1.02203	0.0173667	0.0924896	0.737128	1.80311	0.0941059
0.25625	1.02209	0.0173533	0.092789	0.737127	1.80299	0.0943977
0.25875	1.02215	0.0173394	0.0930788	0.737126	1.80288	0.0946801
0.26125	1.0222	0.017325	0.0933592	0.737124	1.80279	0.0949531
0.26375	1.02225	0.0173102	0.0936304	0.737123	1.8027	0.0952171
0.26625	1.02229	0.0172949	0.0938926	0.737121	1.80262	0.0954722
0.26875	1.02233	0.0172793	0.0941461	0.73712	1.80254	0.0957186
0.27125	1.02237	0.0172633	0.0943909	0.737118	1.80248	0.0959566
0.27375	1.0224	0.017247	0.0946273	0.737116	1.80241	0.0961862
0.27625	1.02243	0.0172304	0.0948556	0.737114	1.80236	0.0964078
0.27875	1.02246	0.0172135	0.0950758	0.737112	1.80231	0.0966215
0.28125	1.02248	0.0171964	0.0952882	0.73711	1.80226	0.0968275
0.28375	1.0225	0.0171791	0.0954931	0.737108	1.80222	0.097026
0.28625	1.02252	0.0171616	0.0956905	0.737106	1.80218	0.0972172
0.28875	1.02254	0.0171439	0.0958807	0.737104	1.80214	0.0974013
0.29125	1.02255	0.017126	0.0960639	0.737101	1.80211	0.0975785
0.29375	1.02257	0.017108	0.0962402	0.737099	1.80208	0.097749
0.29625	1.02258	0.0170899	0.0964099	0.737096	1.80205	0.0979129
0.29875	1.02259	0.0170716	0.0965731	0.737093	1.80202	0.0980704
0.30125	1.0226	0.0170533	0.09673	0.73709	1.802	0.0982217
0.30375	1.02261	0.0170348	0.0968808	0.737087	1.80198	0.0983671
0.30625	1.02261	0.0170162	0.0970257	0.737084	1.80196	0.0985066
0.30875	1.02262	0.0169976	0.0971649	0.737081	1.80195	0.0986404
0.31125	1.02262	0.0169789	0.0972984	0.737077	1.80193	0.0987687
0.31375	1.02262	0.0169602	0.0974266	0.737074	1.80192	0.0988918
0.31625	1.02263	0.0169413	0.0975494	0.73707	1.8019	0.0990096
0.31875	1.02263	0.0169225	0.0976672	0.737066	1.80189	0.0991225
0.32125	1.02263	0.0169036	0.0977801	0.737062	1.80188	0.0992304
0.32375	1.02263	0.0168846	0.0978882	0.737057	1.80187	0.0993337
0.32625	1.02263	0.0168656	0.0979917	0.737053	1.80186	0.0994325
0.32875	1.02263	0.0168466	0.0980907	0.737048	1.80184	0.0995269
0.33125	1.02263	0.0168275	0.0981854	0.737043	1.80183	0.099617
0.33375	1.02263	0.0168084	0.098276	0.737038	1.80182	0.099703
0.33625	1.02263	0.0167893	0.0983625	0.737033	1.80181	0.0997851
0.33875	1.02262	0.0167701	0.0984451	0.737028	1.80181	0.0998633
0.34125	1.02262	0.0167509	0.0985241	0.737023	1.8018	0.0999379
0.34375	1.02261	0.0167318	0.0985993	0.737017	1.8018	0.100009
0.34625	1.02261	0.0167126	0.0986711	0.737011	1.80179	0.100076
0.34875	1.0226	0.0166933	0.0987395	0.737005	1.80179	0.100141
0.35125	1.0226	0.0166741	0.0988046	0.736999	1.80178	0.100202
0.35375	1.02259	0.0166548	0.0988666	0.736993	1.80177	0.10026
0.35625	1.02259	0.0166355	0.0989256	0.736986	1.80177	0.100315
0.35875	1.02258	0.0166162	0.0989817	0.73698	1.80176	0.100367
0.36125	1.02258	0.0165969	0.0990349	0.736973	1.80175	0.100416
0.36375	1.02257	0.0165775	0.0990855	0.736966	1.80175	0.100463
0.36625	1.02256	0.0165582	0.0991336	0.736959	1.80174	0.100507
0.36875	1.02256	0.0165387	0.0991791	0.736952	1.80174	0.100549
0.37125	1.02255	0.0165193	0.0992222	0.736944	1.80173	0.100588
0.37375	1.02254	0.0164998	0.099263	0.736937	1.80172	0.100625
0.37625	1.02254	0.0164804	0.0993016	0.736929	1.80172	0.10066
0.37875	1.02253	0.0164608	0.0993381	0.736921	1.80171	0.100693
0.38125	1.02252	0.0164413	0.0993725	0.736913	1.80171	0.100723
0.38375	1.02251	0.0164217	0.099405	0.736904	1.8017	0.100752
0.38625	1.0225	0.0164021	0.0994356	0.736896	1.80169	0.100779
0.38875	1.0225	0.0163824	0.0994644	0.736887	1.80169	0.100805
