x	rho	u	v	p	e	uMax
-0.4995	0.999492	0.000455747	-0.1	0.713778	1.78535	0.100001
-0.4985	0.999305	0.000608921	-0.0999988	0.713593	1.78522	0.100001
-0.4975	0.999287	0.000623967	-0.0999962	0.713576	1.78521	0.0999981
-0.4965	0.999282	0.000629835	-0.099992	0.713571	1.78521	0.099994
-0.4955	0.999278	0.00063468	-0.0999863	0.713568	1.78521	0.0999883
-0.4945	0.999274	0.000639145	-0.0999793	0.713564	1.78521	0.0999813
-0.4935	0.999271	0.000643297	-0.0999717	0.713561	1.7852	0.0999738
-0.4925	0.999268	0.000647153	-0.0999645	0.713558	1.7852	0.0999666
-0.4915	0.999265	0.000650712	-0.099958	0.713555	1.7852	0.0999601
-0.4905	0.999262	0.00065398	-0.0999524	0.713552	1.7852	0.0999545
-0.4895	0.99926	0.000656961	-0.0999478	0.71355	1.7852	0.0999499
-0.4885	0.999258	0.000659659	-0.0999443	0.713548	1.7852	0.0999465
-0.4875	0.999256	0.000662073	-0.099942	0.713546	1.78519	0.0999442
-0.4865	0.999255	0.000664215	-0.099941	0.713545	1.78519	0.0999432
-0.4855	0.999254	0.000666114	-0.0999408	0.713544	1.78519	0.099943
-0.4845	0.999254	0.000667739	-0.0999415	0.713544	1.78519	0.0999437
-0.4835	0.999254	0.000669052	-0.0999425	0.713544	1.78519	0.0999447
-0.4825	0.999254	0.000670114	-0.099943	0.713544	1.78519	0.0999453
-0.4815	0.999254	0.000670895	-0.0999434	0.713544	1.78519	0.0999457
-0.4805	0.999255	0.000671325	-0.0999449	0.713545	1.78519	0.0999472
-0.4795	0.999257	0.000671462	-0.0999478	0.713546	1.78519	0.09995
-0.4785	0.999258	0.000671414	-0.0999514	0.713548	1.78519	0.0999537
-0.4775	0.999261	0.000671139	-0.0999557	0.71355	1.78519	0.0999579
-0.4765	0.999264	0.000670574	-0.0999604	0.713552	1.78519	0.0999626
-0.4755	0.999267	0.000669762	-0.0999654	0.713555	1.7852	0.0999676
-0.4745	0.99927	0.00066869	-0.0999704	0.713558	1.7852	0.0999726
-0.4735	0.999274	0.000667364	-0.0999751	0.713562	1.7852	0.0999773
-0.4725	0.999278	0.000665788	-0.0999795	0.713566	1.7852	0.0999817
-0.4715	0.999282	0.000663963	-0.0999835	0.71357	1.78521	0.0999857
-0.4705	0.999287	0.000661892	-0.0999872	0.713574	1.78521	0.0999894
-0.4695	0.999292	0.000659575	-0.0999904	0.713579	1.78521	0.0999926
-0.4685	0.999297	0.000657019	-0.0999932	0.713584	1.78522	0.0999953
-0.4675	0.999302	0.000654226	-0.0999956	0.71359	1.78522	0.0999977
-0.4665	0.999308	0.000651199	-0.0999976	0.713596	1.78522	0.0999997
-0.4655	0.999314	0.000647944	-0.0999992	0.713602	1.78523	0.100001
