x	rho	u	v	p	e	uMax
-0.4385	1.01927	-0.0148605	-0.0999928	0.733628	1.7994	0.101091
-0.4375	1.01925	-0.0148386	-0.0999934	0.73361	1.79939	0.101088
-0.4365	1.01923	-0.0148167	-0.099994	0.733592	1.79938	0.101086
-0.4355	1.01921	-0.0147947	-0.0999945	0.733574	1.79937	0.101083
-0.4345	1.01919	-0.0147728	-0.099995	0.733555	1.79935	0.10108
-0.4335	1.01917	-0.0147508	-0.0999955	0.733537	1.79934	0.101078
-0.4325	1.01916	-0.0147288	-0.0999959	0.733519	1.79933	0.101075
-0.4315	1.01914	-0.0147068	-0.0999963	0.7335	1.79931	0.101072
-0.4305	1.01912	-0.0146848	-0.0999966	0.733482	1.7993	0.101069
-0.4295	1.0191	-0.0146628	-0.0999969	0.733463	1.79929	0.101066
-0.4285	1.01908	-0.0146408	-0.0999972	0.733445	1.79928	0.101063
-0.4275	1.01907	-0.0146188	-0.0999975	0.733426	1.79926	0.10106
-0.4265	1.01905	-0.0145968	-0.0999977	0.733408	1.79925	0.101057
-0.4255	1.01903	-0.0145747	-0.0999979	0.73339	1.79924	0.101054
-0.4245	1.01901	-0.0145527	-0.0999981	0.733371	1.79922	0.101051
-0.4235	1.01899	-0.0145306	-0.0999983	0.733353	1.79921	0.101048
-0.4225	1.01897	-0.0145086	-0.0999985	0.733334	1.7992	0.101045
-0.4215	1.01896	-0.0144865	-0.0999986	0.733316	1.79919	0.101042
-0.4205	1.01894	-0.0144644	-0.0999987	0.733297	1.79917	0.101039
-0.4195	1.01892	-0.0144423	-0.0999989	0.733278	1.79916	0.101036
-0.4185	1.0189	-0.0144202	-0.099999	0.73326	1.79915	0.101033
-0.4175	1.01888	-0.0143981	-0.0999991	0.733241	1.79913	0.10103
-0.4165	1.01886	-0.014376	-0.0999992	0.733223	1.79912	0.101027
-0.4155	1.01884	-0.0143538	-0.0999992	0.733204	1.79911	0.101024
-0.4145	1.01883	-0.0143317	-0.0999993	0.733185	1.79909	0.101021
-0.4135	1.01881	-0.0143095	-0.0999994	0.733167	1.79908	0.101018
-0.4125	1.01879	-0.0142874	-0.0999994	0.733148	1.79907	0.101015
-0.4115	1.01877	-0.0142652	-0.0999995	0.733129	1.79905	0.101012
-0.4105	1.01875	-0.0142431	-0.0999995	0.733111	1.79904	0.101009
-0.4095	1.01873	-0.0142209	-0.0999996	0.733092	1.79903	0.101006
-0.4085	1.01871	-0.0141987	-0.0999996	0.733073	1.79902	0.101003
-0.4075	1.0187	-0.0141765	-0.0999997	0.733055	1.799	0.101
-0.4065	1.01868	-0.0141543	-0.0999997	0.733036	1.79899	0.100996
-0.4055	1.01866	-0.0141321	-0.0999997	0.733017	1.79898	0.100993
-0.4045	1.01864	-0.0141098	-0.0999997	0.732998	1.79896	0.10099
-0.4035	1.01862	-0.0140876	-0.0999998	0.73298	1.79895	0.100987
-0.4025	1.0186	-0.0140654	-0.0999998	0.732961	1.79894	0.100984
-0.4015	1.01858	-0.0140431	-0.0999998	0.732942	1.79892	0.100981
-0.4005	1.01857	-0.0140209	-0.0999998	0.732923	1.79891	0.100978
-0.3995	1.01855	-0.0139986	-0.0999998	0.732904	1.7989	0.100975
-0.3985	1.01853	-0.0139763	-0.0999998	0.732885	1.79888	0.100972
-0.3975	1.01851	-0.0139541	-0.0999998	0.732867	1.79887	0.100969
-0.3965	1.01849	-0.0139318	-0.0999998	0.732848	1.79886	0.100966
-0.3955	1.01847	-0.0139095	-0.0999999	0.732829	1.79884	0.100963
-0.3945	1.01845	-0.0138872	-0.0999999	0.73281	1.79883	0.10096
-0.3935	1.01843	-0.0138649	-0.0999999	0.732791	1.79882	0.100956
-0.3925	1.01842	-0.0138426	-0.0999999	0.732772	1.7988	0.100953
-0.3915	1.0184	-0.0138203	-0.0999999	0.732753	1.79879	0.10095
-0.3905	1.01838	-0.0137979	-0.0999999	0.732734	1.79878	0.100947
-0.3895	1.01836	-0.0137756	-0.0999999	0.732715	1.79876	0.100944
-0.3885	1.01834	-0.0137533	-0.0999999	0.732696	1.79875	0.100941
-0.3875	1.01832	-0.0137309	-0.0999999	0.732677	1.79874	0.100938
-0.3865	1.0183	-0.0137086	-0.0999999	0.732658	1.79872	0.100935
-0.3855	1.01828	-0.0136862	-0.0999999	0.732639	1.79871	0.100932
-0.3845	1.01826	-0.0136639	-0.0999999	0.73262	1.7987	0.100929
-0.3835	1.01825	-0.0136415	-0.0999999	0.732601	1.79868	0.100926
-0.3825	1.01823	-0.0136191	-0.0999999	0.732582	1.79867	0.100923
-0.3815	1.01821	-0.0135967	-0.0999999	0.732563	1.79866	0.10092
-0.3805	1.01819	-0.0135743	-0.0999999	0.732544	1.79864	0.100917
-0.3795	1.01817	-0.0135519	-0.0999999	0.732525	1.79863	0.100914
-0.3785	1.01815	-0.0135295	-0.0999999	0.732505	1.79862	0.100911
-0.3775	1.01813	-0.0135071	-0.0999999	0.732486	1.7986	0.100908
-0.3765	1.01811	-0.0134847	-0.0999999	0.732467	1.79859	0.100905
-0.3755	1.01809	-0.0134623	-0.0999999	0.732448	1.79858	0.100902
-0.3745	1.01807	-0.0134399	-0.0999999	0.732429	1.79856	0.100899
-0.3735	1.01806	-0.0134174	-0.0999999	0.73241	1.79855	0.100896
-0.3725	1.01804	-0.013395	-0.0999999	0.73239	1.79854	0.100893
-0.3715	1.01802	-0.0133726	-0.0999999	0.732371	1.79852	0.10089
-0.3705	1.018	-0.0133501	-0.0999999	0.732352	1.79851	0.100887
-0.3695	1.01798	-0.0133277	-0.0999999	0.732333	1.7985	0.100884
-0.3685	1.01796	-0.0133052	-0.0999999	0.732314	1.79848	0.100881
-0.3675	1.01794	-0.0132828	-0.0999999	0.732294	1.79847	0.100878
-0.3665	1.01792	-0.0132603	-0.0999999	0.732275	1.79846	0.100875
-0.3655	1.0179	-0.0132378	-0.0999999	0.732256	1.79844	0.100872
-0.3645	1.01788	-0.0132154	-0.0999999	0.732236	1.79843	0.100869
-0.3635	1.01786	-0.0131929	-0.0999999	0.732217	1.79841	0.100866
-0.3625	1.01785	-0.0131704	-0.0999999	0.732198	1.7984	0.100863
-0.3615	1.01783	-0.0131479	-0.0999999	0.732179	1.79839	0.100861
-0.3605	1.01781	-0.0131254	-0.0999999	0.732159	1.79837	0.100858
-0.3595	1.01779	-0.0131029	-0.0999999	0.73214	1.79836	0.100855
-0.3585	1.01777	-0.0130804	-0.0999999	0.73212	1.79835	0.100852
-0.3575	1.01775	-0.0130579	-0.0999999	0.732101	1.79833	0.100849
-0.3565	1.01773	-0.0130354	-0.0999999	0.732082	1.79832	0.100846
-0.3555	1.01771	-0.0130129	-0.0999999	0.732062	1.79831	0.100843
-0.3545	1.01769	-0.0129904	-0.0999999	0.732043	1.79829	0.10084
-0.3535	1.01767	-0.0129678	-0.0999999	0.732023	1.79828	0.100837
-0.3525	1.01765	-0.0129453	-0.0999999	0.732004	1.79827	0.100834
-0.3515	1.01763	-0.0129228	-0.0999999	0.731985	1.79825	0.100831
-0.3505	1.01761	-0.0129003	-0.0999999	0.731965	1.79824	0.100829
-0.3495	1.0176	-0.0128777	-0.0999999	0.731946	1.79822	0.100826
-0.3485	1.01758	-0.0128552	-0.0999999	0.731926	1.79821	0.100823
-0.3475	1.01756	-0.0128326	-0.0999999	0.731907	1.7982	0.10082
-0.3465	1.01754	-0.0128101	-0.0999999	0.731887	1.79818	0.100817
-0.3455	1.01752	-0.0127875	-0.0999999	0.731868	1.79817	0.100814
-0.3445	1.0175	-0.012765	-0.0999999	0.731848	1.79816	0.100811
-0.3435	1.01748	-0.0127424	-0.0999999	0.731829	1.79814	0.100808
-0.3425	1.01746	-0.0127199	-0.0999999	0.731809	1.79813	0.100806
-0.3415	1.01744	-0.0126973	-0.0999999	0.731789	1.79811	0.100803
-0.3405	1.01742	-0.0126748	-0.0999999	0.73177	1.7981	0.1008
-0.3395	1.0174	-0.0126522	-0.0999999	0.73175	1.79809	0.100797
-0.3385	1.01738	-0.0126296	-0.0999999	0.731731	1.79807	0.100794
-0.3375	1.01736	-0.012607	-0.0999999	0.731711	1.79806	0.100791
-0.3365	1.01734	-0.0125845	-0.0999999	0.731692	1.79805	0.100789
-0.3355	1.01732	-0.0125619	-0.0999999	0.731672	1.79803	0.100786
-0.3345	1.0173	-0.0125393	-0.0999999	0.731652	1.79802	0.100783
-0.3335	1.01728	-0.0125167	-0.0999999	0.731633	1.798	0.10078
-0.3325	1.01726	-0.0124942	-0.0999999	0.731613	1.79799	0.100777
-0.3315	1.01725	-0.0124716	-0.0999999	0.731593	1.79798	0.100775
-0.3305	1.01723	-0.012449	-0.0999999	0.731574	1.79796	0.100772
-0.3295	1.01721	-0.0124264	-0.0999999	0.731554	1.79795	0.100769
-0.3285	1.01719	-0.0124038	-0.0999999	0.731534	1.79794	0.100766
-0.3275	1.01717	-0.0123812	-0.0999999	0.731515	1.79792	0.100763
-0.3265	1.01715	-0.0123586	-0.0999999	0.731495	1.79791	0.100761
-0.3255	1.01713	-0.012336	-0.0999999	0.731475	1.79789	0.100758
-0.3245	1.01711	-0.0123135	-0.0999999	0.731455	1.79788	0.100755
-0.3235	1.01709	-0.0122909	-0.0999999	0.731436	1.79787	0.100752
-0.3225	1.01707	-0.0122683	-0.0999999	0.731416	1.79785	0.10075
-0.3215	1.01705	-0.0122457	-0.0999999	0.731396	1.79784	0.100747
-0.3205	1.01703	-0.0122231	-0.0999999	0.731376	1.79782	0.100744
-0.3195	1.01701	-0.0122005	-0.0999999	0.731356	1.79781	0.100741
-0.3185	1.01699	-0.0121779	-0.0999999	0.731337	1.7978	0.100739
-0.3175	1.01697	-0.0121553	-0.0999999	0.731317	1.79778	0.100736
-0.3165	1.01695	-0.0121327	-0.0999999	0.731297	1.79777	0.100733
-0.3155	1.01693	-0.0121101	-0.0999999	0.731277	1.79776	0.100731
-0.3145	1.01691	-0.0120875	-0.0999999	0.731257	1.79774	0.100728
-0.3135	1.01689	-0.0120649	-0.0999999	0.731238	1.79773	0.100725
-0.3125	1.01687	-0.0120423	-0.0999999	0.731218	1.79771	0.100722
-0.3115	1.01685	-0.0120197	-0.0999999	0.731198	1.7977	0.10072
-0.3105	1.01683	-0.0119971	-0.0999999	0.731178	1.79769	0.100717
-0.3095	1.01681	-0.0119745	-0.0999999	0.731158	1.79767	0.100714
-0.3085	1.01679	-0.0119519	-0.0999999	0.731138	1.79766	0.100712
-0.3075	1.01677	-0.0119293	-0.0999999	0.731118	1.79764	0.100709
-0.3065	1.01675	-0.0119067	-0.0999999	0.731098	1.79763	0.100706
-0.3055	1.01673	-0.0118841	-0.0999999	0.731078	1.79762	0.100704
-0.3045	1.01671	-0.0118615	-0.0999999	0.731058	1.7976	0.100701
-0.3035	1.01669	-0.0118389	-0.0999999	0.731038	1.79759	0.100698
-0.3025	1.01667	-0.0118163	-0.0999999	0.731018	1.79757	0.100696
-0.3015	1.01665	-0.0117937	-0.0999999	0.730999	1.79756	0.100693
-0.3005	1.01663	-0.0117711	-0.0999999	0.730979	1.79755	0.10069
-0.2995	1.01661	-0.0117485	-0.0999999	0.730959	1.79753	0.100688
-0.2985	1.01659	-0.0117259	-0.0999999	0.730939	1.79752	0.100685
-0.2975	1.01657	-0.0117033	-0.0999999	0.730919	1.7975	0.100682
-0.2965	1.01655	-0.0116807	-0.0999999	0.730899	1.79749	0.10068
-0.2955	1.01654	-0.0116582	-0.0999999	0.730879	1.79748	0.100677
-0.2945	1.01652	-0.0116356	-0.0999999	0.730858	1.79746	0.100675
-0.2935	1.0165	-0.011613	-0.0999999	0.730838	1.79745	0.100672
-0.2925	1.01648	-0.0115904	-0.0999999	0.730818	1.79743	0.100669
-0.2915	1.01646	-0.0115678	-0.0999999	0.730798	1.79742	0.100667
-0.2905	1.01644	-0.0115453	-0.0999999	0.730778	1.7974	0.100664
-0.2895	1.01642	-0.0115227	-0.0999999	0.730758	1.79739	0.100662
-0.2885	1.0164	-0.0115001	-0.0999999	0.730738	1.79738	0.100659
-0.2875	1.01638	-0.0114776	-0.0999999	0.730718	1.79736	0.100656
-0.2865	1.01636	-0.011455	-0.0999999	0.730698	1.79735	0.100654
-0.2855	1.01634	-0.0114324	-0.0999999	0.730678	1.79733	0.100651
-0.2845	1.01632	-0.0114099	-0.0999999	0.730658	1.79732	0.100649
-0.2835	1.0163	-0.0113873	-0.0999999	0.730637	1.79731	0.100646
-0.2825	1.01628	-0.0113648	-0.0999999	0.730617	1.79729	0.100644
-0.2815	1.01626	-0.0113422	-0.0999999	0.730597	1.79728	0.100641
-0.2805	1.01624	-0.0113197	-0.0999999	0.730577	1.79726	0.100639
-0.2795	1.01622	-0.0112971	-0.0999999	0.730557	1.79725	0.100636
-0.2785	1.0162	-0.0112746	-0.0999999	0.730537	1.79723	0.100633
-0.2775	1.01618	-0.0112521	-0.0999999	0.730517	1.79722	0.100631
-0.2765	1.01616	-0.0112296	-0.0999999	0.730496	1.79721	0.100628
-0.2755	1.01614	-0.011207	-0.0999999	0.730476	1.79719	0.100626
-0.2745	1.01612	-0.0111845	-0.0999999	0.730456	1.79718	0.100623
-0.2735	1.01609	-0.011162	-0.0999999	0.730436	1.79716	0.100621
-0.2725	1.01607	-0.0111395	-0.0999999	0.730415	1.79715	0.100618
-0.2715	1.01605	-0.011117	-0.0999999	0.730395	1.79714	0.100616
-0.2705	1.01603	-0.0110945	-0.0999999	0.730375	1.79712	0.100613
-0.2695	1.01601	-0.011072	-0.0999999	0.730355	1.79711	0.100611
-0.2685	1.01599	-0.0110495	-0.0999999	0.730334	1.79709	0.100609
-0.2675	1.01597	-0.011027	-0.0999999	0.730314	1.79708	0.100606
-0.2665	1.01595	-0.0110045	-0.0999999	0.730294	1.79706	0.100604
-0.2655	1.01593	-0.0109821	-0.0999999	0.730274	1.79705	0.100601
-0.2645	1.01591	-0.0109596	-0.0999999	0.730253	1.79704	0.100599
-0.2635	1.01589	-0.0109372	-0.0999999	0.730233	1.79702	0.100596
-0.2625	1.01587	-0.0109147	-0.0999999	0.730213	1.79701	0.100594
-0.2615	1.01585	-0.0108923	-0.0999999	0.730192	1.79699	0.100591
-0.2605	1.01583	-0.0108698	-0.0999999	0.730172	1.79698	0.100589
-0.2595	1.01581	-0.0108474	-0.0999999	0.730152	1.79696	0.100587
-0.2585	1.01579	-0.010825	-0.0999999	0.730131	1.79695	0.100584
-0.2575	1.01577	-0.0108026	-0.0999999	0.730111	1.79694	0.100582
-0.2565	1.01575	-0.0107802	-0.0999999	0.730091	1.79692	0.100579
-0.2555	1.01573	-0.0107578	-0.0999999	0.73007	1.79691	0.100577
-0.2545	1.01571	-0.0107354	-0.0999999	0.73005	1.79689	0.100575
-0.2535	1.01569	-0.010713	-0.0999999	0.73003	1.79688	0.100572
-0.2525	1.01567	-0.0106906	-0.0999999	0.730009	1.79686	0.10057
-0.2515	1.01565	-0.0106683	-0.0999999	0.729989	1.79685	0.100567
-0.2505	1.01563	-0.0106459	-0.0999999	0.729968	1.79684	0.100565
-0.2495	1.01561	-0.0106236	-0.0999999	0.729948	1.79682	0.100563
-0.2485	1.01559	-0.0106012	-0.0999999	0.729928	1.79681	0.10056
-0.2475	1.01557	-0.0105789	-0.0999999	0.729907	1.79679	0.100558
-0.2465	1.01555	-0.0105566	-0.0999999	0.729887	1.79678	0.100556
-0.2455	1.01553	-0.0105343	-0.0999999	0.729866	1.79676	0.100553
-0.2445	1.01551	-0.010512	-0.0999999	0.729846	1.79675	0.100551
-0.2435	1.01549	-0.0104897	-0.0999999	0.729825	1.79673	0.100549
-0.2425	1.01547	-0.0104674	-0.0999999	0.729805	1.79672	0.100546
-0.2415	1.01545	-0.0104452	-0.0999999	0.729785	1.79671	0.100544
-0.2405	1.01543	-0.0104229	-0.0999999	0.729764	1.79669	0.100542
-0.2395	1.01541	-0.0104007	-0.0999999	0.729744	1.79668	0.100539
-0.2385	1.01539	-0.0103785	-0.0999999	0.729723	1.79666	0.100537
-0.2375	1.01537	-0.0103563	-0.0999999	0.729703	1.79665	0.100535
-0.2365	1.01535	-0.0103341	-0.0999999	0.729682	1.79663	0.100532
-0.2355	1.01533	-0.0103119	-0.0999999	0.729662	1.79662	0.10053
-0.2345	1.01531	-0.0102897	-0.0999998	0.729641	1.79661	0.100528
-0.2335	1.01529	-0.0102676	-0.0999998	0.729621	1.79659	0.100526
-0.2325	1.01526	-0.0102454	-0.0999998	0.7296	1.79658	0.100523
-0.2315	1.01524	-0.0102233	-0.0999998	0.72958	1.79656	0.100521
-0.2305	1.01522	-0.0102012	-0.0999998	0.729559	1.79655	0.100519
-0.2295	1.0152	-0.0101791	-0.0999998	0.729539	1.79653	0.100517
-0.2285	1.01518	-0.0101571	-0.0999998	0.729518	1.79652	0.100514
-0.2275	1.01516	-0.010135	-0.0999997	0.729498	1.7965	0.100512
-0.2265	1.01514	-0.010113	-0.0999997	0.729477	1.79649	0.10051
-0.2255	1.01512	-0.010091	-0.0999997	0.729457	1.79648	0.100508
-0.2245	1.0151	-0.010069	-0.0999997	0.729436	1.79646	0.100505
-0.2235	1.01508	-0.010047	-0.0999996	0.729416	1.79645	0.100503
-0.2225	1.01506	-0.010025	-0.0999996	0.729395	1.79643	0.100501
-0.2215	1.01504	-0.0100031	-0.0999996	0.729375	1.79642	0.100499
-0.2205	1.01502	-0.00998119	-0.0999995	0.729354	1.7964	0.100496
-0.2195	1.015	-0.00995929	-0.0999995	0.729334	1.79639	0.100494
-0.2185	1.01498	-0.00993743	-0.0999994	0.729313	1.79637	0.100492
-0.2175	1.01496	-0.00991558	-0.0999994	0.729293	1.79636	0.10049
-0.2165	1.01494	-0.00989376	-0.0999993	0.729272	1.79635	0.100488
-0.2155	1.01492	-0.00987197	-0.0999993	0.729252	1.79633	0.100485
-0.2145	1.0149	-0.0098502	-0.0999992	0.729231	1.79632	0.100483
-0.2135	1.01488	-0.00982846	-0.0999991	0.729211	1.7963	0.100481
-0.2125	1.01486	-0.00980674	-0.099999	0.72919	1.79629	0.100479
-0.2115	1.01484	-0.00978506	-0.0999989	0.72917	1.79627	0.100476
-0.2105	1.01482	-0.0097634	-0.0999988	0.729149	1.79626	0.100474
-0.2095	1.0148	-0.00974177	-0.0999987	0.729129	1.79624	0.100472
-0.2085	1.01478	-0.00972018	-0.0999985	0.729108	1.79623	0.10047
-0.2075	1.01475	-0.00969862	-0.0999984	0.729088	1.79622	0.100468
-0.2065	1.01473	-0.00967708	-0.0999982	0.729067	1.7962	0.100465
-0.2055	1.01471	-0.00965559	-0.099998	0.729047	1.79619	0.100463
-0.2045	1.01469	-0.00963412	-0.0999978	0.729026	1.79617	0.100461
-0.2035	1.01467	-0.0096127	-0.0999976	0.729006	1.79616	0.100459
-0.2025	1.01465	-0.00959131	-0.0999973	0.728985	1.79614	0.100456
-0.2015	1.01463	-0.00956996	-0.099997	0.728965	1.79613	0.100454
-0.2005	1.01461	-0.00954864	-0.0999967	0.728944	1.79612	0.100452
-0.1995	1.01459	-0.00952737	-0.0999964	0.728924	1.7961	0.100449
-0.1985	1.01457	-0.00950613	-0.099996	0.728904	1.79609	0.100447
-0.1975	1.01455	-0.00948494	-0.0999956	0.728883	1.79607	0.100444
-0.1965	1.01453	-0.00946379	-0.0999952	0.728863	1.79606	0.100442
-0.1955	1.01451	-0.00944269	-0.0999947	0.728842	1.79604	0.10044
-0.1945	1.01449	-0.00942163	-0.0999942	0.728822	1.79603	0.100437
-0.1935	1.01447	-0.00940062	-0.0999936	0.728802	1.79601	0.100435
-0.1925	1.01445	-0.00937966	-0.099993	0.728781	1.796	0.100432
-0.1915	1.01443	-0.00935874	-0.0999923	0.728761	1.79599	0.100429
-0.1905	1.01441	-0.00933788	-0.0999915	0.728741	1.79597	0.100427
-0.1895	1.01439	-0.00931706	-0.0999907	0.728721	1.79596	0.100424
-0.1885	1.01437	-0.0092963	-0.0999898	0.7287	1.79594	0.100421
-0.1875	1.01435	-0.0092756	-0.0999888	0.72868	1.79593	0.100418
-0.1865	1.01433	-0.00925495	-0.0999877	0.72866	1.79591	0.100415
-0.1855	1.01431	-0.00923435	-0.0999865	0.72864	1.7959	0.100412
-0.1845	1.01429	-0.00921382	-0.0999852	0.72862	1.79589	0.100409
-0.1835	1.01427	-0.00919334	-0.0999838	0.7286	1.79587	0.100406
-0.1825	1.01425	-0.00917293	-0.0999823	0.728579	1.79586	0.100402
-0.1815	1.01423	-0.00915257	-0.0999807	0.728559	1.79584	0.100399
-0.1805	1.01421	-0.00913228	-0.0999789	0.728539	1.79583	0.100395
-0.1795	1.01419	-0.00911206	-0.0999769	0.728519	1.79582	0.100391
-0.1785	1.01417	-0.00909189	-0.0999748	0.728499	1.7958	0.100387
-0.1775	1.01415	-0.0090718	-0.0999725	0.728479	1.79579	0.100383
-0.1765	1.01413	-0.00905178	-0.09997	0.728459	1.79577	0.100379
-0.1755	1.01411	-0.00903182	-0.0999673	0.728439	1.79576	0.100374
-0.1745	1.01409	-0.00901193	-0.0999644	0.728419	1.79575	0.10037
-0.1735	1.01407	-0.00899212	-0.0999612	0.7284	1.79573	0.100365
-0.1725	1.01405	-0.00897238	-0.0999577	0.72838	1.79572	0.10036
-0.1715	1.01403	-0.00895272	-0.099954	0.72836	1.7957	0.100354
-0.1705	1.01401	-0.00893313	-0.09995	0.72834	1.79569	0.100348
-0.1695	1.01399	-0.00891361	-0.0999457	0.72832	1.79568	0.100342
-0.1685	1.01397	-0.00889418	-0.099941	0.728301	1.79566	0.100336
-0.1675	1.01395	-0.00887482	-0.0999359	0.728281	1.79565	0.100329
-0.1665	1.01393	-0.00885554	-0.0999305	0.728261	1.79563	0.100322
-0.1655	1.01391	-0.00883634	-0.0999246	0.728242	1.79562	0.100315
-0.1645	1.01389	-0.00881723	-0.0999182	0.728222	1.79561	0.100307
-0.1635	1.01387	-0.0087982	-0.0999114	0.728203	1.79559	0.100298
-0.1625	1.01386	-0.00877925	-0.099904	0.728183	1.79558	0.100289
-0.1615	1.01384	-0.00876038	-0.0998961	0.728163	1.79557	0.10028
-0.1605	1.01382	-0.0087416	-0.0998876	0.728144	1.79555	0.100269
-0.1595	1.0138	-0.0087229	-0.0998785	0.728125	1.79554	0.100259
-0.1585	1.01378	-0.00870429	-0.0998687	0.728105	1.79552	0.100247
-0.1575	1.01376	-0.00868576	-0.0998582	0.728086	1.79551	0.100235
-0.1565	1.01374	-0.00866732	-0.0998469	0.728066	1.7955	0.100222
-0.1555	1.01372	-0.00864896	-0.0998348	0.728047	1.79548	0.100209
-0.1545	1.0137	-0.0086307	-0.0998218	0.728028	1.79547	0.100194
-0.1535	1.01368	-0.00861252	-0.0998079	0.728008	1.79546	0.100179
-0.1525	1.01366	-0.00859442	-0.099793	0.727989	1.79545	0.100162
-0.1515	1.01364	-0.00857641	-0.0997771	0.72797	1.79543	0.100145
-0.1505	1.01362	-0.00855849	-0.0997601	0.727951	1.79542	0.100127
