x	rho	u	v	p	e	uMax
-0.2575	1.02306	-0.019763	-0.0999991	0.737455	1.80208	0.101933
-0.2525	1.02301	-0.019715	-0.0999987	0.7374	1.80204	0.101924
-0.2475	1.02295	-0.0196677	-0.0999979	0.737346	1.802	0.101914
-0.2425	1.0229	-0.0196212	-0.0999967	0.737292	1.80197	0.101903
-0.2375	1.02284	-0.0195754	-0.0999947	0.737238	1.80193	0.101893
-0.2325	1.02279	-0.0195303	-0.0999917	0.737184	1.8019	0.101881
-0.2275	1.02273	-0.0194856	-0.0999873	0.73713	1.80186	0.101868
-0.2225	1.02268	-0.0194411	-0.0999809	0.737075	1.80182	0.101853
-0.2175	1.02262	-0.0193966	-0.0999716	0.73702	1.80179	0.101836
-0.2125	1.02257	-0.019352	-0.0999584	0.736964	1.80174	0.101814
-0.2075	1.02251	-0.019307	-0.0999399	0.736906	1.8017	0.101788
-0.2025	1.02246	-0.0192615	-0.0999143	0.736847	1.80166	0.101754
-0.1975	1.0224	-0.0192157	-0.0998793	0.736787	1.80161	0.101711
-0.1925	1.02234	-0.0191701	-0.0998321	0.736725	1.80157	0.101656
-0.1875	1.02228	-0.0191249	-0.0997693	0.736663	1.80152	0.101586
-0.1825	1.02222	-0.0190808	-0.0996866	0.7366	1.80148	0.101496
-0.1775	1.02215	-0.0190379	-0.0995793	0.736536	1.80143	0.101383
-0.1725	1.02208	-0.0189963	-0.0994416	0.736472	1.8014	0.10124
-0.1675	1.02201	-0.0189559	-0.0992672	0.736407	1.80137	0.101061
-0.1625	1.02193	-0.0189164	-0.0990492	0.736342	1.80135	0.100839
-0.1575	1.02183	-0.0188772	-0.0987795	0.736276	1.80137	0.100567
-0.1525	1.02171	-0.0188378	-0.0984494	0.73621	1.80142	0.100235
-0.1475	1.02156	-0.0187969	-0.0980486	0.736142	1.80152	0.0998341
-0.1425	1.02135	-0.0187528	-0.0975646	0.736074	1.80172	0.0993505
-0.1375	1.02107	-0.0187022	-0.0969828	0.736003	1.80203	0.0987696
-0.1325	1.02068	-0.018638	-0.0962847	0.735928	1.80254	0.098072
-0.1275	1.02009	-0.0185465	-0.0954506	0.735849	1.8034	0.0972357
-0.1225	1.01911	-0.0184051	-0.0944624	0.735758	1.80491	0.0962387
-0.1175	1.01735	-0.0181856	-0.0933056	0.735638	1.80772	0.0950613
-0.1125	1.01407	-0.0178703	-0.0919739	0.735442	1.8131	0.0936939
-0.1075	1.00794	-0.0174699	-0.0904764	0.735106	1.8233	0.0921475
-0.1025	0.997117	-0.0170069	-0.0888357	0.734643	1.84192	0.090449
-0.0975	0.979726	-0.0164544	-0.0870795	0.734226	1.87355	0.0886204
-0.0925	0.954772	-0.0157192	-0.0852298	0.73406	1.92208	0.0866673
-0.0875	0.923187	-0.0147335	-0.0832857	0.73404	1.98779	0.0845788
-0.0825	0.888549	-0.0135053	-0.0811684	0.734021	2.06522	0.0822843
-0.0775	0.855637	-0.0120277	-0.078765	0.734229	2.14527	0.0796781
-0.0725	0.827148	-0.0103205	-0.0760027	0.734585	2.22023	0.0767002
-0.0675	0.803599	-0.00852026	-0.0728329	0.734731	2.28575	0.0733296
-0.0625	0.784904	-0.00676929	-0.0692373	0.734691	2.34007	0.0695674
-0.0575	0.770582	-0.00518732	-0.065221	0.734562	2.38314	0.0654269
-0.0525	0.759966	-0.00383655	-0.0608097	0.734417	2.41595	0.0609306
-0.0475	0.752354	-0.0027291	-0.0560508	0.734293	2.43999	0.0561172
-0.0425	0.747089	-0.00185007	-0.0509862	0.734199	2.45687	0.0510197
-0.0375	0.743596	-0.00117341	-0.0456355	0.734133	2.46819	0.0456506
-0.0325	0.741389	-0.000670711	-0.0400139	0.734089	2.47539	0.0400196
-0.0275	0.74007	-0.000314623	-0.0341375	0.734058	2.47969	0.0341389
-0.0225	0.739331	-7.91536e-05	-0.0280245	0.734035	2.48209	0.0280246
-0.0175	0.738944	6.1269e-05	-0.0216962	0.734017	2.48333	0.0216963
-0.0125	0.738757	0.000133315	-0.0151776	0.734006	2.48392	0.0151782
-0.0075	0.738679	0.00016323	-0.00850229	0.734007	2.48419	0.00850386
-0.0025	0.738656	0.00017168	-0.00175377	0.734017	2.4843	0.00176215
0.0025	0.738655	0.000169094	0.00491824	0.734025	2.48433	0.00492115
0.0075	0.738675	0.000160945	0.011377	0.734038	2.48431	0.0113781
0.0125	0.738737	0.000162246	0.0175621	0.73408	2.48424	0.0175628
0.0175	0.738923	0.000214942	0.0235104	0.734072	2.48359	0.0235114
0.0225	0.739483	0.00028639	0.0293247	0.733872	2.48103	0.0293261
0.0275	0.741137	0.00033534	0.0350241	0.733717	2.47497	0.0350257
0.0325	0.74457	0.000500878	0.0405671	0.733802	2.46384	0.0405701
0.0375	0.750291	0.00097444	0.0459131	0.733937	2.44551	0.0459234
0.0425	0.759059	0.00177973	0.0510169	0.734061	2.41767	0.0510479
0.0475	0.771539	0.00287336	0.0558477	0.734221	2.37908	0.0559215
0.0525	0.788055	0.00426535	0.060383	0.7344	2.32979	0.0605335
0.0575	0.808408	0.00585656	0.0645926	0.734536	2.27155	0.0648575
0.0625	0.831801	0.00751832	0.0684152	0.734709	2.20819	0.068827
0.0675	0.857061	0.00928552	0.0718038	0.73512	2.1443	0.0724017
0.0725	0.882696	0.0112129	0.0748073	0.735513	2.08314	0.075643
0.0775	0.907305	0.013074	0.0775057	0.735621	2.02694	0.0786006
0.0825	0.929928	0.0146253	0.0799411	0.735583	1.97753	0.081268
0.0875	0.949877	0.0158204	0.0821466	0.735523	1.93584	0.0836561
0.0925	0.966774	0.0166864	0.0841515	0.735491	1.90192	0.08579
0.0975	0.980569	0.0172827	0.085979	0.735504	1.8752	0.0876988
0.1025	0.991472	0.0176774	0.0876454	0.735563	1.85472	0.0894104
0.1075	0.999855	0.0179328	0.0891628	0.735656	1.83941	0.0909482
0.1125	1.00615	0.0180975	0.0905397	0.73577	1.82817	0.0923307
0.1175	1.0108	0.0182061	0.0917838	0.735892	1.82007	0.093572
0.1225	1.01418	0.0182807	0.0929006	0.736014	1.81431	0.0946821
0.1275	1.01661	0.0183353	0.0938965	0.73613	1.81026	0.0956699
0.1325	1.01834	0.018379	0.09478	0.73624	1.80745	0.0965455
0.1375	1.01958	0.018417	0.095559	0.736343	1.80551	0.0973176
0.1425	1.02045	0.0184524	0.0962412	0.73644	1.8042	0.0979942
0.1475	1.02107	0.0184869	0.0968347	0.736531	1.80332	0.0985836
0.1525	1.02152	0.0185218	0.0973479	0.736617	1.80274	0.0990943
0.1575	1.02185	0.0185574	0.097789	0.7367	1.80237	0.0995342
0.1625	1.02209	0.0185941	0.0981658	0.73678	1.80214	0.0999113
0.1675	1.02228	0.0186317	0.0984859	0.736857	1.802	0.100233
0.1725	1.02242	0.0186702	0.0987562	0.736931	1.80193	0.100506
0.1775	1.02254	0.0187093	0.0989832	0.737003	1.8019	0.100736
0.1825	1.02264	0.0187489	0.0991727	0.737073	1.8019	0.100929
0.1875	1.02272	0.0187888	0.0993302	0.73714	1.80191	0.101092
0.1925	1.0228	0.0188289	0.0994603	0.737206	1.80194	0.101227
0.1975	1.02287	0.0188691	0.0995672	0.737269	1.80197	0.101339
0.2025	1.02293	0.0189094	0.0996545	0.737331	1.802	0.101433
0.2075	1.02299	0.01895	0.0997256	0.737392	1.80204	0.10151
0.2125	1.02306	0.0189908	0.0997831	0.737451	1.80208	0.101574
0.2175	1.02311	0.0190321	0.0998293	0.73751	1.80212	0.101627
0.2225	1.02317	0.019074	0.0998664	0.737567	1.80216	0.101672
0.2275	1.02323	0.0191166	0.0998959	0.737625	1.8022	0.101709
0.2325	1.02328	0.0191599	0.0999193	0.737681	1.80224	0.10174
0.2375	1.02334	0.019204	0.0999377	0.737738	1.80228	0.101766
0.2425	1.0234	0.0192488	0.0999522	0.737795	1.80232	0.101789
0.2475	1.02345	0.0192943	0.0999635	0.737851	1.80236	0.101808
0.2525	1.02351	0.0193403	0.0999722	0.737907	1.8024	0.101826
0.2575	1.02356	0.0193866	0.099979	0.737962	1.80244	0.101841
0.2625	1.02362	0.0194331	0.0999842	0.738017	1.80247	0.101855
0.2675	1.02367	0.0194796	0.0999882	0.738072	1.80251	0.101868
0.2725	1.02372	0.0195259	0.0999912	0.738125	1.80255	0.10188
0.2775	1.02378	0.0195719	0.0999934	0.738178	1.80259	0.101891
0.2825	1.02383	0.0196176	0.0999952	0.73823	1.80262	0.101901
0.2875	1.02388	0.0196631	0.0999964	0.738281	1.80266	0.101911
0.2925	1.02393	0.0197082	0.0999974	0.738331	1.80269	0.101921
0.2975	1.02398	0.0197532	0.0999981	0.738381	1.80273	0.10193
0.3025	1.02403	0.019798	0.0999986	0.73843	1.80276	0.10194
0.3075	1.02407	0.0198428	0.099999	0.738478	1.8028	0.101949
0.3125	1.02412	0.0198875	0.0999992	0.738527	1.80283	0.101958
0.3175	1.02417	0.0199324	0.0999994	0.738574	1.80286	0.101967
0.3225	1.02422	0.0199774	0.0999996	0.738622	1.8029	0.101976
0.3275	1.02426	0.0200225	0.0999996	0.738669	1.80293	0.101984
0.3325	1.02431	0.0200676	0.0999997	0.738717	1.80296	0.101993
0.3375	1.02436	0.0201128	0.0999997	0.738763	1.80299	0.102002
0.3425	1.0244	0.0201577	0.0999998	0.73881	1.80303	0.102011
0.3475	1.02445	0.0202025	0.0999998	0.738855	1.80306	0.10202
0.3525	1.02449	0.0202469	0.0999998	0.7389	1.80309	0.102029
0.3575	1.02454	0.0202908	0.0999998	0.738945	1.80312	0.102038
0.3625	1.02458	0.0203343	0.0999998	0.738988	1.80315	0.102046
0.3675	1.02462	0.0203774	0.0999998	0.739031	1.80318	0.102055
0.3725	1.02466	0.02042	0.0999999	0.739074	1.80321	0.102063
0.3775	1.02471	0.0204623	0.0999999	0.739115	1.80324	0.102072
0.3825	1.02475	0.0205042	0.1	0.739156	1.80327	0.10208
0.3875	1.02479	0.0205458	0.1	0.739197	1.8033	0.102089
0.3925	1.02483	0.0205873	0.1	0.739237	1.80332	0.102097
0.3975	1.02486	0.0206286	0.1	0.739277	1.80335	0.102106
0.4025	1.0249	0.0206699	0.1	0.739317	1.80338	0.102114
0.4075	1.02494	0.020711	0.100001	0.739357	1.80341	0.102123
0.4125	1.02498	0.020752	0.1	0.739396	1.80344	0.102131
0.4175	1.02502	0.0207928	0.1	0.739434	1.80346	0.102139
0.4225	1.02506	0.0208334	0.0999991	0.739473	1.80349	0.102146
0.4275	1.0251	0.0208737	0.0999975	0.73951	1.80352	0.102153
0.4325	1.02513	0.0209136	0.0999953	0.739547	1.80354	0.102159
0.4375	1.02517	0.0209531	0.0999922	0.739584	1.80356	0.102164
0.4425	1.02521	0.0209921	0.0999888	0.739619	1.80359	0.102169
0.4475	1.02524	0.0210305	0.0999848	0.739654	1.80361	0.102173
0.4525	1.02527	0.0210682	0.0999795	0.739688	1.80364	0.102175
0.4575	1.0253	0.0211051	0.0999726	0.739721	1.80366	0.102176
0.4625	1.02534	0.0211421	0.0999643	0.739755	1.80369	0.102176
0.4675	1.02537	0.0211819	0.0999544	0.739793	1.80372	0.102174
0.4725	1.0254	0.0212247	0.0999427	0.739831	1.80376	0.102172
0.4775	1.02542	0.0212561	0.0999289	0.739854	1.80378	0.102165
0.4825	1.02541	0.0212593	0.0999089	0.739845	1.80378	0.102146
0.4875	1.02523	0.0211463	0.099876	0.739671	1.80367	0.10209
0.4925	1.02394	0.0203613	0.0998514	0.738388	1.8028	0.101906
0.4975	1.0141	0.0126278	0.0999107	0.728502	1.79593	0.100706
