x	rho	u	v	p	e	uMax
0.0075	0.738112	8.75443e-05	0.0104457	0.733371	2.48394	0.0104461
0.0125	0.738194	7.046e-05	0.0164495	0.733348	2.48359	0.0164496
0.0175	0.738517	9.20305e-05	0.0222846	0.733233	2.48211	0.0222848
0.0225	0.739553	0.000121603	0.0281199	0.733112	2.47823	0.0281201
0.0275	0.741735	0.000257857	0.0338615	0.733078	2.47082	0.0338625
0.0325	0.745456	0.000577452	0.0394374	0.733067	2.45845	0.0394416
0.0375	0.751343	0.00108284	0.0448069	0.733059	2.43916	0.04482
0.0425	0.760072	0.00181105	0.049925	0.733093	2.41126	0.0499578
0.0475	0.772261	0.00279309	0.0547622	0.73316	2.37342	0.0548334
0.0525	0.788383	0.00401049	0.059316	0.733236	2.32512	0.0594514
0.0575	0.808611	0.00546211	0.063598	0.733316	2.26721	0.0638321
0.0625	0.832603	0.00709788	0.0676228	0.733398	2.20212	0.0679943
0.0675	0.859355	0.00886209	0.071398	0.733533	2.13396	0.0719458
0.0725	0.887205	0.0107148	0.0748814	0.73373	2.06753	0.0756441
0.0775	0.914232	0.0125167	0.0780566	0.733806	2.00662	0.0790538
0.0825	0.938883	0.0140288	0.0809591	0.733759	1.95381	0.0821656
0.0875	0.960126	0.0151925	0.0836122	0.733746	1.91055	0.0849812
0.0925	0.977419	0.0160265	0.0860314	0.733802	1.87689	0.0875115
0.0975	0.990777	0.0165901	0.0882224	0.733927	1.8519	0.0897688
0.1025	1.00062	0.0169548	0.0901851	0.734102	1.83411	0.091765
0.1075	1.00759	0.017185	0.0919193	0.734299	1.82191	0.093512
0.1125	1.01237	0.0173294	0.0934282	0.734497	1.81381	0.0950218
0.1175	1.01555	0.0174221	0.0947243	0.734683	1.80859	0.0963132
0.1225	1.01762	0.0174846	0.0958214	0.734852	1.80532	0.0974036
0.1275	1.01895	0.0175285	0.0967252	0.735001	1.80333	0.0983006
0.1325	1.0198	0.0175628	0.0974656	0.735132	1.80215	0.0990354
0.1375	1.02034	0.0175929	0.0980666	0.735248	1.80149	0.0996322
0.1425	1.02068	0.0176211	0.098546	0.73535	1.80112	0.100109
0.1475	1.02091	0.0176488	0.098923	0.735442	1.80094	0.100485
0.1525	1.02107	0.0176771	0.0992152	0.735525	1.80087	0.100778
0.1575	1.02119	0.0177062	0.0994384	0.735602	1.80085	0.101002
0.1625	1.02128	0.0177364	0.0996062	0.735673	1.80087	0.101173
0.1675	1.02135	0.0177677	0.0997303	0.73574	1.80089	0.101301
0.1725	1.02142	0.0178002	0.0998204	0.735804	1.80093	0.101395
0.1775	1.02148	0.0178337	0.0998844	0.735865	1.80097	0.101464
0.1825	1.02154	0.0178681	0.0999289	0.735923	1.80101	0.101514
0.1875	1.0216	0.0179034	0.099959	0.73598	1.80105	0.10155
0.1925	1.02165	0.0179394	0.0999787	0.736035	1.80109	0.101575
0.1975	1.02171	0.017976	0.099991	0.736089	1.80113	0.101594
0.2025	1.02176	0.018013	0.0999982	0.736142	1.80116	0.101608
0.2075	1.02181	0.0180504	0.100002	0.736194	1.8012	0.101618
0.2125	1.02186	0.0180881	0.100004	0.736244	1.80124	0.101627
0.2175	1.02191	0.0181261	0.100004	0.736295	1.80127	0.101634
0.2225	1.02196	0.0181645	0.100004	0.736344	1.8013	0.10164
0.2275	1.02201	0.0182034	0.100004	0.736393	1.80134	0.101647
0.2325	1.02206	0.0182426	0.100003	0.736442	1.80137	0.101653
0.2375	1.0221	0.0182823	0.100002	0.736491	1.80141	0.10166
0.2425	1.02215	0.0183224	0.100002	0.736539	1.80144	0.101666
0.2475	1.0222	0.0183629	0.100001	0.736587	1.80147	0.101673
0.2525	1.02225	0.0184036	0.100001	0.736635	1.80151	0.10168
0.2575	1.02229	0.0184445	0.1	0.736683	1.80154	0.101687
0.2625	1.02234	0.0184856	0.1	0.73673	1.80157	0.101694
0.2675	1.02239	0.0185266	0.0999999	0.736776	1.80161	0.101702
0.2725	1.02243	0.0185675	0.0999998	0.736822	1.80164	0.101709
0.2775	1.02248	0.0186082	0.0999998	0.736867	1.80167	0.101716
0.2825	1.02252	0.0186488	0.0999997	0.736912	1.8017	0.101724
0.2875	1.02257	0.0186892	0.0999997	0.736956	1.80173	0.101731
0.2925	1.02261	0.0187295	0.0999997	0.737	1.80176	0.101739
0.2975	1.02265	0.0187697	0.0999997	0.737043	1.80179	0.101746
0.3025	1.02269	0.0188099	0.0999998	0.737086	1.80182	0.101753
0.3075	1.02274	0.01885	0.0999998	0.737128	1.80185	0.101761
0.3125	1.02278	0.0188902	0.0999998	0.73717	1.80188	0.101768
0.3175	1.02282	0.0189304	0.0999998	0.737212	1.80191	0.101776
0.3225	1.02286	0.0189707	0.0999998	0.737254	1.80194	0.101783
0.3275	1.0229	0.019011	0.0999998	0.737296	1.80197	0.101791
0.3325	1.02294	0.0190512	0.0999998	0.737337	1.802	0.101798
0.3375	1.02298	0.0190913	0.0999998	0.737377	1.80203	0.101806
0.3425	1.02302	0.0191312	0.0999997	0.737418	1.80205	0.101813
0.3475	1.02306	0.0191707	0.0999997	0.737457	1.80208	0.101821
0.3525	1.0231	0.01921	0.0999997	0.737497	1.80211	0.101828
0.3575	1.02314	0.0192489	0.0999996	0.737535	1.80214	0.101835
0.3625	1.02318	0.0192874	0.0999996	0.737573	1.80216	0.101843
0.3675	1.02321	0.0193255	0.0999997	0.737611	1.80219	0.10185
0.3725	1.02325	0.0193634	0.0999997	0.737648	1.80222	0.101857
0.3775	1.02329	0.0194009	0.0999999	0.737684	1.80224	0.101864
0.3825	1.02332	0.0194382	0.1	0.73772	1.80227	0.101872
0.3875	1.02336	0.0194754	0.1	0.737756	1.80229	0.101879
0.3925	1.02339	0.0195124	0.100001	0.737791	1.80231	0.101887
0.3975	1.02343	0.0195493	0.100002	0.737826	1.80234	0.101895
0.4025	1.02346	0.019586	0.100003	0.737861	1.80236	0.101903
0.4075	1.0235	0.0196227	0.100004	0.737896	1.80239	0.101911
0.4125	1.02353	0.0196591	0.100005	0.73793	1.80241	0.101919
0.4175	1.02356	0.0196954	0.100005	0.737963	1.80244	0.101926
0.4225	1.02359	0.0197313	0.100003	0.737996	1.80246	0.101931
0.4275	1.02363	0.0197669	0.0999994	0.738028	1.80248	0.101934
0.4325	1.02366	0.0198021	0.0999932	0.738059	1.8025	0.101935
0.4375	1.02369	0.0198369	0.0999828	0.738089	1.80252	0.101932
0.4425	1.02372	0.0198711	0.0999682	0.738119	1.80254	0.101924
0.4475	1.02375	0.0199049	0.09995	0.738149	1.80256	0.101913
0.4525	1.02378	0.0199383	0.0999295	0.738179	1.80258	0.101899
0.4575	1.02381	0.0199712	0.0999077	0.738209	1.8026	0.101884
0.4625	1.02384	0.0200037	0.0998842	0.738239	1.80263	0.101868
0.4675	1.02386	0.0200358	0.0998582	0.738269	1.80266	0.101848
0.4725	1.02389	0.0200679	0.099828	0.738299	1.80269	0.101825
0.4775	1.02391	0.020102	0.099793	0.73833	1.80272	0.101798
0.4825	1.02393	0.0201348	0.099758	0.738356	1.80275	0.10177
0.4875	1.02392	0.0201442	0.09973	0.738352	1.80276	0.101744
0.4925	1.02356	0.0199554	0.0997259	0.737993	1.80252	0.101703
0.4975	1.01767	0.0156956	0.099833	0.73209	1.79844	0.101059
