x	rho	u	v	p	e	uMax
-0.41625	1.02165	-0.0179918	-0.0999988	0.736034	1.80109	0.101604
-0.41375	1.02162	-0.0179522	-0.0999991	0.735998	1.80106	0.101598
-0.41125	1.02158	-0.0179126	-0.0999993	0.735963	1.80104	0.101591
-0.40875	1.02155	-0.0178729	-0.0999995	0.735927	1.80101	0.101584
-0.40625	1.02151	-0.0178332	-0.0999996	0.735891	1.80099	0.101577
-0.40375	1.02147	-0.0177933	-0.0999997	0.735855	1.80096	0.10157
-0.40125	1.02144	-0.0177534	-0.0999997	0.735819	1.80094	0.101563
-0.39875	1.0214	-0.0177134	-0.0999998	0.735782	1.80091	0.101556
-0.39625	1.02137	-0.0176734	-0.0999998	0.735746	1.80089	0.10155
-0.39375	1.02133	-0.0176333	-0.0999998	0.73571	1.80086	0.101543
-0.39125	1.02129	-0.0175931	-0.0999998	0.735673	1.80084	0.101536
-0.38875	1.02126	-0.0175528	-0.0999998	0.735636	1.80081	0.101529
-0.38625	1.02122	-0.0175124	-0.0999998	0.735599	1.80078	0.101522
-0.38375	1.02118	-0.017472	-0.0999998	0.735563	1.80076	0.101515
-0.38125	1.02115	-0.0174316	-0.0999998	0.735526	1.80073	0.101508
-0.37875	1.02111	-0.017391	-0.0999998	0.735488	1.80071	0.101501
-0.37625	1.02107	-0.0173504	-0.0999998	0.735451	1.80068	0.101494
-0.37375	1.02104	-0.0173097	-0.0999998	0.735414	1.80065	0.101487
-0.37125	1.021	-0.017269	-0.0999998	0.735377	1.80063	0.10148
-0.36875	1.02096	-0.0172282	-0.0999998	0.735339	1.8006	0.101473
-0.36625	1.02093	-0.0171873	-0.0999998	0.735301	1.80058	0.101466
-0.36375	1.02089	-0.0171464	-0.0999998	0.735264	1.80055	0.101459
-0.36125	1.02085	-0.0171054	-0.0999998	0.735226	1.80052	0.101452
-0.35875	1.02081	-0.0170644	-0.0999998	0.735188	1.8005	0.101445
-0.35625	1.02078	-0.0170233	-0.0999998	0.73515	1.80047	0.101438
-0.35375	1.02074	-0.0169821	-0.0999998	0.735112	1.80044	0.101432
-0.35125	1.0207	-0.0169409	-0.0999998	0.735074	1.80042	0.101425
-0.34875	1.02066	-0.0168996	-0.0999998	0.735036	1.80039	0.101418
-0.34625	1.02062	-0.0168582	-0.0999998	0.734997	1.80036	0.101411
-0.34375	1.02059	-0.0168168	-0.0999998	0.734959	1.80034	0.101404
-0.34125	1.02055	-0.0167752	-0.0999998	0.73492	1.80031	0.101397
-0.33875	1.02051	-0.0167336	-0.0999998	0.734881	1.80028	0.10139
-0.33625	1.02047	-0.016692	-0.0999998	0.734842	1.80025	0.101383
-0.33375	1.02043	-0.0166502	-0.0999998	0.734803	1.80023	0.101377
-0.33125	1.02039	-0.0166084	-0.0999998	0.734764	1.8002	0.10137
-0.32875	1.02035	-0.0165666	-0.0999998	0.734725	1.80017	0.101363
-0.32625	1.02031	-0.0165247	-0.0999998	0.734686	1.80015	0.101356
-0.32375	1.02028	-0.0164827	-0.0999998	0.734646	1.80012	0.101349
-0.32125	1.02024	-0.0164406	-0.0999998	0.734607	1.80009	0.101342
-0.31875	1.0202	-0.0163985	-0.0999998	0.734567	1.80006	0.101335
-0.31625	1.02016	-0.0163563	-0.0999998	0.734527	1.80003	0.101329
-0.31375	1.02012	-0.0163141	-0.0999998	0.734487	1.80001	0.101322
-0.31125	1.02008	-0.0162718	-0.0999998	0.734447	1.79998	0.101315
-0.30875	1.02004	-0.0162294	-0.0999998	0.734407	1.79995	0.101308
-0.30625	1.02	-0.016187	-0.0999998	0.734367	1.79992	0.101301
-0.30375	1.01996	-0.0161445	-0.0999998	0.734326	1.79989	0.101295
-0.30125	1.01992	-0.0161019	-0.0999998	0.734286	1.79987	0.101288
-0.29875	1.01988	-0.0160593	-0.0999998	0.734245	1.79984	0.101281
-0.29625	1.01984	-0.0160167	-0.0999998	0.734204	1.79981	0.101274
-0.29375	1.0198	-0.0159741	-0.0999998	0.734164	1.79978	0.101268
-0.29125	1.01976	-0.0159314	-0.0999998	0.734123	1.79975	0.101261
-0.28875	1.01972	-0.0158887	-0.0999998	0.734082	1.79972	0.101254
-0.28625	1.01967	-0.015846	-0.0999998	0.734041	1.79969	0.101248
-0.28375	1.01963	-0.0158033	-0.0999998	0.733999	1.79966	0.101241
-0.28125	1.01959	-0.0157605	-0.0999998	0.733958	1.79964	0.101234
-0.27875	1.01955	-0.0157178	-0.0999998	0.733917	1.79961	0.101228
-0.27625	1.01951	-0.015675	-0.0999998	0.733875	1.79958	0.101221
-0.27375	1.01947	-0.0156322	-0.0999998	0.733834	1.79955	0.101214
-0.27125	1.01943	-0.0155893	-0.0999998	0.733792	1.79952	0.101208
-0.26875	1.01939	-0.0155464	-0.0999998	0.733751	1.79949	0.101201
-0.26625	1.01935	-0.0155035	-0.0999998	0.733709	1.79946	0.101194
-0.26375	1.0193	-0.0154605	-0.0999998	0.733667	1.79943	0.101188
-0.26125	1.01926	-0.0154174	-0.0999998	0.733625	1.7994	0.101181
-0.25875	1.01922	-0.0153743	-0.0999998	0.733582	1.79937	0.101175
-0.25625	1.01918	-0.0153313	-0.0999998	0.73354	1.79934	0.101168
-0.25375	1.01914	-0.0152882	-0.0999998	0.733498	1.79931	0.101162
-0.25125	1.01909	-0.0152451	-0.0999998	0.733455	1.79928	0.101155
-0.24875	1.01905	-0.0152021	-0.0999998	0.733412	1.79925	0.101149
-0.24625	1.01901	-0.0151592	-0.0999998	0.73337	1.79922	0.101142
-0.24375	1.01897	-0.0151163	-0.0999998	0.733327	1.79919	0.101136
-0.24125	1.01892	-0.0150734	-0.0999997	0.733285	1.79916	0.101129
-0.23875	1.01888	-0.0150307	-0.0999997	0.733242	1.79913	0.101123
-0.23625	1.01884	-0.0149879	-0.0999997	0.733199	1.7991	0.101117
-0.23375	1.0188	-0.0149452	-0.0999996	0.733156	1.79907	0.10111
-0.23125	1.01875	-0.0149025	-0.0999995	0.733113	1.79904	0.101104
-0.22875	1.01871	-0.0148598	-0.0999994	0.73307	1.79901	0.101097
-0.22625	1.01867	-0.0148171	-0.0999992	0.733027	1.79898	0.101091
-0.22375	1.01863	-0.0147743	-0.099999	0.732984	1.79895	0.101085
-0.22125	1.01858	-0.0147316	-0.0999988	0.73294	1.79892	0.101078
-0.21875	1.01854	-0.0146889	-0.0999984	0.732896	1.79889	0.101072
-0.21625	1.0185	-0.0146463	-0.099998	0.732853	1.79886	0.101065
-0.21375	1.01845	-0.0146037	-0.0999975	0.732809	1.79883	0.101058
-0.21125	1.01841	-0.0145612	-0.0999968	0.732765	1.7988	0.101051
-0.20875	1.01836	-0.0145189	-0.0999959	0.732721	1.79877	0.101044
-0.20625	1.01832	-0.0144768	-0.0999949	0.732678	1.79874	0.101037
-0.20375	1.01828	-0.0144349	-0.0999935	0.732634	1.79871	0.10103
-0.20125	1.01823	-0.0143933	-0.0999918	0.73259	1.79868	0.101022
-0.19875	1.01819	-0.0143519	-0.0999897	0.732547	1.79865	0.101014
-0.19625	1.01815	-0.0143107	-0.0999871	0.732503	1.79862	0.101006
-0.19375	1.01811	-0.0142698	-0.0999839	0.73246	1.79859	0.100997
-0.19125	1.01806	-0.0142291	-0.0999799	0.732416	1.79855	0.100987
-0.18875	1.01802	-0.0141885	-0.0999751	0.732373	1.79852	0.100977
-0.18625	1.01798	-0.0141481	-0.0999691	0.732329	1.79849	0.100965
-0.18375	1.01793	-0.0141078	-0.099962	0.732285	1.79846	0.100953
-0.18125	1.01789	-0.0140677	-0.0999533	0.732242	1.79843	0.100938
-0.17875	1.01784	-0.0140276	-0.0999427	0.732198	1.7984	0.100922
-0.17625	1.0178	-0.0139877	-0.0999301	0.732154	1.79837	0.100904
-0.17375	1.01776	-0.0139481	-0.0999149	0.732109	1.79834	0.100884
-0.17125	1.01771	-0.0139086	-0.0998968	0.732065	1.79831	0.10086
-0.16875	1.01767	-0.0138695	-0.0998752	0.732021	1.79828	0.100834
-0.16625	1.01762	-0.0138307	-0.0998496	0.731977	1.79825	0.100803
-0.16375	1.01758	-0.0137924	-0.0998193	0.731932	1.79822	0.100768
-0.16125	1.01754	-0.0137545	-0.0997836	0.731888	1.79819	0.100727
-0.15875	1.01749	-0.013717	-0.0997417	0.731844	1.79816	0.10068
-0.15625	1.01745	-0.01368	-0.0996926	0.731799	1.79813	0.100627
-0.15375	1.0174	-0.0136435	-0.0996354	0.731755	1.7981	0.100565
-0.15125	1.01735	-0.0136072	-0.0995689	0.731711	1.79807	0.100494
-0.14875	1.01731	-0.0135712	-0.0994919	0.731666	1.79805	0.100413
-0.14625	1.01726	-0.0135354	-0.0994029	0.731621	1.79803	0.10032
-0.14375	1.0172	-0.0134997	-0.0993006	0.731576	1.79801	0.100214
-0.14125	1.01714	-0.0134638	-0.0991833	0.73153	1.798	0.100093
-0.13875	1.01708	-0.0134278	-0.0990493	0.731484	1.798	0.0999553
-0.13625	1.01701	-0.0133914	-0.0988966	0.731436	1.79801	0.0997992
-0.13375	1.01692	-0.0133545	-0.0987235	0.731388	1.79804	0.0996226
-0.13125	1.01683	-0.0133172	-0.0985277	0.73134	1.79809	0.0994236
-0.12875	1.01672	-0.0132792	-0.0983071	0.73129	1.79817	0.0991999
-0.12625	1.01658	-0.0132405	-0.0980594	0.73124	1.79828	0.0989493
-0.12375	1.01642	-0.0132009	-0.0977827	0.731189	1.79845	0.0986698
-0.12125	1.01622	-0.0131601	-0.0974746	0.731139	1.79867	0.098359
-0.11875	1.01597	-0.0131175	-0.0971321	0.731087	1.79898	0.0980139
-0.11625	1.01567	-0.0130725	-0.0967524	0.731036	1.7994	0.0976316
-0.11375	1.01528	-0.013024	-0.0963323	0.730984	1.79996	0.0972088
-0.11125	1.01479	-0.0129703	-0.0958678	0.730931	1.80069	0.0967412
-0.10875	1.01416	-0.0129091	-0.0953539	0.730876	1.80167	0.0962237
-0.10625	1.01334	-0.0128373	-0.0947845	0.73082	1.80299	0.0956498
-0.10375	1.01225	-0.0127501	-0.0941524	0.73076	1.80479	0.0950117
-0.10125	1.01078	-0.0126409	-0.0934494	0.730696	1.80726	0.0943005
-0.09875	1.00874	-0.0125007	-0.0926672	0.730624	1.81074	0.0935066
-0.09625	1.00588	-0.0123182	-0.0917982	0.730543	1.81568	0.092621
-0.09375	1.00185	-0.0120802	-0.0908369	0.73045	1.82275	0.0916366
-0.09125	0.996174	-0.0117723	-0.0897816	0.730344	1.83287	0.0905501
-0.08875	0.988292	-0.011378	-0.0886351	0.73023	1.8472	0.0893624
-0.08625	0.977639	-0.0108761	-0.087405	0.730123	1.86706	0.0880791
-0.08375	0.963774	-0.0102368	-0.0861023	0.730047	1.89372	0.0867087
-0.08125	0.946557	-0.00942426	-0.0847404	0.730019	1.92809	0.0852629
-0.07875	0.92627	-0.00842196	-0.0833355	0.730019	1.97032	0.08376
-0.07625	0.90365	-0.00729468	-0.0819098	0.729955	2.01946	0.082234
-0.07375	0.879924	-0.00617224	-0.0804968	0.729811	2.07351	0.0807331
-0.07125	0.856707	-0.00501642	-0.0790747	0.729734	2.12947	0.0792337
-0.06875	0.835132	-0.00383062	-0.0775839	0.729719	2.18444	0.0776784
-0.06625	0.815652	-0.00262755	-0.0760048	0.729677	2.23648	0.0760502
-0.06375	0.798529	-0.0014391	-0.0743286	0.729605	2.28421	0.0743425
-0.06125	0.783838	-0.000315882	-0.0725487	0.729504	2.32671	0.0725494
-0.05875	0.771505	0.000699983	-0.0706565	0.729373	2.36347	0.0706599
-0.05625	0.761385	0.00159372	-0.0686483	0.729228	2.39441	0.0686668
-0.05375	0.753292	0.00235206	-0.0665227	0.729085	2.41966	0.0665643
-0.05125	0.747024	0.00296982	-0.0642798	0.728952	2.43952	0.0643483
-0.04875	0.742382	0.00345255	-0.0619194	0.728839	2.45439	0.0620156
-0.04625	0.739184	0.00381886	-0.0594416	0.72877	2.46478	0.0595642
-0.04375	0.737264	0.00412531	-0.0568507	0.728777	2.47122	0.0570001
-0.04125	0.736431	0.00446519	-0.0541615	0.728855	2.47428	0.0543452
-0.03875	0.736338	0.00480688	-0.0514045	0.728752	2.47424	0.0516287
-0.03625	0.736818	0.00481739	-0.0485791	0.728445	2.47159	0.0488173
-0.03375	0.738003	0.00460595	-0.0456604	0.728403	2.46748	0.0458922
-0.03125	0.739662	0.00434001	-0.0426489	0.728472	2.46218	0.0428692
-0.02875	0.741578	0.00407664	-0.0395547	0.728516	2.45597	0.0397642
-0.02625	0.743651	0.00379535	-0.0363832	0.728553	2.44924	0.0365806
-0.02375	0.745791	0.00350044	-0.0331396	0.728592	2.44235	0.0333239
-0.02125	0.747893	0.00319067	-0.0298291	0.728622	2.43558	0.0299992
-0.01875	0.749868	0.00285544	-0.0264561	0.728643	2.42924	0.0266097
-0.01625	0.751651	0.00249212	-0.0230237	0.72866	2.42353	0.0231582
-0.01375	0.753189	0.00210233	-0.0195349	0.728675	2.41863	0.0196477
-0.01125	0.754448	0.00168834	-0.0159924	0.728687	2.41464	0.0160813
-0.00875	0.755412	0.00125249	-0.0123994	0.728696	2.41158	0.0124625
-0.00625	0.756089	0.00079699	-0.00875829	0.728703	2.40945	0.00879448
-0.00375	0.756507	0.000324989	-0.00506974	0.728709	2.40814	0.00508014
-0.00125	0.756715	-0.000158825	-0.00133618	0.728717	2.4075	0.00134558
0.00125	0.75678	-0.000647305	0.00240393	0.728724	2.40732	0.00248956
0.00375	0.756758	-0.00113499	0.00607939	0.728734	2.40742	0.00618443
0.00625	0.756602	-0.00160159	0.00965278	0.728758	2.408	0.00978475
0.00875	0.756003	-0.00203828	0.0131079	0.728774	2.40996	0.0132655
0.01125	0.754753	-0.00245091	0.0164858	0.728764	2.41391	0.016667
0.01375	0.752973	-0.0028601	0.0198577	0.728744	2.41956	0.0200626
0.01625	0.75081	-0.00325998	0.023218	0.728725	2.42646	0.0234457
0.01875	0.748388	-0.00364978	0.0265468	0.728699	2.43423	0.0267965
0.02125	0.745818	-0.00404296	0.0298335	0.728648	2.44245	0.0301062
0.02375	0.743251	-0.0044521	0.0330689	0.728592	2.45069	0.0333672
0.02625	0.740858	-0.00485286	0.0362445	0.728552	2.45847	0.0365679
0.02875	0.738818	-0.00520266	0.0393534	0.728565	2.46531	0.0396958
0.03125	0.737345	-0.00540318	0.0423903	0.728722	2.47076	0.0427333
0.03375	0.73659	-0.00535032	0.0453567	0.729023	2.47432	0.0456712
0.03625	0.736449	-0.005034	0.0482709	0.729085	2.475	0.0485326
0.03875	0.737094	-0.004829	0.0511294	0.728833	2.47198	0.0513569
0.04125	0.739087	-0.00486208	0.0538827	0.728771	2.46511	0.0541016
0.04375	0.742608	-0.00471629	0.0565166	0.72898	2.45412	0.056713
0.04625	0.747586	-0.00435387	0.0590515	0.729131	2.43829	0.0592118
0.04875	0.754207	-0.00382167	0.0614931	0.729261	2.41731	0.0616118
0.05125	0.762651	-0.00314755	0.0638414	0.729393	2.39098	0.0639189
0.05375	0.773039	-0.00233248	0.0660939	0.729544	2.35934	0.0661351
0.05625	0.785403	-0.00138683	0.0682488	0.729713	2.32274	0.0682629
0.05875	0.799679	-0.000312952	0.0703102	0.729886	2.28181	0.0703109
0.06125	0.815677	0.000856949	0.0722864	0.730048	2.23755	0.0722914
0.06375	0.833028	0.00205211	0.0741778	0.730205	2.19142	0.0742062
0.06625	0.851263	0.00328687	0.0759777	0.730382	2.145	0.0760488
0.06875	0.869886	0.00457848	0.0776746	0.730562	2.09959	0.0778094
0.07125	0.888344	0.00590049	0.0792707	0.730682	2.05631	0.07949
0.07375	0.906137	0.00713741	0.0807785	0.730737	2.01608	0.0810932
0.07625	0.922859	0.0082273	0.0822017	0.730762	1.97961	0.0826124
0.07875	0.938173	0.0091531	0.0835449	0.730776	1.94734	0.0840448
0.08125	0.951854	0.00991471	0.0848124	0.730788	1.91938	0.0853899
0.08375	0.963796	0.0105245	0.0860078	0.730806	1.89564	0.0866493
0.08625	0.974006	0.0110027	0.0871343	0.730835	1.87585	0.0878262
0.08875	0.982575	0.0113724	0.0881941	0.730875	1.85959	0.0889243
0.09125	0.989652	0.0116564	0.0891895	0.730925	1.84642	0.089948
0.09375	0.99542	0.0118747	0.090122	0.730983	1.83587	0.090901
0.09625	1.00007	0.012044	0.0909935	0.731047	1.82749	0.0917871
0.09875	1.00379	0.0121771	0.0918058	0.731113	1.82088	0.0926098
0.10125	1.00674	0.0122838	0.0925607	0.731181	1.81571	0.0933722
0.10375	1.00907	0.0123712	0.0932604	0.731248	1.81168	0.0940774
0.10625	1.01091	0.0124443	0.0939072	0.731314	1.80855	0.0947282
0.10875	1.01236	0.012507	0.0945035	0.731379	1.80612	0.0953276
0.11125	1.0135	0.0125618	0.0950519	0.731442	1.80425	0.0958783
0.11375	1.01439	0.0126107	0.0955547	0.731503	1.80282	0.0963833
0.11625	1.01509	0.0126553	0.0960149	0.731562	1.80171	0.0968453
0.11875	1.01565	0.0126965	0.0964348	0.73162	1.80087	0.097267
0.12125	1.01609	0.0127352	0.0968174	0.731676	1.80023	0.0976514
0.12375	1.01644	0.0127721	0.0971648	0.73173	1.79974	0.0980007
0.12625	1.01672	0.0128078	0.0974791	0.731784	1.79938	0.0983169
0.12875	1.01694	0.0128425	0.0977632	0.731836	1.7991	0.0986032
0.13125	1.01713	0.0128768	0.0980197	0.731887	1.7989	0.0988618
0.13375	1.01728	0.0129108	0.0982504	0.731938	1.79876	0.099095
0.13625	1.01741	0.0129446	0.0984574	0.731988	1.79866	0.0993047
0.13875	1.01751	0.0129785	0.0986428	0.732037	1.79859	0.099493
0.14125	1.01761	0.0130125	0.0988085	0.732085	1.79855	0.0996616
0.14375	1.01769	0.0130465	0.098956	0.732133	1.79852	0.0998124
0.14625	1.01776	0.0130808	0.0990873	0.73218	1.79851	0.099947
0.14875	1.01782	0.0131152	0.0992037	0.732227	1.79851	0.100067
0.15125	1.01788	0.0131499	0.0993067	0.732273	1.79852	0.100174
0.15375	1.01794	0.0131848	0.0993976	0.732319	1.79853	0.100268
0.15625	1.01799	0.01322	0.0994777	0.732365	1.79855	0.100352
0.15875	1.01804	0.0132555	0.0995481	0.73241	1.79857	0.100427
0.16125	1.01809	0.0132914	0.0996098	0.732455	1.7986	0.100493
0.16375	1.01814	0.0133277	0.0996638	0.7325	1.79862	0.100551
0.16625	1.01819	0.0133643	0.0997109	0.732545	1.79865	0.100603
0.16875	1.01823	0.0134014	0.099752	0.732589	1.79868	0.100648
0.17125	1.01828	0.0134389	0.0997876	0.732634	1.79871	0.100688
0.17375	1.01832	0.0134768	0.0998185	0.732678	1.79874	0.100724
0.17625	1.01837	0.013515	0.0998452	0.732723	1.79877	0.100756
0.17875	1.01841	0.0135536	0.0998683	0.732767	1.7988	0.100784
0.18125	1.01845	0.0135926	0.0998882	0.732812	1.79883	0.100809
0.18375	1.0185	0.0136318	0.0999052	0.732856	1.79886	0.100831
0.18625	1.01854	0.0136712	0.0999198	0.7329	1.79889	0.100851
0.18875	1.01859	0.0137109	0.0999323	0.732944	1.79892	0.100869
0.19125	1.01863	0.0137508	0.099943	0.732988	1.79896	0.100885
0.19375	1.01867	0.0137909	0.0999521	0.733032	1.79899	0.100899
0.19625	1.01872	0.0138313	0.0999598	0.733075	1.79902	0.100912
0.19875	1.01876	0.0138718	0.0999664	0.733119	1.79905	0.100924
0.20125	1.0188	0.0139125	0.0999719	0.733163	1.79908	0.100935
0.20375	1.01885	0.0139535	0.0999766	0.733206	1.79911	0.100946
0.20625	1.01889	0.0139947	0.0999805	0.73325	1.79914	0.100955
0.20875	1.01893	0.014036	0.0999838	0.733293	1.79917	0.100964
0.21125	1.01898	0.0140776	0.0999866	0.733337	1.7992	0.100973
0.21375	1.01902	0.0141193	0.0999889	0.73338	1.79923	0.100981
0.21625	1.01906	0.0141612	0.0999908	0.733424	1.79926	0.100989
0.21875	1.01911	0.0142032	0.0999924	0.733467	1.79929	0.100996
0.22125	1.01915	0.0142453	0.0999938	0.73351	1.79932	0.101003
0.22375	1.01919	0.0142875	0.0999949	0.733554	1.79935	0.10101
0.22625	1.01923	0.0143298	0.0999958	0.733597	1.79938	0.101017
0.22875	1.01928	0.0143722	0.0999965	0.73364	1.79941	0.101024
0.23125	1.01932	0.0144147	0.0999972	0.733683	1.79944	0.101031
0.23375	1.01936	0.0144572	0.0999977	0.733726	1.79947	0.101037
0.23625	1.0194	0.0144997	0.0999981	0.733768	1.7995	0.101044
0.23875	1.01945	0.0145423	0.0999984	0.733811	1.79953	0.10105
0.24125	1.01949	0.014585	0.0999987	0.733854	1.79956	0.101057
0.24375	1.01953	0.0146277	0.0999989	0.733896	1.79959	0.101063
0.24625	1.01957	0.0146705	0.0999991	0.733938	1.79962	0.10107
0.24875	1.01962	0.0147133	0.0999993	0.733981	1.79965	0.101076
0.25125	1.01966	0.0147561	0.0999994	0.734023	1.79968	0.101082
0.25375	1.0197	0.014799	0.0999995	0.734065	1.79971	0.101089
0.25625	1.01974	0.014842	0.0999995	0.734107	1.79974	0.101095
0.25875	1.01978	0.0148849	0.0999996	0.734149	1.79977	0.101101
0.26125	1.01982	0.0149279	0.0999997	0.734191	1.7998	0.101108
0.26375	1.01987	0.0149709	0.0999997	0.734233	1.79983	0.101114
0.26625	1.01991	0.0150139	0.0999997	0.734274	1.79986	0.101121
0.26875	1.01995	0.0150569	0.0999998	0.734316	1.79989	0.101127
0.27125	1.01999	0.0150998	0.0999998	0.734357	1.79992	0.101133
0.27375	1.02003	0.0151428	0.0999998	0.734399	1.79994	0.10114
0.27625	1.02007	0.0151857	0.0999998	0.73444	1.79997	0.101146
0.27875	1.02011	0.0152287	0.0999998	0.734481	1.8	0.101153
0.28125	1.02015	0.0152716	0.0999998	0.734522	1.80003	0.101159
0.28375	1.02019	0.0153145	0.0999998	0.734563	1.80006	0.101166
0.28625	1.02023	0.0153573	0.0999998	0.734603	1.80009	0.101172
0.28875	1.02027	0.0154002	0.0999998	0.734644	1.80012	0.101179
0.29125	1.02031	0.015443	0.0999998	0.734684	1.80014	0.101185
0.29375	1.02035	0.0154858	0.0999998	0.734725	1.80017	0.101192
0.29625	1.02039	0.0155286	0.0999998	0.734765	1.8002	0.101198
0.29875	1.02043	0.0155713	0.0999998	0.734805	1.80023	0.101205
0.30125	1.02047	0.015614	0.0999998	0.734845	1.80026	0.101211
0.30375	1.02051	0.0156566	0.0999998	0.734885	1.80029	0.101218
0.30625	1.02055	0.0156992	0.0999998	0.734925	1.80031	0.101225
0.30875	1.02059	0.0157418	0.0999998	0.734965	1.80034	0.101231
0.31125	1.02063	0.0157843	0.0999998	0.735005	1.80037	0.101238
0.31375	1.02067	0.0158268	0.0999998	0.735044	1.8004	0.101245
0.31625	1.02071	0.0158692	0.0999998	0.735083	1.80042	0.101251
0.31875	1.02075	0.0159115	0.0999998	0.735123	1.80045	0.101258
0.32125	1.02079	0.0159538	0.0999998	0.735162	1.80048	0.101264
0.32375	1.02083	0.0159961	0.0999998	0.735201	1.80051	0.101271
0.32625	1.02086	0.0160383	0.0999998	0.73524	1.80053	0.101278
0.32875	1.0209	0.0160805	0.0999998	0.735278	1.80056	0.101284
0.33125	1.02094	0.0161226	0.0999998	0.735317	1.80059	0.101291
0.33375	1.02098	0.0161647	0.0999998	0.735356	1.80061	0.101298
0.33625	1.02102	0.0162068	0.0999998	0.735394	1.80064	0.101305
0.33875	1.02106	0.0162488	0.0999998	0.735433	1.80067	0.101311
0.34125	1.02109	0.0162908	0.0999998	0.735471	1.80069	0.101318
0.34375	1.02113	0.0163328	0.0999998	0.735509	1.80072	0.101325
0.34625	1.02117	0.0163747	0.0999998	0.735547	1.80075	0.101332
0.34875	1.02121	0.0164166	0.0999998	0.735586	1.80077	0.101338
0.35125	1.02124	0.0164585	0.0999998	0.735624	1.8008	0.101345
0.35375	1.02128	0.0165004	0.0999998	0.735662	1.80083	0.101352
0.35625	1.02132	0.0165422	0.0999998	0.735699	1.80085	0.101359
0.35875	1.02136	0.016584	0.0999998	0.735737	1.80088	0.101366
0.36125	1.02139	0.0166258	0.0999998	0.735775	1.80091	0.101373
0.36375	1.02143	0.0166675	0.0999998	0.735812	1.80093	0.101379
0.36625	1.02147	0.0167092	0.0999998	0.73585	1.80096	0.101386
0.36875	1.02151	0.0167508	0.0999998	0.735887	1.80099	0.101393
0.37125	1.02154	0.0167924	0.0999998	0.735925	1.80101	0.1014
0.37375	1.02158	0.0168339	0.0999998	0.735962	1.80104	0.101407
0.37625	1.02162	0.0168754	0.0999998	0.735999	1.80106	0.101414
0.37875	1.02165	0.0169168	0.0999998	0.736036	1.80109	0.101421
0.38125	1.02169	0.0169581	0.0999998	0.736073	1.80112	0.101428
0.38375	1.02173	0.0169994	0.0999998	0.73611	1.80114	0.101434
0.38625	1.02176	0.0170406	0.0999998	0.736146	1.80117	0.101441
0.38875	1.0218	0.0170818	0.0999999	0.736183	1.80119	0.101448
0.39125	1.02184	0.0171228	0.0999999	0.736219	1.80122	0.101455
0.39375	1.02187	0.0171638	0.0999999	0.736256	1.80124	0.101462
0.39625	1.02191	0.0172048	0.0999999	0.736292	1.80127	0.101469
