x	rho	u	v	p	e	uMax
0.335	1.02551	0.0216636	0.0999832	0.739927	1.80381	0.102303
0.345	1.02555	0.021694	0.0999894	0.739969	1.80384	0.102316
0.355	1.02559	0.0217244	0.0999933	0.74001	1.80386	0.102326
0.365	1.02563	0.021754	0.0999955	0.740048	1.80389	0.102334
0.375	1.02566	0.0217822	0.0999964	0.740083	1.80392	0.102341
0.385	1.02569	0.0218085	0.0999961	0.740115	1.80394	0.102347
0.395	1.02572	0.0218328	0.0999946	0.740144	1.80396	0.10235
0.405	1.02575	0.0218549	0.0999922	0.740169	1.80398	0.102353
0.415	1.02577	0.0218746	0.0999886	0.740191	1.80399	0.102353
0.425	1.02579	0.0218921	0.099981	0.740208	1.804	0.10235
0.435	1.0258	0.0219078	0.0999683	0.740223	1.80401	0.102341
0.445	1.02581	0.0219222	0.0999506	0.740238	1.80402	0.102326
0.455	1.02583	0.0219359	0.0999279	0.740252	1.80404	0.102307
0.465	1.02583	0.0219455	0.0998996	0.740261	1.80405	0.102282
0.475	1.02581	0.0219407	0.0998626	0.740246	1.80405	0.102244
0.485	1.02548	0.0217696	0.099824	0.739932	1.80386	0.10217
0.495	1.01994	0.017773	0.0998577	0.734377	1.80006	0.101427
